CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
305973;1;1;2011;3;43;S;2;614;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;6900;08;08;08;07;;07;6900.0;10;10;10;10;;10;1;0;98;0;0;0;00000
303016;1;1;2011;3;43;S;2;605;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5000;06;06;06;06;;05;2500.0;08;08;08;07;;06;1;2;98;0;0;0;00000
305182;1;1;2011;3;43;S;2;649;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;8000;08;09;08;08;;08;8000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
304621;1;1;2011;3;43;S;2;639;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;2;2;2;0;0;0;0;5;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;3000;04;04;04;03;;03;750.0;02;03;02;02;;02;1;0;98;0;0;0;00000
308002;1;1;2011;3;43;S;2;517;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;2600;03;03;03;03;;03;1300.0;04;05;04;04;;04;2;0;98;0;0;0;00000
309016;1;1;2011;3;43;S;2;295;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;1;1;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1200;01;01;01;01;;01;600.0;02;02;02;02;;01;1;2;98;0;0;0;00000
307800;1;1;2011;3;43;S;2;382;2;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;2;3;10790;09;10;10;09;;09;2158.0;07;07;07;07;;06;2;0;1;0;0;0;11000
307028;2;1;2011;3;43;S;2;295;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;5500;06;07;07;06;;06;2750.0;08;08;08;08;;07;1;2;98;0;0;0;00000
311196;1;1;2011;3;43;S;2;398;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3500;04;05;05;04;;04;1750.0;06;06;06;06;;05;1;2;98;0;0;0;00000
312267;1;1;2011;3;43;S;2;453;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2000;02;02;02;02;;02;2000.0;06;07;06;06;;05;1;0;98;0;0;0;00000
307145;1;1;2011;3;43;S;2;517;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;4500;05;06;06;05;;05;2250.0;07;07;07;07;;06;2;0;98;0;0;0;00000
330612;1;1;2011;3;43;S;2;461;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2000;02;02;02;02;;02;1000.0;03;04;03;03;;02;1;2;98;0;0;0;00000
328178;1;1;2011;3;43;S;2;747;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;9000;09;09;09;09;;08;4500.0;09;10;09;09;;09;1;2;96;0;0;0;00000
328985;1;1;2011;3;43;S;2;637;2;;2;2;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3500;04;05;05;04;;04;3500.0;09;09;09;09;;08;1;0;98;0;0;0;00000
326236;1;1;2011;3;43;S;2;503;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2000;02;02;02;02;;02;2000.0;06;07;06;06;;05;2;0;98;0;0;0;00000
328638;1;1;2011;3;43;S;2;461;2;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;0;2;7600;08;08;08;08;;08;3800.0;09;09;09;09;;09;1;2;98;0;0;0;00000
331997;1;1;2011;3;43;S;2;1096;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;14200;10;10;10;10;;10;4733.33;10;10;10;10;;09;2;1;98;0;0;0;10000
332108;1;1;2011;3;43;S;2;1017;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;7000;08;08;08;08;;07;3500.0;09;09;09;09;;08;2;1;98;0;0;0;00000
335338;1;1;2011;3;43;S;2;1043;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;6200;07;08;07;07;;07;6200.0;10;10;10;10;;10;1;0;98;0;0;0;00000
334279;1;1;2011;3;43;S;2;1009;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;3500;04;05;05;04;;04;3500.0;09;09;09;09;;08;1;0;98;0;0;0;00000
335801;1;1;2011;3;43;S;2;707;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;2000;02;02;02;02;;02;1000.0;03;04;03;03;;02;1;2;98;0;0;0;00010
312184;1;1;2011;3;43;S;2;901;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;1;1;1;2;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;5000;06;06;06;06;;05;5000.0;10;10;10;10;;09;1;0;98;0;0;0;10000
329893;1;1;2011;3;43;S;2;685;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1200;01;01;01;01;;01;1200.0;04;04;04;04;;03;1;0;98;0;0;0;00010
329242;1;1;2011;3;43;S;2;628;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3619;04;05;05;04;;04;3619.0;09;09;09;09;;08;1;0;98;0;0;0;10010
328125;1;1;2011;3;43;S;2;439;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2100;02;03;03;02;;02;700.0;02;02;02;02;;01;1;2;3;0;0;0;00000
325301;1;1;2011;3;43;S;2;483;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;4000;05;05;05;05;;04;2000.0;06;07;06;06;;05;1;2;98;0;0;0;00000
331650;1;1;2011;3;43;S;2;895;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1350;01;01;01;01;;01;1350.0;05;05;05;04;;04;1;0;98;0;0;0;10000
331411;1;1;2011;3;43;S;2;1121;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;7400;08;08;08;08;;08;1233.33;04;05;04;04;;03;1;0;98;0;0;0;00000
336647;1;1;2011;3;43;S;2;996;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;4000;05;05;05;05;;04;2000.0;06;07;06;06;;05;1;2;98;0;0;0;00000
334007;1;1;2011;3;43;S;2;685;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;3200;04;04;04;04;;03;3200.0;09;09;09;08;;08;1;0;98;0;0;0;00000
335991;1;1;2011;3;43;S;2;895;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;6000;07;07;07;07;;06;6000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
334558;1;1;2011;3;43;S;2;651;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;4500;05;06;06;05;;05;2250.0;07;07;07;07;;06;1;2;98;0;0;0;00000
306113;2;1;2011;3;43;S;2;457;2;;3;1;;1;2;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;6800;08;08;08;07;;07;3400.0;09;09;09;09;;08;96;0;98;0;0;0;00010
304616;1;1;2011;3;43;S;2;411;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;0;2;1400;01;02;01;01;;01;700.0;02;02;02;02;;01;1;0;98;0;0;0;00000
300665;1;1;2011;3;43;S;2;456;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2550;03;03;03;03;;03;2550.0;08;08;08;08;;07;96;0;1;0;0;0;00010
301045;2;1;2011;3;43;S;2;469;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1450;01;02;02;01;;01;1450.0;05;05;05;05;;04;1;0;98;0;0;0;00000
300656;1;1;2011;3;43;S;2;560;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;27100;10;10;10;10;;10;9033.33;10;10;10;10;;10;2;3;96;0;0;0;00000
301809;1;1;2011;3;43;S;2;454;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;5000;06;06;06;06;;05;5000.0;10;10;10;10;;09;1;0;98;0;0;0;00010
306439;1;1;2011;3;43;S;2;456;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;7300;08;08;08;08;;08;7300.0;10;10;10;10;;10;1;0;97;0;0;0;00010
309281;1;1;2011;3;43;S;2;558;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2500;03;03;03;03;;02;1250.0;04;05;04;04;;03;2;0;98;0;0;0;10000
309786;1;1;2011;3;43;S;2;351;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;2;2;2;2;0;2;6000;07;07;07;07;;06;3000.0;08;09;08;08;;07;2;0;1;0;0;0;00000
308389;1;1;2011;3;43;S;2;505;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;11400;09;10;10;09;;09;5700.0;10;10;10;10;;10;2;0;1;0;0;0;00000
307126;1;1;2011;3;43;S;2;398;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700;01;01;01;01;;01;700.0;02;02;02;02;;01;1;0;98;0;0;0;10000
310157;1;1;2011;3;43;S;2;245;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;4;0;4;6600;07;08;08;07;;07;1650.0;06;06;06;05;;04;1;2;3;4;0;0;00010
311394;1;1;2011;3;43;S;2;487;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5000;06;06;06;06;;05;5000.0;10;10;10;10;;09;1;0;98;0;0;0;00000
325327;1;1;2011;3;43;S;2;428;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;3000;04;04;04;03;;03;1500.0;05;05;05;05;;04;1;2;98;0;0;0;00000
330572;1;1;2011;3;43;S;2;537;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;3400;04;05;04;04;;04;1700.0;06;06;06;06;;05;1;2;98;0;0;0;00000
325108;1;1;2011;3;43;S;2;445;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;4000;05;05;05;05;;04;2000.0;06;07;06;06;;05;1;2;98;0;0;0;00000
325491;1;1;2011;3;43;S;2;594;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;5000;06;06;06;06;;05;5000.0;10;10;10;10;;09;1;0;98;0;0;0;00000
325099;1;1;2011;3;43;S;2;411;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;3000;04;04;04;03;;03;1500.0;05;05;05;05;;04;1;2;98;0;0;0;00000
326414;1;1;2011;3;43;S;2;468;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;2000;02;02;02;02;;02;2000.0;06;07;06;06;;05;1;0;98;0;0;0;00000
304751;1;1;2011;3;43;S;2;810;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;0;2;20000;10;10;10;10;;10;10000.0;10;10;10;10;;10;2;0;1;0;0;0;11000
304025;1;1;2011;3;43;S;2;708;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;4500;05;06;06;05;;05;4500.0;09;10;09;09;;09;1;0;98;0;0;0;00000
304114;1;1;2011;3;43;S;2;796;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;6000;07;07;07;07;;07;3000.0;08;09;08;08;;07;1;0;2;0;0;0;00000
