CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125113;1;1;2009;1;43;S;2;599;1.0;;4.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;;5;5500.0;09;09;09;09;;09;1100.0;06;07;06;06;;06;2;0;3;4;0;0;00000
125119;1;1;2009;1;43;S;2;1157;2.0;;2.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;2;3800.0;07;08;08;07;;07;1900.0;09;09;09;09;;08;1;2;98;0;0;0;10010
125631;1;1;2009;1;43;S;2;1098;1.0;;4.0;1.0;;2.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;;2;3000.0;06;07;06;06;;06;1500.0;08;08;08;08;;07;1;0;2;0;0;0;00000
126697;1;1;2009;1;43;S;2;934;1.0;;4.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;9;3.0;6;4700.0;08;09;09;08;;08;522.22;03;04;03;03;;02;1;3;98;0;0;0;10000
126853;1;1;2009;1;43;S;2;542;1.0;;2.0;2.0;;4.0;1.0;1.0;1.0;;1.0;2.0;2.0;3.0;2.0;1.0;2.0;2;1;2;0;1;2;2;2;0;2;0;8;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;;2;850.0;02;02;02;02;;01;425.0;02;03;02;02;;02;1;2;98;0;0;0;00000
127147;1;1;2009;1;43;S;2;456;2.0;;3.0;1.0;;2.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;10000.0;10;10;10;10;;10;10000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
127226;1;1;2009;1;43;S;2;909;1.0;;3.0;3.0;;1.0;2.0;1.0;1.0;;1.0;1.0;2.0;3.0;2.0;1.0;2.0;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;8;3.0;5;1500.0;03;03;03;03;;03;187.5;01;01;01;01;;01;2;3;98;0;0;0;10000
128457;1;1;2009;1;43;S;2;516;1.0;;1.0;2.0;;4.0;2.0;2.0;1.0;;1.0;1.0;2.0;3.0;2.0;2.0;2.0;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;800.0;01;02;02;01;;01;200.0;01;01;01;01;;01;1;5;2;3;0;0;10000
129149;1;1;2009;1;43;S;2;912;2.0;;2.0;1.0;;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;;1;3900.0;07;08;08;07;;07;3900.0;10;10;10;10;;10;1;0;98;0;0;0;00000
129155;1;1;2009;1;43;S;2;1076;1.0;;2.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;;3;3400.0;07;07;07;07;;07;1133.33;07;07;07;06;;06;2;0;3;0;0;0;10000
129508;1;1;2009;1;43;S;2;644;1.0;;4.0;1.0;;2.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;4;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;3700.0;07;08;08;07;;07;1233.33;07;07;07;07;;06;1;2;98;0;0;0;00000
129842;1;1;2009;1;43;S;2;674;1.0;;2.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;1500.0;03;03;03;03;;03;1500.0;08;08;08;08;;07;1;0;98;0;0;0;00000
130038;1;1;2009;1;43;S;2;648;1.0;;4.0;1.0;;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;2.0;2.0;2.0;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;4000.0;08;08;08;07;;08;2000.0;09;09;09;09;;08;1;0;98;0;0;0;00000
130058;1;1;2009;1;43;S;2;587;1.0;;4.0;1.0;;4.0;1.0;1.0;1.0;;1.0;1.0;1.0;2.0;2.0;2.0;2.0;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;;6;7990.0;10;10;10;10;;10;1331.67;07;08;07;07;;07;1;2;3;4;5;0;11100
