CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
130991;1;1;2003;4;43;S;2;389;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;1200.0;08;08;08;08;;07;1200.0;10;10;10;10;;10;1;0;98;0;0;0;00010
131047;1;1;2003;4;43;S;2;273;2;;2;1;;1;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;7;;7;200.0;01;01;01;01;;01;28.57;01;01;01;01;;01;1;0;4;0;0;0;00000
131474;1;1;2003;4;43;S;2;294;1;;5;1;;4;1;1;1;;1;1;1;1;1;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;;5;1310.0;08;08;08;08;;08;262.0;06;06;06;05;;05;2;0;3;4;0;0;10010
131897;1;1;2003;4;43;S;2;347;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1670.0;09;09;09;09;;09;835.0;10;10;10;09;;09;97;0;98;0;0;0;00010
132192;1;1;2003;4;43;S;2;269;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;400.0;03;03;03;03;;02;200.0;04;05;04;04;;03;2;0;98;0;0;0;00000
132253;1;1;2003;4;43;S;2;512;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;1425.0;08;09;09;08;;08;475.0;08;08;08;08;;07;1;3;98;0;0;0;00000
132891;1;1;2003;4;43;S;2;313;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;;2;320.0;02;03;02;02;;02;160.0;04;04;03;03;;03;1;2;97;0;0;0;00000
133368;1;1;2003;4;43;S;2;404;2;;1;2;;4;2;2;1;;1;2;2;2;1;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;6;3.0;3;220.0;01;02;01;01;;01;36.67;01;01;01;01;;01;2;0;98;0;0;0;00000
133564;1;1;2003;4;43;S;2;300;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;600.0;04;05;05;04;;04;600.0;09;09;09;09;;08;1;0;98;0;0;0;00010
133969;1;1;2003;4;43;S;2;375;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;;5;510.0;04;04;04;04;;03;102.0;02;03;02;02;;02;1;2;4;5;0;0;10000
134424;1;1;2003;4;43;S;2;329;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2480.0;10;10;10;10;;10;1240.0;10;10;10;10;;10;1;0;2;0;0;0;00000
135685;1;1;2003;4;43;S;2;463;2;;1;2;;1;2;2;1;;1;1;2;2;2;1;2;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2.0;2;580.0;04;05;05;04;;04;145.0;03;04;03;03;;02;1;0;97;0;0;0;00000
135711;1;1;2003;4;43;S;2;327;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1200.0;08;08;08;08;;07;600.0;09;09;09;09;;08;1;0;98;0;0;0;00000
135759;1;1;2003;4;43;S;2;332;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1.0;2;5000.0;10;10;10;10;;10;1666.67;10;10;10;10;;10;2;0;96;0;0;0;10000
135762;1;1;2003;4;43;S;2;292;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;;2;1035.0;07;08;07;07;;07;517.5;08;09;08;08;;08;1;2;98;0;0;0;00000
135869;1;1;2003;4;43;S;2;533;1;;4;1;;4;1;1;1;;1;1;1;1;2;1;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;3490.0;10;10;10;10;;10;1163.33;10;10;10;10;;10;2;0;98;0;0;0;10000
136161;1;1;2003;4;43;S;2;328;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;626.0;05;05;05;05;;04;626.0;09;09;09;09;;08;96;0;98;0;0;0;00000
136161;2;1;2003;4;43;S;2;328;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;300.0;02;02;02;02;;02;300.0;06;07;06;06;;05;96;0;98;0;0;0;00000
137728;1;1;2003;4;43;S;2;424;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;6;;6;750.0;06;06;06;05;;05;125.0;03;03;03;03;;02;2;0;3;4;5;0;00000
137799;1;1;2003;4;43;S;2;306;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;;1;700.0;05;06;05;05;;05;700.0;09;09;09;09;;09;1;0;97;0;0;0;00000
138147;1;1;2003;4;43;S;2;235;1;;3;1;;2;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;;5;800.0;06;06;06;06;;05;160.0;04;04;03;03;;03;2;0;3;4;0;0;00000
138149;1;1;2003;4;43;S;2;490;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;220.0;01;02;01;01;;01;220.0;05;05;05;05;;04;1;0;98;0;0;0;00000
138339;1;1;2003;4;43;S;2;399;1;;3;2;;4;1;2;1;;1;1;1;2;1;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;1.0;6;600.0;04;05;05;04;;04;85.71;02;02;02;02;;01;1;4;98;0;0;0;00000
138737;1;1;2003;4;43;S;2;502;1;;1;2;;4;1;1;2;;1;1;2;3;2;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1.0;4;750.0;06;06;06;05;;05;150.0;03;04;03;03;;03;2;0;5;0;0;0;00000
139134;1;1;2003;4;43;S;2;341;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;;3;500.0;04;04;04;04;;03;166.67;04;04;04;04;;03;3;2;98;0;0;0;00000
139203;1;1;2003;4;43;S;2;296;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;500.0;04;04;04;04;;03;250.0;05;06;05;05;;05;1;0;98;0;0;0;00000
139853;1;1;2003;4;43;S;2;304;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;;3;1300.0;08;08;08;08;;08;433.33;08;08;08;07;;07;3;0;1;2;0;0;00000
140784;1;1;2003;4;43;S;2;537;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;5;;5;878.0;06;07;06;06;;06;175.6;04;04;04;04;;03;2;3;1;4;5;0;00000
141032;1;1;2003;4;43;S;2;212;1;;2;1;;4;1;2;1;;1;2;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;;4;200.0;01;01;01;01;;01;50.0;01;01;01;01;;01;1;0;4;0;0;0;00000
141047;1;1;2003;4;43;S;2;307;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;1500.0;08;09;09;08;;08;1500.0;10;10;10;10;;10;1;96;98;0;0;0;00010
141085;1;1;2003;4;43;S;2;295;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;700.0;05;06;05;05;;05;350.0;07;07;07;07;;06;2;0;98;0;0;0;00010
141143;1;1;2003;4;43;S;2;361;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;;5;2400.0;10;10;10;10;;10;480.0;08;08;08;08;;07;2;0;4;0;0;0;10000
141473;1;1;2003;4;43;S;2;237;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3.0;2;1500.0;08;09;09;08;;08;300.0;06;07;06;06;;05;2;0;98;0;0;0;00000
141714;1;1;2003;4;43;S;2;340;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;1400.0;08;09;08;08;;08;1400.0;10;10;10;10;;10;1;0;98;0;0;0;00000
141884;1;1;2003;4;43;S;2;209;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;2;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1.0;5;500.0;04;04;04;04;;03;83.33;02;02;02;02;;01;2;0;98;0;0;0;00000
142082;1;1;2003;4;43;S;2;307;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1900.0;09;09;09;09;;09;950.0;10;10;10;10;;09;1;0;2;0;0;0;00000
142169;1;1;2003;4;43;S;2;453;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;655.0;05;05;05;05;;04;655.0;09;09;09;09;;09;97;0;1;0;0;0;00000
142276;1;1;2003;4;43;S;2;271;2;;3;1;;5;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;630.0;05;05;05;05;;04;315.0;06;07;07;06;;06;1;0;2;0;0;0;00000
143018;1;1;2003;4;43;S;2;267;1;;3;1;;1;1;1;2;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;1;2;2;2;;2;300.0;02;02;02;02;;02;150.0;03;04;03;03;;02;1;0;2;0;0;0;00000
143369;1;1;2003;4;43;S;2;339;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2250.0;10;10;10;10;;09;1125.0;10;10;10;10;;10;1;0;98;0;0;0;00000
143755;1;1;2003;4;43;S;2;288;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;1.0;4;3600.0;10;10;10;10;;10;720.0;09;10;09;09;;09;2;0;98;0;0;0;00000
144349;1;1;2003;4;43;S;2;390;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;1470.0;08;09;09;08;;08;490.0;08;09;08;08;;07;2;0;3;0;0;0;00000
144633;1;1;2003;4;43;S;2;313;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;700.0;05;06;05;05;;05;233.33;05;06;05;05;;04;2;0;1;3;0;0;00000
144799;1;1;2003;4;43;S;2;327;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2.0;6;1420.0;08;09;09;08;;08;177.5;04;04;04;04;;03;2;0;4;0;0;0;10100
145358;1;1;2003;4;43;S;2;247;1;;3;1;;1;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3.0;2;480.0;04;04;04;04;;03;96.0;02;02;02;02;;01;2;0;98;0;0;0;00000
145636;1;1;2003;4;43;S;2;296;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;706.0;05;06;06;05;;05;353.0;07;08;07;07;;06;1;0;98;0;0;0;00000
145931;1;1;2003;4;43;S;2;264;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1780.0;09;09;09;09;;09;890.0;10;10;10;10;;09;2;0;1;0;0;0;00000
146021;1;1;2003;4;43;S;2;536;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1300.0;08;08;08;08;;08;650.0;09;09;09;09;;09;1;2;98;0;0;0;00000
146136;1;1;2003;4;43;S;2;601;1;;2;1;;4;1;1;2;;1;1;1;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;2;2;4;2.0;2;1129.0;07;08;08;07;;07;282.25;06;07;06;06;;05;2;0;1;0;0;0;00000
147487;1;1;2003;4;43;S;2;292;1;;2;1;;1;1;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;4400.0;10;10;10;10;;10;1466.67;10;10;10;10;;10;1;2;3;0;0;0;10000
147675;2;1;2003;4;43;S;2;309;2;;2;1;;4;1;2;1;;2;0;0;0;2;1;1;1;1;2;0;1;2;2;2;0;2;0;6;;2;;4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;;1;150.0;01;01;01;01;;01;150.0;03;04;03;03;;03;1;0;98;0;0;0;00000
148090;1;1;2003;4;43;S;2;235;1;;3;1;;4;1;1;1;;1;1;1;2;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;;3;1050.0;07;08;07;07;;07;350.0;07;07;07;07;;06;1;2;3;0;0;0;00000
