CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125332;1;1;2006;1;43;S;2;929;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;2;2;4;2.0;2;4450.0;10;10;10;10;;10;1112.5;09;10;09;09;;09;97;0;98;0;0;0;10000
125632;1;1;2006;1;43;S;2;540;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;;2;900.0;04;05;04;04;;04;450.0;06;06;06;05;;05;2;0;1;0;0;0;00000
126589;1;1;2006;1;43;S;2;342;1;;3;1;;3;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1.0;3;3200.0;09;10;10;09;;09;800.0;08;09;08;08;;08;1;2;97;0;0;0;00000
126653;1;1;2006;1;43;S;2;343;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1190.0;05;06;06;05;;05;595.0;07;07;07;07;;07;1;0;98;0;0;0;00000
126852;1;1;2006;1;43;S;2;415;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;1700.0;07;07;07;07;;07;566.67;07;07;07;07;;07;1;2;98;0;0;0;00000
127619;1;1;2006;1;43;S;2;408;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;600.0;03;03;03;02;;03;600.0;07;07;07;07;;07;1;0;98;0;0;0;00000
127885;1;1;2006;1;43;S;2;481;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1.0;4;4250.0;10;10;10;10;;10;850.0;08;09;09;08;;08;2;0;98;0;0;0;10000
128125;1;1;2006;1;43;S;2;1121;1;;2;2;;5;2;2;1;;1;1;2;3;1;1;1;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;;1;0.0;00;00;00;00;;00;0.0;00;00;00;00;;00;1;0;98;0;0;0;00000
128581;1;1;2006;1;43;S;2;401;1;;3;1;;1;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;2.0;2;1250.0;06;06;06;05;;06;312.5;04;05;04;04;;04;2;0;1;0;0;0;00000
128594;1;1;2006;1;43;S;2;316;1;;6;1;;3;1;1;1;;1;1;1;1;2;2;2;6;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2020.0;08;08;08;08;;08;1010.0;09;09;09;09;;09;1;2;98;0;0;0;00000
128666;1;1;2006;1;43;S;2;347;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;6;1.0;5;2298.0;08;09;09;08;;08;383.0;05;05;05;05;;04;2;3;4;1;0;0;10000
128805;1;1;2006;1;43;S;2;339;2;;1;2;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;600.0;03;03;03;02;;03;200.0;02;03;02;02;;02;2;0;98;0;0;0;00000
128806;1;1;2006;1;43;S;2;326;1;;7;1;;3;1;1;1;;1;1;1;1;2;2;2;7;4;2;0;1;1;1;2;0;1;1;1;;1;;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;1;1;2;1;2;2;2;5;2.0;3;810.0;04;04;04;04;;04;162.0;02;02;02;02;;02;2;0;98;0;0;0;00000
128925;2;1;2006;1;43;S;2;574;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;4;2.0;2;800.0;04;04;04;03;;04;200.0;02;03;02;02;;02;1;2;98;0;0;0;00000
128964;1;1;2006;1;43;S;2;371;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;2;2690.0;09;09;09;09;;09;1345.0;10;10;10;09;;10;2;0;98;0;0;0;00010
129183;1;1;2006;1;43;S;2;415;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;3;;3;1700.0;07;07;07;07;;07;566.67;07;07;07;07;;07;1;0;2;3;0;0;00000
129681;1;1;2006;1;43;S;2;338;1;;4;0;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;1400.0;06;07;06;06;;06;1400.0;10;10;10;09;;10;1;0;98;0;0;0;00010
130249;1;1;2006;1;43;S;2;288;2;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;;1;3000.0;09;09;09;09;;09;3000.0;10;10;10;10;;10;97;0;98;0;0;0;00000
130325;1;1;2006;1;43;S;2;372;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1.0;2;1300.0;06;06;06;06;;06;433.33;06;06;06;05;;05;1;0;2;0;0;0;00000
130794;1;1;2006;1;43;S;2;603;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;500.0;02;02;02;02;;02;500.0;06;07;06;06;;06;1;0;97;0;0;0;00010
131398;1;1;2006;1;43;S;2;394;1;;5;1;;4;1;1;1;;1;1;1;1;1;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;3800.0;10;10;10;10;;10;950.0;09;09;09;09;;09;2;1;3;4;0;0;00000
131530;1;1;2006;1;43;S;2;406;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;;1;840.0;04;04;04;04;;04;840.0;08;09;09;08;;08;1;0;97;0;0;0;00010
131891;1;1;2006;1;43;S;2;369;1;;2;1;;5;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;422.0;02;02;02;02;;02;422.0;05;06;05;05;;05;1;0;97;0;0;0;00000
132306;1;1;2006;1;43;S;2;434;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2400.0;08;09;09;08;;09;1200.0;09;10;10;09;;09;1;2;98;0;0;0;00000
132321;1;1;2006;1;43;S;2;415;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;860.0;04;05;04;04;;04;860.0;08;09;09;08;;08;1;0;96;0;0;0;00000
132377;1;1;2006;1;43;S;2;266;1;;3;1;;5;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2.0;3;1250.0;06;06;06;06;;06;250.0;03;04;03;03;;03;4;3;98;0;0;0;00000
132385;1;1;2006;1;43;S;2;668;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;620.0;03;03;03;03;;03;620.0;07;08;07;07;;07;1;0;98;0;0;0;00010
132975;1;1;2006;1;43;S;2;323;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;;2;2300.0;08;09;09;08;;08;1150.0;09;10;09;09;;09;1;0;98;0;0;0;10000
133851;1;1;2006;1;43;S;2;696;1;;8;1;;1;1;1;1;;1;1;1;1;2;2;2;7;2;2;0;1;2;1;2;0;2;0;1;;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;1000.0;05;05;05;04;;05;1000.0;09;09;09;09;;09;96;0;98;0;0;0;00000
133851;2;1;2006;1;43;S;2;696;1;;8;1;;1;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;400.0;02;02;02;01;;02;400.0;05;06;05;05;;05;96;0;98;0;0;0;00000
133852;1;1;2006;1;43;S;2;298;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;2250.0;08;09;09;08;;08;562.5;07;07;07;06;;06;2;4;98;0;0;0;00010
135105;1;1;2006;1;43;S;2;641;1;;3;1;;4;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;4;2.0;2;1450.0;06;07;07;06;;06;362.5;05;05;05;04;;04;2;0;1;0;0;0;00000
135951;1;1;2006;1;43;S;2;382;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2500.0;09;09;09;08;;09;1250.0;09;10;10;09;;10;2;0;98;0;0;0;00000
136038;1;1;2006;1;43;S;2;306;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2.0;2;1200.0;05;06;06;05;;06;300.0;04;04;04;04;;03;2;0;98;0;0;0;00000
136761;1;1;2006;1;43;S;2;693;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;;5;1500.0;06;07;07;06;;07;300.0;04;04;04;04;;03;2;0;98;0;0;0;00000
137620;1;1;2006;1;43;S;2;570;1;;3;1;;4;1;1;2;;1;1;2;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;4;2.0;2;4246.0;10;10;10;10;;10;1061.5;09;09;09;09;;09;1;0;98;0;0;0;00100
137930;1;1;2006;1;43;S;2;710;1;;2;2;;4;1;3;3;;1;1;2;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;3;2.0;1;120.0;01;01;01;01;;01;40.0;01;01;01;01;;01;2;0;98;0;0;0;00010
138313;1;1;2006;1;43;S;2;625;1;;5;3;;1;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;5;;5;600.0;03;03;03;02;;03;120.0;01;02;01;01;;01;1;2;3;4;5;0;00000
138380;1;1;2006;1;43;S;2;496;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;1940.0;08;08;08;07;;08;970.0;09;09;09;09;;09;2;0;1;0;0;0;10000
138664;1;1;2006;1;43;S;2;610;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;3;;3;2250.0;08;09;09;08;;08;750.0;08;08;08;08;;08;2;0;1;3;0;0;00000
138870;1;1;2006;1;43;S;2;761;1;;2;2;;4;1;1;1;;1;1;1;2;1;2;2;2;1;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;150.0;01;01;01;01;;01;150.0;02;02;02;02;;02;1;0;98;0;0;0;00000
139091;1;1;2006;1;43;S;2;494;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;1920.0;08;08;08;07;;08;960.0;09;09;09;09;;09;2;1;98;0;0;0;00100
139944;1;1;2006;1;43;S;2;286;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2.0;2;1520.0;07;07;07;06;;07;380.0;05;05;05;05;;04;2;0;96;0;0;0;10000
141136;1;1;2006;1;43;S;2;711;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;;1;1500.0;06;07;07;06;;07;1500.0;10;10;10;10;;10;1;0;98;0;0;0;00000
141267;1;1;2006;1;43;S;2;422;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1.0;1;1100.0;05;06;05;05;;05;550.0;07;07;07;06;;06;1;0;98;0;0;0;00000
141534;1;1;2006;1;43;S;2;353;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;1.0;4;2400.0;08;09;09;08;;09;480.0;06;07;06;06;;06;1;3;98;0;0;0;10000
141817;1;1;2006;1;43;S;2;243;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3.0;2;900.0;04;05;04;04;;04;180.0;02;03;02;02;;02;2;0;98;0;0;0;10000
141940;1;1;2006;1;43;S;2;393;1;;3;1;;4;1;1;1;;1;1;1;2;1;1;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1.0;5;2850.0;09;09;09;09;;09;475.0;06;06;06;06;;06;1;4;2;0;0;0;00000
142030;1;1;2006;1;43;S;2;588;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;;5;9000.0;10;10;10;10;;10;1800.0;10;10;10;10;;10;2;0;98;0;0;0;00000
