CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4
"TQRMNOTPTHJMLQCDEFKID00628698";2020;1;1;1;43;;4;472;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;98;0;0;0
"TQRMNOPPQHMLLRCDEFKID00628880";2020;1;1;1;43;;4;1203;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;1;0;0;0
"TQRMNORRPHLMLPCDEFKID00647001";2020;1;1;1;43;;4;568;2;;5;1;;9;1;1;1;;1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;1;3;0;0
"TQRMNOPWSHMMLSCDEFKID00635225";2020;1;1;1;43;;4;563;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;98;0;0;0
"TQRMNORWUHLOLOCDEFKID00646966";2020;1;1;1;43;;4;529;2;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;100000;"09";"09";"09";;;"09";100000;"10";"10";"10";;;"10";767;96;0;1;0;0;0
"TQRMNOQPYHMLLRCDEFKID00635143";2020;1;1;1;43;;4;1203;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;3;1;0;0;0
"TQRMNOPWUHJMLRCDEFKID00623169";2020;1;1;1;43;;4;529;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;31000;"03";"04";"04";;;"04";7750;"02";"02";"02";;;"02";895;1;0;98;0;0;0
"TQRMNOSYQHJMLRCDEFKID00623267";2020;1;1;1;43;;4;529;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;3;4;57400;"07";"07";"07";;;"07";8200;"02";"02";"02";;;"02";762;1;8;98;0;0;0
"TQRMNOPWTHMMLSCDEFKID00628733";2020;1;1;1;43;;4;563;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;98;0;0;0
"TQRMNOQPQHJNMOCDEFKID00623203";2020;1;1;1;43;;4;791;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;5;0;5;64000;"07";"08";"07";;;"08";12800;"04";"04";"04";;;"04";1331;1;0;4;0;0;0
"TQRMNOQRPHJOKPCDEFKID00623189";2020;1;1;1;43;;4;804;1;;1;2;;4;2;1;1;;1;1;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;47000;"06";"06";"06";;;"06";9400;"03";"03";"02";;;"03";961;2;0;98;0;0;0
"TQRMNORVPHJKKSCDEFKID00647008";2020;1;1;1;43;;4;1019;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;98;0;0;0
"TQRMNORUPHMKKRCDEFKID00628715";2020;1;2;1;43;;4;1217;4;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;11000;"01";"01";"01";;;"01";11000;"03";"03";"03";;;"03";1378;1;0;98;0;0;0
"TQRMNOPWTHJLKUCDEFKID00623198";2020;1;1;1;43;;4;1932;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;97;0;98;0;0;0
"TQRMNORTYHJLLMCDEFKID00623333";2020;1;1;1;43;;4;1412;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;2;98;0;0;0
"TQRMNORSUHKLKUCDEFKID00652487";2020;1;1;1;43;;4;1541;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;98;0;0;0
"TQRMNOTXTHKLKUCDEFKID00652488";2020;1;1;1;43;;4;1541;2;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;14500;"01";"01";"01";;;"02";14500;"04";"05";"04";;;"05";1795;1;0;98;0;0;0
"TQRMNOQRSHJMKMCDEFKID00623183";2020;1;1;1;43;;4;589;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;45000;"05";"06";"06";;;"06";45000;"09";"10";"09";;;"10";672;1;0;98;0;0;0
"TQRMNOPXWHMMKOCDEFKID00628753";2020;1;1;1;43;;4;277;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;2;4;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;2;98;0;0;0
"TQSMNOSRRHLOLSCDEFKID00652489";2020;1;1;1;43;;4;751;1;;3;1;;4;1;1;1;;1;1;2;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;4;;2;;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;3;0;3;3200;"01";"01";"01";;;"01";1066,67;"01";"01";"01";;;"01";1045;1;0;2;3;0;0
"TQRMNOQSQHLMMLCDEFKID00647039";2020;1;1;1;43;;4;628;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;2;3;4;0;0
"TQRMNOSUTHJMMNCDEFKID00647044";2020;1;1;1;43;;4;595;1;;2;1;;2;2;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;75000;"08";"08";"08";;;"08";37500;"09";"09";"09";;;"09";875;2;0;1;0;0;0
"TQRMNOPUTHKMLMCDEFKID00652490";2020;1;1;1;43;;4;615;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;48000;"06";"06";"06";;;"06";9600;"03";"03";"03";;;"03";902;2;0;98;0;0;0
"TQRMNOQYYHKMLMCDEFKID00652491";2020;1;1;1;43;;4;615;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;1;0;0;0
"TQRMNOQUQHLNKTCDEFKID00647034";2020;1;2;1;43;;4;683;2;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;30000;"03";"04";"03";;;"04";15000;"04";"05";"04";;;"05";762;1;0;2;0;0;0
"TQSMNOQUSHLNKTCDEFKID00646941";2020;1;1;1;43;;4;683;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;17500;"02";"02";"02";;;"02";8750;"02";"03";"02";;;"03";862;2;0;98;0;0;0
"TQRMNORQWHLOKMCDEFLID00647231";2020;1;1;1;43;;5;414;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;9800;"01";"01";"01";;;"01";9800;"03";"03";"03";;;"03";505;1;0;98;0;0;0
"TQRMNOPSQHJOKRCDEFLID00623487";2020;1;1;1;43;;5;378;1;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;3;0;3;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;97;0;0;0
"TQRMNORWXHJOKRCDEFLID00623488";2020;1;1;1;43;;5;378;1;;2;2;;4;2;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;15000;"01";"01";"01";;;"01";15000;"04";"05";"04";;;"04";374;97;0;1;0;0;0
"TQRMNOSTYHJKKUCDEFLID00623423";2020;1;1;1;43;;5;328;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;2;2;0;0;0;0;2;;2;;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;38000;"04";"05";"05";;;"05";19000;"06";"06";"05";;;"06";404;1;0;2;0;0;0
"TQRMNOQQUHLKLNCDEFLID00647141";2020;1;1;1;43;;5;421;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;70000;"08";"08";"08";;;"08";70000;"10";"10";"10";;;"10";517;1;0;96;0;0;0
"TQRMNOQRXHKOLNCDEFLID00652600";2020;1;1;1;43;;5;385;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;47400;"06";"06";"06";;;"06";9480;"03";"03";"02";;;"02";421;1;0;2;3;0;0
"TQRMNORUWHKOLPCDEFLID00652601";2020;1;1;1;43;;5;356;1;;3;2;;4;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;6;1;5;47000;"06";"06";"06";;;"06";7833,33;"02";"02";"02";;;"02";325;2;0;3;0;0;0
"TQRMNORVUHMOLMCDEFLID00629026";2020;1;1;1;43;;5;342;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;95000;"09";"09";"09";;;"09";23750;"07";"07";"07";;;"07";404;2;0;1;0;0;0
"TQRMNORYQHLOLPCDEFLID00647214";2020;1;1;1;43;;5;374;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;97;0;2;0;0;0
"TQRMNOSTSHJMKNCDEFLID00647201";2020;1;1;1;43;;5;260;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;19000;"02";"02";"02";;;"02";19000;"06";"06";"05";;;"06";298;97;0;98;0;0;0
"TQRMNOSTUHJMKNCDEFLID00623426";2020;1;1;1;43;;5;260;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;6;0;6;73000;"08";"08";"08";;;"08";12166,67;"04";"04";"03";;;"03";373;2;0;1;0;0;0
"TQRMNOPRXHMOKNCDEFLID00629008";2020;1;1;1;43;;5;302;1;;3;2;;4;2;1;1;;1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;2;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;98;0;0;0
"TQRMNOSQYHLOKOCDEFLID00647208";2020;1;1;1;43;;5;351;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;14000;"01";"01";"01";;;"01";14000;"04";"04";"04";;;"04";349;1;0;98;0;0;0
"TQRMNOQPVHJOKOCDEFLID00623416";2020;1;1;1;43;;5;318;1;;3;2;;4;2;1;1;;1;2;2;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;27500;"03";"03";"03";;;"03";13750;"04";"04";"04";;;"04";342;1;0;2;0;0;0
"TQRMNORXSHLMKPCDEFLID00647226";2020;1;1;1;43;;5;342;1;;1;1;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;26000;"03";"03";"03";;;"03";26000;"07";"07";"07";;;"07";391;97;0;1;0;0;0
"TQRMNORQYHKMKOCDEFLID00652602";2020;1;1;1;43;;5;352;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;16000;"01";"01";"01";;;"01";16000;"05";"05";"05";;;"05";493;1;0;98;0;0;0
"TQRMNOPUWHLMKRCDEFLID00652603";2020;1;1;1;43;;5;338;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;38000;"04";"05";"05";;;"05";19000;"06";"06";"05";;;"06";474;2;0;1;0;0;0
"TQRMNOPQPHJOLTCDEFLID00623454";2020;1;1;1;43;;5;325;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;100000;"09";"09";"09";;;"09";100000;"10";"10";"10";;;"10";380;1;0;96;0;0;0
"TQRMNORTPHLKLMCDEFLID00652604";2020;1;1;1;43;;5;311;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;1;0;2;0;0;0
"TQRMNOSTSHKLLMCDEFLID00652605";2020;1;1;1;43;;5;421;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;45000;"05";"06";"06";;;"06";11250;"03";"03";"03";;;"03";498;2;0;98;0;0;0
"TQRMNOPVSHKOKQCDEFLID00652606";2020;1;1;1;43;;5;277;1;;1;2;;4;2;1;1;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;10000;"01";"01";"01";;;"01";3333,33;"01";"01";"01";;;"01";314;1;0;97;0;0;0
"TQRMNOQYVHKOKQCDEFLID00652607";2020;1;1;1;43;;5;277;1;;1;2;;4;2;1;1;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;15200;"01";"01";"01";;;"01";5066,67;"01";"01";"01";;;"01";286;1;0;2;0;0;0
"TQRMNOTTVHMOKSCDEFLID00628943";2020;1;1;1;43;;5;345;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;35000;"04";"04";"04";;;"04";35000;"08";"09";"08";;;"09";404;97;0;1;0;0;0
"TQRMNOQXQHJMLMCDEFLID00623444";2020;1;1;1;43;;5;359;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;42800;"05";"05";"05";;;"05";42800;"09";"09";"09";;;"09";411;1;0;97;0;0;0
"TQRMNOTSUHMLKTCDEFLID00628947";2020;1;1;1;43;;5;456;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;18000;"02";"02";"02";;;"01";18000;"05";"06";"05";;;"05";485;1;0;98;0;0;0
"TQRMNOTVRHKOLQCDEFLID00652710";2020;1;1;1;43;;5;295;1;;2;1;;4;2;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;15600;"01";"01";"01";;;"01";3900;"01";"01";"01";;;"01";255;2;0;98;0;0;0
"TQRMNOTYYHLOKMCDEFLID00647193";2020;1;1;1;43;;5;414;1;;2;2;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;88000;"09";"09";"09";;;"09";29333,33;"08";"08";"08";;;"08";457;97;0;1;0;0;0
"TQRMNOPRRHMOLPCDEFLID00629007";2020;1;1;1;43;;5;368;1;;2;2;;4;2;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;5;2;35000;"04";"04";"04";;;"04";5000;"01";"01";"01";;;"01";221;2;0;98;0;0;0
"TQRMNORSUHJOLRCDEFLID00623412";2020;1;1;1;43;;5;364;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;2;0;1;3;0;0
"TQRMNOTPXHMOLQCDEFLID00628986";2020;1;1;1;43;;5;374;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;46800;"06";"06";"06";;;"06";9360;"03";"03";"02";;;"02";456;2;0;3;5;0;0
"TQRMNOQQRHJMLSCDEFLID00623413";2020;1;1;1;43;;5;350;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;52000;"06";"06";"06";;;"06";10400;"03";"03";"03";;;"03";417;2;0;3;0;0;0
"TQRMNOQVQHJOLTCDEFLID00623414";2020;1;1;1;43;;5;325;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;63000;"07";"07";"07";;;"07";12600;"04";"04";"03";;;"04";380;2;0;3;0;0;0
"TQRMNOSSPHJMKSCDEFLID00623373";2020;1;1;1;43;;5;352;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;70000;"08";"08";"08";;;"08";17500;"05";"05";"05";;;"05";437;2;0;1;0;0;0
"TQRMNORTPHMLKRCDEFLID00635452";2020;1;1;1;43;;5;473;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;26000;"03";"03";"03";;;"03";26000;"07";"07";"07";;;"07";630;1;0;98;0;0;0
"TQRMNOPRTHKLKTCDEFLID00652711";2020;1;1;1;43;;5;368;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;70000;"08";"08";"08";;;"08";70000;"10";"10";"10";;;"10";432;1;0;98;0;0;0
"TQRMNOPXVHKLKTCDEFLID00652712";2020;1;1;1;43;;5;368;1;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";;;"12";0;"12";"12";"12";;;"12";0;96;0;1;0;0;0
"TQRMNORTRHMOKSCDEFLID00628944";2020;1;1;1;43;;5;345;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;120000;"10";"10";"10";;;"10";20000;"06";"06";"06";;;"06";540;2;0;3;5;0;0
"TQRMNORTSHMOKSCDEFLID00628945";2020;1;1;1;43;;5;345;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;72000;"08";"08";"08";;;"08";24000;"07";"07";"07";;;"07";381;2;0;1;0;0;0
"TQRMNORWXHMLKTCDEFLID00628948";2020;1;1;1;43;;5;456;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;4;"ELECTRICIDAD";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;15000;"01";"01";"01";;;"01";15000;"04";"05";"04";;;"04";485;1;0;98;0;0;0
"TQRMNOQPWHJOKOCDEFLID00623434";2020;1;1;1;43;;5;318;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;41000;"05";"05";"05";;;"05";10250;"03";"03";"03";;;"03";358;2;0;3;0;0;0
"TQRMNOPTWHMOKMCDEFLID00628988";2020;1;1;1;43;;5;273;1;;4;2;;4;1;1;2;;1;1;1;3;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;70500;"08";"08";"08";;;"08";14100;"04";"04";"04";;;"04";311;2;0;1;0;0;0
