CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125133;1;1;2007;2;43;S;2;509;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;;5;3650.0;09;09;09;09;;09;730.0;07;07;07;07;;06;1;0;5;0;0;0;10000
125311;1;1;2007;2;43;S;2;421;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;6;;6;3000.0;08;09;09;08;;08;500.0;05;05;05;05;;04;2;0;1;3;4;0;00000
125332;1;1;2007;2;43;S;2;1410;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2.0;2;2300.0;07;08;08;07;;07;575.0;06;06;06;06;;05;2;0;96;0;0;0;10000
126973;1;1;2007;2;43;S;2;932;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;2.0;2;3800.0;09;10;10;09;;09;950.0;08;08;08;08;;07;1;0;98;0;0;0;00000
127209;1;1;2007;2;43;S;2;378;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1.0;2;2500.0;08;08;08;08;;08;833.33;07;08;08;07;;07;2;0;98;0;0;0;10000
127411;1;1;2007;2;43;S;2;677;1;;3;2;;4;2;1;1;;1;1;2;3;1;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;5.0;4;950.0;03;04;03;03;;03;105.56;01;01;01;01;;01;1;8;98;0;0;0;10100
127693;1;1;2007;2;43;S;2;392;1;;4;2;;5;1;1;1;;1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;10;1.0;9;1000.0;03;04;04;03;;04;100.0;01;01;01;01;;01;2;0;4;5;6;0;00000
128066;1;1;2007;2;43;S;2;381;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;500.0;01;02;01;01;;01;500.0;05;05;05;05;;04;1;0;98;0;0;0;00010
128105;1;1;2007;2;43;S;2;808;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;840.0;03;03;03;03;;03;420.0;04;05;04;04;;03;2;0;1;0;0;0;00000
129151;1;1;2007;2;43;S;2;425;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1100.0;04;04;04;04;;04;550.0;06;06;06;05;;04;1;2;98;0;0;0;00000
