CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125471;1;1;2005;3;43;S;2;509;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;;2;1272.0;06;07;06;06;;06;636.0;08;08;08;07;;07;1;0;98;0;0;0;00000
125569;1;1;2005;3;43;S;2;654;1;;3;1;;3;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;3;;3;30.0;01;01;01;01;;01;10.0;01;01;01;01;;01;1;0;98;0;0;0;00000
126155;1;1;2005;3;43;S;2;291;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;;3;1100.0;06;06;06;05;;05;366.67;05;06;05;05;;04;1;2;3;0;0;0;00010
126214;1;1;2005;3;43;S;2;309;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;;1;500.0;02;03;02;02;;02;500.0;07;07;06;06;;06;1;0;98;0;0;0;00000
126284;1;1;2005;3;43;S;2;301;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;400.0;02;02;02;02;;02;400.0;06;06;05;05;;05;1;0;98;0;0;0;00000
127062;1;1;2005;3;43;S;2;559;1;;3;1;;4;1;1;1;;1;1;1;2;1;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;;7;2352.0;09;09;09;09;;09;336.0;05;05;05;05;;04;1;4;5;6;7;0;10000
127600;1;1;2005;3;43;S;2;325;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1.0;3;3800.0;10;10;10;10;;10;950.0;09;09;09;09;;09;1;2;4;0;0;0;00000
128141;1;1;2005;3;43;S;2;478;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2.0;2;4000.0;10;10;10;10;;10;1000.0;09;09;09;09;;09;2;0;98;0;0;0;10000
128165;1;1;2005;3;43;S;2;374;1;;3;1;;4;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;8;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;1370.0;07;07;07;06;;07;342.5;05;05;05;05;;04;2;0;1;3;4;0;00000
128627;1;1;2005;3;43;S;2;243;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2.0;2;2000.0;08;09;08;08;;08;500.0;07;07;06;06;;06;1;0;96;0;0;0;10000
128950;1;1;2005;3;43;S;2;340;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;;1;1000.0;05;06;05;05;;05;1000.0;09;09;09;09;;09;1;0;98;0;0;0;00000
129095;1;1;2005;3;43;S;2;444;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;;2;500.0;02;03;02;02;;02;250.0;04;04;03;03;;03;1;0;2;0;0;0;00000
129207;1;1;2005;3;43;S;2;394;2;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2.0;2;2350.0;09;09;09;09;;09;587.5;07;08;07;07;;07;2;0;97;0;0;0;00000
129747;1;1;2005;3;43;S;2;336;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2500.0;09;09;09;09;;09;1250.0;10;10;10;09;;10;2;0;98;0;0;0;00000
129794;1;1;2005;3;43;S;2;381;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1.0;3;1120.0;06;06;06;06;;05;280.0;04;05;04;04;;03;3;0;1;2;0;0;00000
130185;1;1;2005;3;43;S;2;412;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;1.0;4;1500.0;07;07;07;07;;07;300.0;04;05;04;04;;04;2;0;5;3;0;0;00000
130203;1;1;2005;3;43;S;2;496;2;;14;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;750.0;04;04;04;04;;04;375.0;05;06;05;05;;04;1;2;98;0;0;0;00010
130426;1;1;2005;3;43;S;2;536;1;;2;2;;3;1;1;1;;1;1;2;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;;2;1130.0;06;06;06;06;;05;565.0;07;08;07;07;;07;1;0;2;0;0;0;00000
130481;2;1;2005;3;43;S;2;228;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;2;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;3;1.0;2;1200.0;06;06;06;06;;06;400.0;06;06;05;05;;05;2;0;97;0;0;0;00000
130882;1;1;2005;3;43;S;2;391;1;;5;1;;3;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;;1;700.0;03;04;04;03;;03;700.0;08;08;08;08;;08;1;0;98;0;0;0;00000
131425;1;1;2005;3;43;S;2;350;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;400.0;02;02;02;02;;02;400.0;06;06;05;05;;05;1;0;98;0;0;0;00000
131882;1;1;2005;3;43;S;2;313;1;;4;1;;4;1;1;1;;1;1;1;2;2;1;2;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;5;;5;900.0;05;05;05;04;;04;180.0;03;03;02;02;;02;2;0;98;0;0;0;00000
132241;1;1;2005;3;43;S;2;535;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2.0;2;1090.0;06;06;06;05;;05;272.5;04;05;04;04;;03;2;0;98;0;0;0;00000
132312;1;1;2005;3;43;S;2;375;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;;4;1050.0;05;06;06;05;;05;262.5;04;04;04;04;;03;2;4;98;0;0;0;00010
132397;1;1;2005;3;43;S;2;313;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;;2;2310.0;09;09;09;09;;09;1155.0;09;10;10;09;;09;1;0;2;0;0;0;00000
132634;1;1;2005;3;43;S;2;329;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;7;;2;;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2;8;;8;1930.0;08;08;08;08;;08;241.25;04;04;03;03;;03;1;0;7;8;0;0;00000
