CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
130804;1;1;2008;4;43;S;2;679;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2.0;2;7000.0;10;10;10;10;;10;1750.0;09;09;09;09;;08;1;0;98;0;0;0;00000
131251;1;1;2008;4;43;S;2;339;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;3000.0;07;07;07;07;;06;1000.0;07;07;06;06;;06;1;0;98;0;0;0;10000
132076;1;1;2008;4;43;S;2;613;1;;2;2;;2;1;1;1;;1;1;2;3;2;1;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4.0;2;800.0;02;02;02;01;;01;133.33;01;01;01;01;;01;1;2;98;0;0;0;10000
132378;1;1;2008;4;43;S;2;411;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;3900.0;08;08;08;08;;08;1300.0;08;08;08;08;;07;2;0;1;0;0;0;00000
132468;1;1;2008;4;43;S;2;594;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;3000.0;07;07;07;07;;06;3000.0;10;10;10;10;;10;96;0;98;0;0;0;10000
132938;1;1;2008;4;43;S;2;288;1;;2;2;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;15;8.0;7;5305.0;09;09;09;09;;09;353.67;02;02;02;02;;01;2;3;4;12;0;0;10000
133132;1;1;2008;4;43;S;2;352;1;;2;2;;4;2;1;1;;1;1;2;3;1;2;1;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1.0;8;7510.0;10;10;10;10;;10;834.44;06;06;06;06;;05;1;9;98;0;0;0;10100
133810;1;1;2008;4;43;S;2;730;2;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;;2;6000.0;10;10;10;09;;09;3000.0;10;10;10;10;;10;1;0;98;0;0;0;00010
133835;1;1;2008;4;43;S;2;400;1;;7;1;;3;1;1;1;;1;1;1;1;2;2;2;7;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;;5;4000.0;08;08;08;08;;08;800.0;05;06;05;05;;04;2;0;1;3;0;0;00000
133866;1;1;2008;4;43;S;2;355;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;;3;13450.0;10;10;10;10;;10;4483.33;10;10;10;10;;10;2;0;2;3;0;0;00000
134418;1;1;2008;4;43;S;2;335;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1.0;2;1450.0;03;04;03;03;;03;483.33;03;04;03;03;;02;2;0;98;0;0;0;00000
134432;1;1;2008;4;43;S;2;774;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;;1;800.0;02;02;02;01;;01;800.0;06;06;05;05;;04;1;0;97;0;0;0;00000
134549;1;1;2008;4;43;S;2;395;1;;4;1;;5;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;7000.0;10;10;10;10;;10;7000.0;10;10;10;10;;10;96;0;98;0;0;0;00000
134578;1;1;2008;4;43;S;2;391;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;2;3990.0;08;08;08;08;;08;1995.0;09;09;09;09;;08;1;2;98;0;0;0;00000
134661;1;1;2008;4;43;S;2;434;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;2500.0;06;06;06;06;;05;833.33;06;06;06;06;;05;2;0;3;0;0;0;10000
134693;1;1;2008;4;43;S;2;624;1;;3;1;;4;1;1;1;;1;1;1;1;1;1;2;3;2;2;0;1;1;2;2;0;2;0;9;ES DEL INSTITUTO DE LA VIVIENDA;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1.0;4;2500.0;06;06;06;06;;05;500.0;03;04;03;03;;02;1;2;98;0;0;0;10000
134781;1;1;2008;4;43;S;2;977;1;;4;1;;3;1;1;2;;1;1;1;3;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;3000.0;07;07;07;07;;06;3000.0;10;10;10;10;;10;1;0;98;0;0;0;00010
135258;1;1;2008;4;43;S;2;540;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;6500.0;10;10;10;10;;10;2166.67;09;10;09;09;;09;1;0;2;0;0;0;10010
135610;1;1;2008;4;43;S;2;349;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;;5;8300.0;10;10;10;10;;10;1660.0;09;09;09;09;;08;2;0;96;0;0;0;00000
135744;1;1;2008;4;43;S;2;546;1;;1;2;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;;1;500.0;01;01;01;01;;01;500.0;03;04;03;03;;02;1;0;98;0;0;0;00010
136521;1;1;2008;4;43;S;2;519;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;;1;14600.0;10;10;10;10;;10;14600.0;10;10;10;10;;10;1;0;98;0;0;0;00000
137307;1;1;2008;4;43;S;2;420;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;;3;2320.0;06;06;06;06;;05;773.33;05;06;05;05;;04;2;0;3;0;0;0;00000
137446;1;1;2008;4;43;S;2;746;1;;5;2;;1;1;1;2;;1;1;1;3;2;1;2;5;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;5600.0;09;10;09;09;;09;1400.0;08;08;08;08;;07;2;0;1;0;0;0;00000
137611;1;1;2008;4;43;S;2;471;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;;1;3000.0;07;07;07;07;;06;3000.0;10;10;10;10;;10;96;0;98;0;0;0;10000
138284;1;1;2008;4;43;S;2;515;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2400.0;06;06;06;06;;05;1200.0;07;08;07;07;;06;2;1;96;0;0;0;00000
138307;1;1;2008;4;43;S;2;368;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;4000.0;08;08;08;08;;08;4000.0;10;10;10;10;;10;1;0;97;0;0;0;00000
138523;1;1;2008;4;43;S;2;435;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;4800.0;09;09;09;09;;08;1200.0;07;08;07;07;;06;1;3;98;0;0;0;10000
138601;1;1;2008;4;43;S;2;220;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1.0;2;9730.0;10;10;10;10;;10;3243.33;10;10;10;10;;10;1;0;2;0;0;0;11000
138818;1;1;2008;4;43;S;2;552;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;3100.0;07;07;07;07;;06;1550.0;08;09;08;08;;08;2;1;98;0;0;0;00000
138976;1;1;2008;4;43;S;2;445;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;;4;2900.0;07;07;07;07;;06;725.0;05;05;05;05;;04;1;4;98;0;0;0;00000
139524;1;1;2008;4;43;S;2;661;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;;1;2800.0;06;07;07;06;;06;2800.0;10;10;10;10;;10;1;0;98;0;0;0;00000
139673;1;1;2008;4;43;S;2;418;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;;2;1670.0;04;04;04;04;;03;835.0;06;06;06;06;;05;1;0;2;0;0;0;10000
139686;1;1;2008;4;43;S;2;926;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;;2;1400.0;03;03;03;03;;02;700.0;05;05;05;05;;04;1;0;2;0;0;0;00000
139850;1;1;2008;4;43;S;2;290;1;;3;1;;1;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3.0;3;1300.0;03;03;03;03;;02;216.67;01;01;01;01;;01;1;4;98;0;0;0;00000
139988;1;1;2008;4;43;S;2;438;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;2700.0;06;07;06;06;;05;2700.0;10;10;10;10;;09;1;0;98;0;0;0;00010
140850;1;1;2008;4;43;S;2;973;1;;3;1;;1;1;1;2;;1;1;1;2;1;2;0;3;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;;6;2000.0;05;05;05;05;;04;333.33;02;02;02;02;;01;1;0;98;0;0;0;00000
141093;1;1;2008;4;43;S;2;352;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;3500.0;08;08;08;07;;07;3500.0;10;10;10;10;;10;2;0;98;0;0;0;00000
141129;1;1;2008;4;43;S;2;362;1;;6;1;;4;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;2;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;;6;11000.0;10;10;10;10;;10;1833.33;09;09;09;09;;08;2;0;96;0;0;0;00000
141214;1;1;2008;4;43;S;2;498;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1.0;3;4680.0;09;09;09;09;;08;1170.0;07;08;07;07;;06;2;0;98;0;0;0;00100
141290;1;1;2008;4;43;S;2;537;4;;1;1;;4;1;2;1;;1;2;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;2700.0;06;07;06;06;;05;2700.0;10;10;10;10;;09;1;0;98;0;0;0;00000
141960;1;1;2008;4;43;S;2;416;1;;2;2;;4;2;1;1;;1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;1.0;4;2100.0;05;05;05;05;;04;420.0;03;03;02;03;;02;1;0;98;0;0;0;00000
142163;1;1;2008;4;43;S;2;570;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;;3;9700.0;10;10;10;10;;10;3233.33;10;10;10;10;;10;2;0;98;0;0;0;00000
142780;1;1;2008;4;43;S;2;329;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;;3;3600.0;08;08;08;08;;07;1200.0;07;08;07;07;;06;1;2;98;0;0;0;10010
142895;1;1;2008;4;43;S;2;631;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;2500.0;06;06;06;06;;05;1250.0;08;08;08;07;;07;1;0;98;0;0;0;00000
143196;1;1;2008;4;43;S;2;926;1;;4;2;;4;1;1;1;;1;1;2;2;1;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;7;3.0;4;3500.0;08;08;08;07;;07;500.0;03;04;03;03;;02;2;0;98;0;0;0;10000
143238;1;1;2008;4;43;S;2;390;1;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1.0;3;3300.0;07;08;07;07;;07;825.0;06;06;05;06;;05;2;0;98;0;0;0;00000
143550;1;1;2008;4;43;S;2;304;1;;1;2;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;8;2.0;6;2850.0;07;07;07;06;;06;356.25;02;02;02;02;;01;2;1;3;4;0;0;00000
143561;1;1;2008;4;43;S;2;1780;2;;3;1;;3;1;1;1;;1;1;1;1;1;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;;3;3000.0;07;07;07;07;;06;1000.0;07;07;06;06;;05;1;2;98;0;0;0;00010
143599;1;1;2008;4;43;S;2;322;1;;3;1;;5;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;3800.0;08;08;08;08;;08;3800.0;10;10;10;10;;10;96;0;97;0;0;0;00000
143688;1;1;2008;4;43;S;2;545;1;;1;1;;3;2;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2.0;2;3500.0;08;08;08;07;;07;875.0;06;06;06;06;;05;1;0;98;0;0;0;00000
144332;1;1;2008;4;43;S;2;296;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;8;;8;4860.0;09;09;09;09;;09;607.5;04;05;04;04;;03;1;2;3;4;5;0;00100
144341;1;1;2008;4;43;S;2;394;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2.0;2;2750.0;06;07;07;06;;05;687.5;05;05;04;05;;04;1;2;98;0;0;0;10100
144422;1;1;2008;4;43;S;2;431;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;3.0;3;1200.0;03;03;03;02;;02;200.0;01;01;01;01;;01;1;2;98;0;0;0;00000
144550;1;1;2008;4;43;S;2;772;1;;2;1;;1;2;1;2;;1;1;1;3;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1.0;3;1820.0;05;05;05;04;;04;455.0;03;03;03;03;;02;1;0;98;0;0;0;10000
