CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
125160;1;1;2003;3;43;S;2;318;2;;3;1;;4;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1065.0;07;08;07;07;;07;532.5;08;09;08;08;;08;2;0;98;0;0;0;11000
125217;1;1;2003;3;43;S;2;311;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;0.0;00;00;00;00;;00;0.0;00;00;00;00;;00;2;0;98;0;0;0;00000
125553;1;1;2003;3;43;S;2;275;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;1800.0;09;09;09;09;;09;600.0;08;09;09;08;;08;1;0;2;0;0;0;00000
125710;1;1;2003;3;43;S;2;278;1;;3;1;;4;1;1;1;;1;1;1;2;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1.0;3;1100.0;07;08;07;07;;07;275.0;06;06;06;06;;05;2;0;98;0;0;0;00000
125895;1;1;2003;3;43;S;2;255;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;600.0;04;05;05;04;;04;600.0;08;09;09;08;;08;1;0;98;0;0;0;00000
126080;1;1;2003;3;43;S;2;357;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;2;1;1;2;0;2;0;6;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;100.0;01;01;01;01;;01;100.0;02;03;02;02;;01;97;0;1;0;0;0;00000
126484;1;1;2003;3;43;S;2;1065;1;;4;1;;5;1;1;1;;1;1;1;2;1;2;2;4;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1.0;4;1250.0;08;08;08;08;;07;250.0;05;06;05;05;;04;2;0;1;0;0;0;00000
126829;1;1;2003;3;43;S;2;284;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;450.0;03;04;04;03;;03;150.0;03;04;03;03;;02;1;0;2;0;0;0;00000
126878;1;1;2003;3;43;S;2;732;1;;1;2;;4;2;1;1;;1;1;2;3;1;2;1;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;;2;300.0;02;02;02;02;;02;150.0;03;04;03;03;;03;1;0;2;0;0;0;00000
127039;1;1;2003;3;43;S;2;247;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;220.0;02;02;02;02;;01;220.0;05;05;05;05;;04;1;0;98;0;0;0;00010
128062;1;1;2003;3;43;S;2;441;1;;3;1;;2;1;1;1;;1;1;1;1;1;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1500.0;08;09;09;08;;08;750.0;09;09;09;09;;09;2;0;98;0;0;0;00000
128115;1;1;2003;3;43;S;2;566;1;;4;2;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;;3;200.0;01;01;01;01;;01;66.67;01;02;01;01;;01;2;0;1;0;0;0;00000
128138;1;1;2003;3;43;S;2;544;1;;3;3;;3;1;1;2;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;;3;1720.0;09;09;09;09;;09;573.33;08;09;09;08;;08;1;2;98;0;0;0;00000
128276;1;1;2003;3;43;S;2;294;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;;1;300.0;02;02;02;02;;01;300.0;06;07;06;06;;05;1;0;97;0;0;0;00000
128556;2;1;2003;3;43;S;2;286;2;;1;1;;1;1;1;1;;1;1;1;1;1;1;1;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;1;350.0;03;03;03;03;;02;350.0;07;07;07;07;;06;1;0;98;0;0;0;00000
129090;1;1;2003;3;43;S;2;346;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;687.0;05;06;05;05;;04;343.5;07;07;07;06;;06;2;0;98;0;0;0;00010
129213;1;1;2003;3;43;S;2;226;1;;3;1;;2;1;1;1;;1;1;1;2;2;1;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1.0;4;1230.0;08;08;08;08;;07;246.0;05;06;05;05;;04;1;0;3;5;2;0;10000
129481;1;1;2003;3;43;S;2;913;2;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;3;1.0;2;900.0;06;07;07;06;;06;300.0;06;07;06;06;;05;2;0;98;0;0;0;00000
129863;2;1;2003;3;43;S;2;392;4;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;400.0;03;03;03;03;;02;400.0;07;08;07;07;;07;2;0;98;0;0;0;00000
129863;3;1;2003;3;43;S;2;392;4;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;;1;250.0;02;02;02;02;;01;250.0;05;06;05;05;;04;1;0;98;0;0;0;00000
130430;1;1;2003;3;43;S;2;570;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;5;2.0;3;600.0;04;05;05;04;;04;120.0;03;03;03;03;;02;2;0;1;0;0;0;00000
130637;1;1;2003;3;43;S;2;328;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;2;1000.0;07;07;07;07;;06;500.0;08;08;08;08;;08;1;0;2;0;0;0;00000
