CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
301358;2010;2;1;2;1;1;9;1;1;1;1;1;1;4;1;3;1;1
304669;2010;2;3;2;2;1;1;1;1;1;1;1;1;3;2;3;1;1
129661;2010;2;1;2;2;1;9;1;1;1;1;1;1;1;1;2;1;1
132464;2010;2;3;2;2;1;9;2;1;1;1;1;1;3;1;3;1;1
235738;2010;2;1;2;2;1;9;2;1;1;1;1;1;2;1;2;1;1
162117;2010;2;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
171283;2010;2;5;2;1;1;1;1;1;1;1;1;1;6;6;3;1;1
145996;2010;2;2;2;2;1;2;1;1;1;1;1;1;2;2;3;1;1
288144;2010;2;2;2;2;1;2;1;1;1;1;1;1;3;2;3;1;1
257981;2010;2;3;2;2;1;4;1;1;1;1;1;1;3;3;1;1;1
212444;2010;2;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
238641;2010;2;2;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
174552;2010;2;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
275557;2010;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
125119;2010;2;2;2;2;1;4;1;1;1;1;1;1;2;1;1;1;1
304949;2010;2;2;2;2;1;9;1;1;1;1;1;1;1;1;5;1;1
302296;2010;2;2;2;1;1;4;1;1;1;1;1;1;5;1;3;1;1
305973;2010;2;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
303016;2010;2;2;2;1;1;4;1;1;1;1;1;1;3;1;3;1;1
305182;2010;2;2;2;1;1;4;1;1;1;1;1;1;4;2;3;1;1
304621;2010;2;4;2;1;1;4;1;1;1;1;1;1;4;2;5;1;1
295815;2010;2;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1
296283;2010;2;4;2;2;1;1;1;1;1;1;1;1;2;2;2;1;1
299302;2010;2;1;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
176220;2010;2;4;2;2;1;9;1;1;1;1;1;1;3;2;4;1;1
273305;2010;2;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
125333;2010;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
225105;2010;2;2;2;2;1;9;1;1;1;1;1;1;3;2;1;1;1
253242;2010;2;2;2;2;1;9;1;1;1;1;1;1;4;2;3;1;1
136174;2010;2;1;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
285660;2010;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
235760;2010;2;2;2;4;1;1;1;1;1;1;1;1;1;1;3;1;1
235760;2010;2;1;2;4;1;1;1;1;1;1;1;1;1;1;3;1;1
300557;2010;2;1;2;2;1;9;1;1;1;1;1;1;2;1;2;1;1
180167;2010;2;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1
181654;2010;2;3;2;2;1;9;1;1;1;1;1;1;4;2;1;1;1
140142;2010;2;2;2;2;1;9;1;1;1;1;1;1;3;2;6;1;1
140849;2010;2;3;2;2;1;1;1;1;1;1;1;1;5;2;3;1;1
184485;2010;2;1;2;2;1;9;1;1;1;1;1;1;2;1;2;1;1
192655;2010;2;1;2;1;1;3;1;1;1;1;1;1;6;1;1;1;1
