CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125471;2004;4;2;2;2;1;1;1;1;1;1;1;1;4;2;1;1;1
125569;2004;4;3;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
125632;2004;4;2;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
126155;2004;4;3;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
126192;2004;4;3;2;1;1;4;1;1;1;1;1;2;4;2;8;1;1
126610;2004;4;1;2;1;1;2;1;1;1;1;1;1;6;1;1;1;1
126878;2004;4;3;2;1;2;4;2;1;1;1;2;3;1;1;2;2;1
127062;2004;4;7;2;1;1;4;1;1;1;1;1;2;3;3;1;2;1
127070;2004;4;2;2;1;1;4;1;1;1;1;1;1;7;1;1;1;1
127200;2004;4;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1
127517;2004;4;2;2;2;1;5;1;1;1;1;1;1;3;2;1;1;1
127600;2004;4;4;2;1;1;4;1;1;1;1;1;2;3;2;1;1;1
127885;2004;4;5;2;1;1;3;1;1;1;1;1;1;5;3;1;1;1
128115;2004;4;3;2;1;2;4;1;1;1;1;1;1;4;2;1;2;1
128138;2004;4;3;2;1;3;3;1;1;2;1;1;2;3;2;1;1;1
128180;2004;4;2;2;2;1;1;1;1;1;1;1;1;2;2;3;2;1
128594;2004;4;3;2;1;1;3;1;1;1;1;1;1;6;2;1;1;1
129681;2004;4;1;2;1;0;4;1;1;1;1;1;1;4;1;1;1;1
130185;2004;4;5;2;1;1;4;1;1;1;1;1;2;4;3;1;1;1
130426;2004;4;2;2;1;2;3;1;1;1;1;2;2;2;1;1;2;1
130430;2004;4;5;2;1;1;4;1;1;1;1;1;2;2;2;1;2;1
130637;2004;4;2;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
130794;2004;4;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
130858;2004;4;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
130991;2004;4;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
131047;2004;4;7;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1
131808;2004;4;7;2;1;1;5;2;1;1;1;1;1;4;4;1;2;1
132241;2004;4;3;2;1;1;5;1;1;1;1;1;1;4;2;3;1;1
132321;2004;4;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
132377;2004;4;1;2;1;1;5;1;1;1;1;1;2;3;1;1;1;1
132634;2004;4;8;2;1;1;4;1;1;1;1;1;1;3;3;7;2;1
132891;2004;4;2;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
133368;2004;4;6;2;2;2;4;2;2;1;1;2;2;1;1;3;2;1
133564;2004;4;2;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
133839;2004;4;3;2;1;2;3;1;1;1;1;1;1;3;2;1;1;1
133852;2004;4;4;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
133894;2004;4;5;2;1;1;4;1;1;1;1;1;1;6;3;3;1;1
135329;2004;4;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
135685;2004;4;4;2;2;2;1;2;2;1;1;2;2;1;1;1;2;1
135711;2004;4;2;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
