CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
350762;2012;3;1;2;2;1;2;1;1;1;1;1;1;1;1;2;1;1
353843;2012;3;3;2;2;1;2;1;1;1;1;1;1;3;1;3;1;1
354400;2012;3;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
326019;2012;3;3;2;2;1;9;1;1;1;1;1;1;3;3;1;1;1
330755;2012;3;2;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
326464;2012;3;4;2;2;1;9;1;1;1;1;1;1;4;3;3;1;1
328109;2012;3;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
329833;2012;3;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
328310;2012;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
329125;2012;3;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
331333;2012;3;1;2;4;1;1;1;1;1;1;1;1;1;1;3;1;2
336513;2012;3;1;2;2;1;4;1;1;1;1;1;1;4;1;1;1;1
335500;2012;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
335046;2012;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
349853;2012;3;1;2;1;1;5;1;1;1;1;1;1;2;1;1;1;1
352204;2012;3;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1
350880;2012;3;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1
349520;2012;3;3;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
349632;2012;3;2;2;1;4;4;1;1;1;1;1;1;2;1;3;1;1
351173;2012;3;2;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1
353666;2012;3;3;2;1;1;1;1;1;1;1;1;1;2;2;3;1;1
357348;2012;3;2;2;2;1;2;1;1;1;1;1;1;2;2;3;1;1
330612;2012;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328178;2012;3;2;2;2;1;1;1;1;1;1;1;1;3;2;2;1;1
328985;2012;3;1;2;2;2;1;1;1;1;1;1;1;2;1;6;1;1
326236;2012;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328638;2012;3;2;2;2;1;5;1;1;1;1;1;1;2;1;3;1;1
331997;2012;3;3;2;2;1;2;1;1;1;1;1;1;4;2;1;1;1
332108;2012;3;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
335338;2012;3;1;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
334279;2012;3;1;2;2;1;4;1;1;1;1;1;1;1;1;1;1;1
335801;2012;3;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
359312;2012;3;1;2;2;1;2;1;1;1;1;1;1;4;1;3;1;1
359979;2012;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
329893;2012;3;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
329242;2012;3;1;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
328125;2012;3;1;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
329736;2012;3;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
326052;2012;3;1;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
325242;2012;3;2;2;2;1;9;1;1;1;1;1;1;3;1;1;1;1
325301;2012;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
331650;2012;3;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
331411;2012;3;6;2;1;1;4;1;1;1;1;1;1;5;4;1;1;1
336647;2012;3;2;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
334007;2012;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
335467;2012;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
335991;2012;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
334558;2012;3;3;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
352781;2012;3;1;2;2;1;4;1;1;1;1;1;1;3;1;1;1;1
350138;2012;3;2;2;2;1;9;1;1;1;1;1;1;2;2;3;1;1
354917;2012;3;2;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
350009;2012;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
350664;2012;3;1;2;2;1;2;1;1;1;1;1;1;2;1;5;1;1
350121;2012;3;2;2;2;1;1;1;1;1;1;1;1;3;1;1;1;1
356172;2012;3;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
357626;2012;3;3;2;2;1;2;1;1;1;1;1;1;2;2;3;1;1
325327;2012;3;2;2;2;1;4;1;1;1;1;1;1;2;2;3;1;1
330572;2012;3;2;2;2;1;2;1;1;1;1;1;1;3;1;3;1;1
325108;2012;3;2;2;2;1;9;1;1;1;1;1;1;2;2;3;1;1
325309;2012;3;2;2;2;1;1;1;1;1;1;1;1;2;2;3;1;1
326414;2012;3;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
