CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125133;2007;2;5;2;1;1;5;1;1;1;1;1;1;4;3;1;1;1
125311;2007;2;6;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
125332;2007;2;4;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
126973;2007;2;4;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
127209;2007;2;3;2;1;1;4;1;1;1;1;1;1;2;2;3;1;1
127411;2007;2;9;2;1;2;4;2;1;1;1;2;3;3;3;1;2;1
127693;2007;2;10;2;1;2;5;1;1;1;1;1;1;4;4;1;2;1
128066;2007;2;1;2;1;1;4;1;1;1;1;1;1;2;1;1;2;1
128105;2007;2;2;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
129151;2007;2;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
129367;2007;2;1;2;1;1;4;1;1;1;1;1;1;5;1;1;1;1
129723;2007;2;4;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
129745;2007;2;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
130378;2007;2;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
130588;2007;2;6;2;1;1;4;1;1;1;1;1;1;5;4;6;1;1
130656;2007;2;5;2;1;2;4;2;1;1;1;1;2;4;3;1;2;1
130764;2007;2;2;2;1;1;4;1;1;1;1;1;1;2;2;6;1;1
130801;2007;2;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
130801;2007;2;2;2;2;1;2;1;1;1;1;1;1;0;0;0;0;0
130866;2007;2;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
131424;2007;2;3;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
131666;2007;2;5;2;1;1;2;1;1;1;1;1;1;5;2;1;1;1
132146;2007;2;7;2;1;2;4;2;1;1;1;1;3;2;2;2;2;1
132385;2007;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
132778;2007;2;7;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
133638;2007;2;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1
134090;2007;2;4;2;1;1;3;1;1;2;1;1;2;3;1;4;2;1
134287;2007;2;7;2;1;3;4;2;2;1;1;3;4;2;2;1;2;1
134701;2007;2;8;2;1;1;5;1;1;1;1;1;2;6;5;1;1;1
135105;2007;2;5;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
135235;2007;2;1;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
135885;2007;2;2;2;1;1;4;1;1;2;1;1;3;3;1;4;2;1
136613;2007;2;4;2;2;1;2;2;1;1;1;1;1;4;3;9;1;1
136844;2007;2;2;2;1;1;3;1;1;1;1;1;1;3;1;5;1;1
138380;2007;2;2;2;2;1;4;1;1;1;1;1;1;3;1;4;1;1
138814;2007;2;4;2;1;1;4;1;1;1;1;1;2;2;2;1;2;1
139091;2007;2;2;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
139116;2007;2;3;2;1;1;1;1;1;1;1;1;1;5;2;1;1;1
139855;2007;2;4;2;1;1;4;1;1;1;1;1;1;3;3;1;2;1
140920;2007;2;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
141154;2007;2;2;2;2;1;4;1;1;1;1;1;1;3;1;3;1;1
141697;2007;2;3;2;1;1;4;1;1;1;1;1;1;3;1;3;1;1
141940;2007;2;1;2;1;1;4;1;1;1;1;1;2;3;3;1;1;1
142255;2007;2;1;2;1;1;4;1;1;1;1;1;1;3;2;6;1;1
142314;2007;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
142590;2007;2;5;2;1;1;1;1;1;1;1;1;1;3;2;3;1;1
142627;2007;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
142724;2007;2;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
144951;2007;2;5;2;1;1;4;1;1;1;1;1;1;4;2;2;1;1
144964;2007;2;4;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
145000;2007;2;2;2;1;1;4;1;1;1;1;1;2;1;1;1;1;1
145577;2007;2;3;2;1;1;1;1;1;1;1;1;1;5;2;1;1;1
145767;2007;2;4;2;1;1;4;1;1;1;1;1;2;3;2;1;2;1
145816;2007;2;4;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
146439;2007;2;5;2;1;1;4;1;1;1;1;2;2;2;2;1;1;1
146673;2007;2;2;2;1;1;4;2;1;1;1;1;2;1;1;1;2;2
147182;2007;2;2;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
147431;2007;2;2;2;1;1;5;1;1;1;1;1;1;3;1;1;1;1
147843;2007;2;2;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
148290;2007;2;3;2;1;1;3;1;1;2;1;1;2;3;2;1;1;1
148881;2007;2;1;2;4;1;4;1;1;1;1;1;1;1;1;3;1;2
149100;2007;2;2;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
149243;2007;2;5;2;1;1;3;1;1;1;1;1;1;10;4;1;1;1
151874;2007;2;4;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
152008;2007;2;4;2;1;2;4;1;2;2;1;2;3;2;1;1;2;1
152315;2007;2;4;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
152456;2007;2;4;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
152742;2007;2;2;2;1;1;1;1;1;2;1;1;2;4;2;1;1;1
152808;2007;2;2;2;1;1;1;2;1;1;1;1;1;2;2;3;2;2
152968;2007;2;5;2;1;1;5;2;1;1;1;1;2;4;3;1;1;1
153156;2007;2;4;2;1;1;9;1;1;1;1;1;1;3;2;3;1;1
153242;2007;2;4;2;1;1;4;1;1;1;1;1;2;3;3;1;1;1
153249;2007;2;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
153301;2007;2;5;2;1;1;4;1;1;1;1;1;1;3;3;1;2;1
153464;2007;2;5;2;1;2;4;2;2;1;1;2;3;2;2;1;2;1
153861;2007;2;4;2;2;1;4;1;2;2;1;1;2;2;2;1;2;1
154283;2007;2;4;2;1;1;3;1;1;1;1;2;2;4;3;1;1;1
154350;2007;2;4;2;2;1;9;1;1;1;1;1;1;3;2;1;1;1
154467;2007;2;4;2;1;1;4;1;1;1;1;1;1;3;2;1;2;1
155275;2007;2;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
155592;2007;2;3;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
155965;2007;2;6;2;1;2;4;2;1;1;1;2;2;2;2;2;2;1
156209;2007;2;2;2;1;1;4;1;1;1;1;1;1;3;1;8;2;1
156225;2007;2;1;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
156231;2007;2;4;2;1;1;4;1;1;1;1;1;2;5;3;1;1;1
156411;2007;2;3;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
156888;2007;2;5;2;1;1;2;1;1;1;1;1;1;4;3;1;1;1
157032;2007;2;2;2;1;2;4;2;1;1;1;1;1;3;2;1;1;1
157165;2007;2;2;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
157216;2007;2;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
157218;2007;2;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1
158183;2007;2;2;2;2;1;9;1;1;1;1;1;1;2;2;3;1;1
158361;2007;2;3;2;2;2;1;1;2;1;1;2;2;1;1;6;2;1
158682;2007;2;3;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
158802;2007;2;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
159625;2007;2;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
159806;2007;2;2;2;1;1;4;1;1;1;1;1;2;2;1;1;1;1
159975;2007;2;4;2;1;1;3;1;1;2;1;1;3;5;3;1;1;1
160150;2007;2;8;2;1;2;4;2;2;1;1;2;3;2;2;2;2;3
160265;2007;2;5;2;1;1;4;1;1;1;1;1;3;4;3;1;2;1
160432;2007;2;2;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
160943;2007;2;4;2;1;1;4;1;1;2;1;1;2;5;2;1;1;1
162046;2007;2;5;2;1;1;2;1;1;1;1;1;1;2;2;1;1;1
162581;2007;2;4;2;1;1;3;1;1;2;1;1;2;5;2;6;1;1
163166;2007;2;2;2;1;1;4;1;1;2;1;1;2;4;1;8;2;1
163251;2007;2;2;2;1;2;4;1;3;1;1;2;3;2;1;1;2;1
163265;2007;2;1;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
163779;2007;2;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
164220;2007;2;4;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
164578;2007;2;1;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
164889;2007;2;6;2;1;2;4;1;1;1;1;2;3;6;4;1;2;1
166272;2007;2;2;2;2;1;4;1;1;1;1;1;1;3;1;1;1;1
166413;2007;2;2;2;1;1;3;1;1;1;1;1;1;3;2;3;1;1
166916;2007;2;4;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
167689;2007;2;3;2;1;1;4;2;1;1;1;1;1;1;1;2;2;1
168246;2007;2;5;2;1;1;3;1;1;2;1;1;3;4;3;1;1;1
168275;2007;2;4;2;1;1;4;1;1;1;1;1;2;3;2;1;1;1
168408;2007;2;1;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
168565;2007;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
168758;2007;2;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
169111;2007;2;1;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
169248;2007;2;4;2;2;1;2;1;1;1;1;1;1;5;2;3;1;1
169867;2007;2;6;2;1;2;4;2;1;1;1;1;3;3;3;1;2;1
170028;2007;2;2;2;1;2;4;2;1;1;1;2;3;1;1;2;2;1
170608;2007;2;2;2;1;1;1;1;1;1;1;1;1;1;1;3;2;1
170810;2007;2;1;2;2;1;2;1;1;1;1;1;1;3;1;3;1;1
171151;2007;2;4;2;1;1;2;1;1;1;1;1;1;7;3;3;1;1
171797;2007;2;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
171803;2007;2;2;2;1;2;4;1;2;1;1;2;3;2;1;1;2;1
172423;2007;2;4;2;1;1;3;1;1;1;1;1;1;6;2;1;1;1
172908;2007;2;3;2;2;1;2;1;1;1;1;1;1;4;2;1;1;1
172935;2007;2;4;2;1;1;3;2;1;1;1;1;1;5;3;1;1;1
173101;2007;2;2;2;1;1;4;1;1;1;1;1;1;6;1;1;1;1
173119;2007;2;2;2;2;1;9;1;1;1;1;1;1;2;2;1;1;1
173125;2007;2;4;2;1;2;4;2;1;1;1;1;3;3;2;2;2;1
173333;2007;2;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
173428;2007;2;3;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
173782;2007;2;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
173882;2007;2;7;2;1;1;3;1;1;1;1;1;1;4;3;9;1;1
174002;2007;2;1;2;1;1;5;1;1;1;1;1;2;3;2;1;1;1
174213;2007;2;4;2;1;1;4;1;1;1;1;1;1;4;2;3;1;1
174364;2007;2;5;2;1;2;4;1;1;1;1;1;1;5;3;6;2;1
174670;2007;2;2;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
175215;2007;2;2;2;1;1;9;1;1;1;1;1;1;3;1;1;1;1
175342;2007;2;2;2;2;1;9;1;1;1;1;1;1;4;2;3;1;1
175663;2007;2;3;2;1;1;4;1;1;1;1;1;2;2;2;1;2;1
176385;2007;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
176869;2007;2;3;2;1;1;4;1;1;1;1;1;2;4;3;6;1;1
176886;2007;2;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
176893;2007;2;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
