CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125113;2008;1;5;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
125631;2008;1;2;2;1;1;2;1;1;1;1;1;1;4;3;1;1;1
126487;2008;1;3;2;2;1;9;2;1;1;1;1;1;3;2;3;1;1
126697;2008;1;8;2;1;1;4;1;1;1;1;1;1;4;3;1;2;1
126853;2008;1;2;2;1;2;4;1;1;1;1;2;3;2;1;8;2;1
126973;2008;1;4;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
127411;2008;1;11;2;1;2;4;2;1;1;1;2;3;3;3;1;2;1
127783;2008;1;4;2;1;1;3;1;1;1;1;1;1;6;3;1;1;1
128457;2008;1;5;2;1;2;4;2;2;1;1;2;3;1;1;1;2;1
128721;2008;1;3;2;1;1;2;1;1;1;1;1;1;2;2;1;1;1
128933;2008;1;1;2;1;1;4;1;1;1;1;1;3;3;1;6;2;1
129007;2008;1;1;2;1;1;4;1;1;2;1;2;2;3;1;1;2;1
129151;2008;1;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
129161;2008;1;6;2;1;1;4;1;1;1;1;1;1;4;3;9;1;1
129745;2008;1;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
130058;2008;1;5;2;1;1;4;1;1;1;1;1;2;4;3;1;1;1
130588;2008;1;6;2;1;1;4;1;1;1;1;1;1;5;4;6;1;1
130656;2008;1;5;2;1;2;4;2;1;1;1;1;2;4;3;1;2;1
130781;2008;1;8;2;1;1;4;2;1;1;1;1;3;3;2;1;2;1
130866;2008;1;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
130892;2008;1;3;2;1;1;4;1;1;1;1;1;1;5;2;1;1;1
131251;2008;1;3;2;1;1;4;1;1;1;1;1;1;3;2;6;1;1
132149;2008;1;4;2;1;1;4;1;1;1;1;1;1;3;3;1;1;1
132378;2008;1;6;2;1;1;4;1;1;1;1;1;1;3;2;1;2;1
132503;2008;1;2;2;1;1;1;1;1;1;1;1;1;3;2;8;2;1
132640;2008;1;5;2;1;1;4;2;1;1;1;1;1;4;3;1;2;1
132959;2008;1;2;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
133499;2008;1;5;2;1;1;2;1;1;1;1;1;1;2;1;3;1;1
133835;2008;1;5;2;1;1;3;1;1;1;1;1;1;7;3;1;1;1
133890;2008;1;5;2;1;1;4;1;1;2;1;1;2;3;2;1;2;1
134661;2008;1;3;2;1;1;4;1;1;1;1;1;2;3;2;1;2;1
135169;2008;1;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
136613;2008;1;4;2;2;1;2;2;1;1;1;1;1;4;3;9;1;1
137016;2008;1;2;2;1;1;4;1;1;1;1;1;3;2;1;1;1;1
137092;2008;1;3;2;2;1;1;1;1;1;1;1;1;3;2;3;1;1
138490;2008;1;7;2;1;1;4;1;1;2;1;1;2;5;3;1;2;1
138601;2008;1;3;2;1;2;4;1;1;1;1;1;1;3;2;1;1;1
138818;2008;1;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
141008;2008;1;5;2;1;1;4;1;1;1;1;1;1;3;3;3;1;1
141446;2008;1;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
141907;2008;1;6;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
141912;2008;1;2;2;1;1;1;1;1;1;1;1;1;6;2;1;1;1
142715;2008;1;1;2;2;1;4;1;1;1;1;1;1;2;1;4;1;1
142765;2008;1;4;2;1;1;4;1;0;2;1;2;3;1;1;1;2;1
