CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125051;2004;1;5;2;1;1;4;1;1;1;1;1;1;2;2;1;2;1
125082;2004;1;3;2;1;1;3;1;1;1;1;1;1;4;2;3;1;1
125181;2004;1;3;2;1;1;3;1;1;1;1;1;2;2;2;1;1;1
125283;2004;1;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
126192;2004;1;3;2;1;1;4;1;1;1;1;1;2;4;2;8;1;1
126204;2004;1;2;2;1;1;3;1;1;1;1;1;3;3;1;1;1;1
126236;2004;1;2;2;1;1;5;1;1;1;1;1;1;3;1;1;1;1
127135;2004;1;4;2;1;1;1;1;1;1;1;1;1;5;2;3;1;1
127148;2004;1;3;2;1;1;5;1;1;1;1;1;2;3;2;1;2;1
127200;2004;1;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1
127200;2004;1;1;2;1;1;2;1;1;1;1;1;1;0;0;0;0;0
128180;2004;1;2;2;2;1;1;1;1;1;1;1;1;2;2;3;2;1
129184;2004;1;4;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
129330;2004;1;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
129330;2004;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2
129476;2004;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
129503;2004;1;5;2;1;1;3;1;1;1;1;1;2;5;3;1;1;1
129549;2004;1;3;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
129753;2004;1;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1
130103;2004;1;5;2;1;1;4;1;1;1;1;1;1;3;2;3;1;1
130369;2004;1;5;2;1;1;1;1;1;1;1;1;1;5;3;1;1;1
130902;2004;1;2;2;1;1;1;1;1;1;1;1;1;4;1;3;1;1
130991;2004;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
131047;2004;1;7;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1
131227;2004;1;3;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
131346;2004;1;6;2;1;2;4;1;2;1;1;2;3;2;2;1;2;1
131700;2004;1;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
131808;2004;1;7;2;1;1;5;2;1;1;1;1;1;4;4;1;2;1
132850;2004;1;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
132891;2004;1;2;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
133165;2004;1;3;2;1;1;1;1;1;1;1;1;2;4;2;1;1;1
133368;2004;1;6;2;2;2;4;2;2;1;1;2;2;1;1;3;2;1
133969;2004;1;5;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
134313;2004;1;4;2;2;1;2;1;1;1;1;1;1;5;2;1;1;1
134359;2004;1;4;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
134760;2004;1;6;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
135128;2004;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
135194;2004;1;4;2;1;1;1;1;1;1;1;1;1;3;2;1;2;1
135655;2004;1;5;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
135759;2004;1;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
135762;2004;1;2;2;1;1;5;1;1;1;1;1;1;3;1;1;1;1
136161;2004;1;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
136161;2004;1;1;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0
137728;2004;1;6;2;1;1;1;1;1;1;1;1;1;3;3;1;1;1
137799;2004;1;5;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
138339;2004;1;7;2;1;2;4;1;2;1;1;1;2;3;2;3;2;1
138528;2004;1;6;2;1;1;4;1;1;2;1;1;3;6;4;1;1;1
139178;2004;1;2;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
139203;2004;1;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
139226;2004;1;1;2;1;2;4;1;2;1;1;2;2;1;1;1;2;3
139257;2004;1;3;2;1;1;1;1;1;1;1;1;1;5;2;1;1;1
139285;2004;1;1;2;1;2;1;2;1;1;1;2;2;2;1;1;2;1
140938;2004;1;3;2;3;1;4;1;2;1;1;1;1;2;2;6;2;3
141032;2004;1;4;2;1;1;4;1;2;1;1;1;2;2;2;3;2;1
141085;2004;1;2;2;1;1;3;1;1;1;1;1;1;3;1;1;1;1
141143;2004;1;5;2;1;1;4;1;1;1;1;1;1;6;3;1;1;1
141473;2004;1;5;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
141540;2004;1;1;2;1;1;5;1;1;1;1;1;1;4;2;1;1;1
