CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125254;2004;2;5;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
125283;2004;2;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
125710;2004;2;4;2;1;1;4;1;1;1;1;1;2;3;2;1;1;1
126204;2004;2;2;2;1;1;3;1;1;1;1;1;3;3;1;1;1;1
126829;2004;2;5;2;1;1;4;1;1;1;1;1;1;5;2;1;1;1
127148;2004;2;3;2;1;1;5;1;1;1;1;1;2;3;2;1;2;1
128062;2004;2;2;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
128348;2004;2;2;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
129079;2004;2;3;2;1;1;1;1;1;1;1;1;3;3;2;1;1;1
129184;2004;2;4;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
129476;2004;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
129747;2004;2;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
129827;2004;2;2;2;2;1;4;1;1;1;1;1;1;3;2;3;1;1
130203;2004;2;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
130481;2004;2;3;2;1;1;5;1;1;1;1;1;1;3;2;3;1;1
130882;2004;2;1;2;1;1;3;1;1;1;1;1;1;5;2;1;1;1
131227;2004;2;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
131346;2004;2;6;2;1;2;4;1;2;1;1;2;3;2;2;1;2;1
131700;2004;2;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
131882;2004;2;5;2;1;1;4;1;1;1;1;1;2;4;4;1;2;1
132850;2004;2;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
133847;2004;2;2;2;2;1;4;1;1;1;1;1;1;4;1;4;1;1
134176;2004;2;2;2;1;1;2;1;1;1;1;1;1;2;2;1;1;1
134359;2004;2;4;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
134557;2004;2;4;2;1;1;1;1;1;1;1;1;1;3;2;4;2;1
134760;2004;2;6;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
135194;2004;2;4;2;1;1;1;1;1;1;1;1;1;3;2;1;2;1
135552;2004;2;2;2;2;1;1;1;1;1;1;1;1;3;1;1;1;1
135655;2004;2;5;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
