CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
306458;2011;3;2;2;1;1;1;1;1;1;1;1;1;2;2;3;1;1
301358;2011;3;1;2;1;1;9;1;1;1;1;1;1;4;1;3;1;1
304669;2011;3;3;2;2;1;1;1;1;1;1;1;1;3;3;3;1;1
306660;2011;3;1;2;2;1;9;1;1;1;1;1;1;1;1;1;1;1
302634;2011;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
302366;2011;3;1;2;2;1;2;1;1;1;1;1;1;3;1;3;1;1
326019;2011;3;5;2;2;1;9;1;1;1;1;1;1;3;3;1;1;1
326464;2011;3;4;2;2;1;9;1;1;1;1;1;1;4;3;3;1;1
328109;2011;3;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
329833;2011;3;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
328310;2011;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
330805;2011;3;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
331333;2011;3;1;2;4;1;1;1;1;1;1;1;1;1;1;3;1;2
335500;2011;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
335046;2011;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
304949;2011;3;2;2;2;1;9;1;1;1;1;1;1;1;1;5;1;1
305082;2011;3;2;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
301740;2011;3;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
306153;2011;3;4;2;1;1;3;1;1;1;1;1;1;5;4;1;1;1
302296;2011;3;2;2;1;1;4;1;1;1;1;1;1;5;1;3;1;1
305973;2011;3;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
303016;2011;3;2;2;1;1;4;1;1;1;1;1;1;3;1;3;1;1
305182;2011;3;1;2;1;1;4;1;1;1;1;1;1;4;2;3;1;1
304621;2011;3;4;2;1;1;4;1;1;1;1;1;1;4;2;5;1;1
308002;2011;3;2;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
309016;2011;3;2;2;2;1;9;1;1;1;1;1;1;4;2;3;1;1
307800;2011;3;5;2;2;1;2;1;1;1;1;1;1;5;3;1;1;1
307028;2011;3;2;2;2;1;9;1;1;1;1;1;1;2;2;3;1;1
311196;2011;3;2;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
312267;2011;3;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
307145;2011;3;2;2;2;1;9;1;1;1;1;1;1;4;1;1;1;1
330612;2011;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328178;2011;3;2;2;2;1;1;1;1;1;1;1;1;3;2;2;1;1
328985;2011;3;1;2;2;2;1;1;1;1;1;1;1;2;1;6;1;1
326236;2011;3;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328638;2011;3;2;2;2;1;5;1;1;1;1;1;1;2;1;3;1;1
331997;2011;3;3;2;2;1;2;1;1;1;1;1;1;4;2;1;1;1
332108;2011;3;2;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
335338;2011;3;1;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
334279;2011;3;1;2;2;1;4;1;1;1;1;1;1;1;1;1;1;1
335801;2011;3;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
312184;2011;3;1;2;2;1;9;1;1;1;1;1;1;5;1;1;1;1
329893;2011;3;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
329242;2011;3;1;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
328125;2011;3;3;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
325301;2011;3;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
331650;2011;3;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
331411;2011;3;6;2;1;1;4;1;1;1;1;1;1;5;4;1;1;1
