CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125051;2003;4;5;2;1;1;4;1;1;1;1;1;1;2;2;1;2;1
125160;2003;4;3;2;2;1;4;1;1;1;1;1;1;3;1;1;1;1
125181;2003;4;3;2;1;1;3;1;1;1;1;1;2;2;2;1;1;1
126484;2003;4;5;2;1;1;5;1;1;1;1;1;2;4;2;6;1;1
126610;2003;4;1;2;1;1;2;1;1;1;1;1;1;6;1;1;1;1
126878;2003;4;2;2;1;2;4;2;1;1;1;2;3;1;1;2;2;1
127039;2003;4;1;2;1;1;1;1;1;1;1;1;1;3;1;3;1;1
127154;2003;4;4;2;1;1;4;1;1;1;1;1;1;4;2;3;1;1
127200;2003;4;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1
127517;2003;4;2;2;2;1;5;1;1;1;1;1;1;3;2;1;1;1
128115;2003;4;3;2;1;2;4;1;1;1;1;1;1;4;2;1;2;1
128138;2003;4;3;2;1;3;3;1;1;2;1;1;2;3;2;1;1;1
128180;2003;4;2;2;2;1;1;1;1;1;1;1;1;2;2;3;2;1
129090;2003;4;2;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
129213;2003;4;4;2;1;1;2;1;1;1;1;1;2;3;2;1;1;1
129330;2003;4;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
129330;2003;4;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2
129753;2003;4;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1
130369;2003;4;5;2;1;1;1;1;1;1;1;1;1;5;3;1;1;1
130430;2003;4;5;2;1;1;4;1;1;1;1;1;2;2;2;1;2;1
130637;2003;4;2;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
130858;2003;4;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
130991;2003;4;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
