CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
318580;2012;1;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
313201;2012;1;1;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
315596;2012;1;4;2;1;1;4;1;1;1;1;1;1;4;3;3;1;1
318770;2012;1;1;2;4;1;2;1;1;1;1;1;1;1;1;3;1;1
313499;2012;1;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
313595;2012;1;2;2;2;1;9;1;1;1;1;1;2;2;1;3;1;1
338158;2012;1;3;2;2;1;2;1;1;1;1;1;1;4;3;1;1;1
339969;2012;1;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
341022;2012;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
339430;2012;1;3;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
337624;2012;1;2;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
319300;2012;1;2;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
324677;2012;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
322173;2012;1;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
324992;2012;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
315533;2012;1;6;2;2;1;2;1;1;1;1;1;1;3;3;3;1;1
317428;2012;1;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
313465;2012;1;2;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
314345;2012;1;1;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
317462;2012;1;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
315210;2012;1;3;2;1;1;2;1;1;1;1;1;1;2;2;3;1;1
316777;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
314602;2012;1;3;2;2;1;1;1;1;1;1;1;1;2;2;1;1;1
318159;2012;1;2;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
314600;2012;1;1;2;1;1;4;1;1;1;1;1;1;1;1;1;1;1
345827;2012;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
348910;2012;1;4;2;2;1;1;1;1;1;1;1;1;2;2;3;1;1
348569;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
325736;2012;1;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
329672;2012;1;2;2;2;1;2;1;1;1;1;1;1;2;2;3;1;1
330877;2012;1;3;2;2;1;3;1;1;1;1;1;1;3;2;1;1;1
348828;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
344608;2012;1;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
341784;2012;1;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
338660;2012;1;3;2;1;1;1;1;1;1;1;1;1;3;1;3;1;1
341010;2012;1;2;2;1;1;1;1;1;1;1;1;1;2;2;3;1;1
338776;2012;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
321930;2012;1;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
324960;2012;1;2;2;2;1;9;1;1;1;1;1;1;3;2;2;1;1
323519;2012;1;1;2;2;1;9;1;1;1;1;1;1;3;1;2;1;1
322628;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
323598;2012;1;2;2;2;1;9;1;1;1;1;1;1;3;1;2;1;1
321292;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
316853;2012;1;4;2;2;1;9;1;1;1;1;1;1;3;2;1;1;1
313415;2012;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
314299;2012;1;1;2;2;1;4;1;1;1;1;1;1;3;2;3;1;1
315850;2012;1;2;2;1;1;1;1;1;1;1;1;1;2;1;5;1;1
317335;2012;1;2;2;1;1;3;1;1;1;1;1;1;8;1;1;1;1
313712;2012;1;4;2;2;1;4;1;1;1;1;1;1;3;2;1;1;1
347546;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;6;1;1
346105;2012;1;2;2;1;1;4;1;1;1;1;1;1;5;2;1;1;1
343781;2012;1;1;2;1;1;2;1;1;1;1;1;1;2;1;3;1;1
341428;2012;1;3;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
342596;2012;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
339460;2012;1;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
318180;2012;1;3;2;1;1;9;1;1;1;1;1;1;4;2;2;1;1
