CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125044;2009;3;1;2;2;1;1;1;1;1;1;1;1;4;1;1;1;1
125798;2009;3;1;2;2;1;4;1;1;1;1;1;1;2;1;1;1;1
125880;2009;3;2;2;1;1;4;1;1;1;1;1;1;3;1;3;1;1
125922;2009;3;1;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
126127;2009;3;4;2;1;1;1;1;1;1;1;1;1;2;2;6;1;1
126828;2009;3;1;2;1;1;1;1;1;1;1;1;1;2;1;4;1;1
128670;2009;3;2;2;1;1;4;1;1;1;1;1;2;2;1;1;2;1
128923;2009;3;3;2;1;1;1;1;1;1;1;1;1;3;3;1;1;1
129357;2009;3;5;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
129478;2009;3;9;2;1;3;4;2;2;1;1;2;3;2;1;1;2;3
129514;2009;3;4;2;1;1;4;1;1;1;1;1;1;3;3;1;1;1
129625;2009;3;2;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
129661;2009;3;1;2;2;1;9;1;1;1;1;1;1;1;1;2;1;1
130035;2009;3;2;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
130340;2009;3;4;2;1;1;4;1;1;1;1;1;3;2;1;1;1;1
130496;2009;3;2;2;1;2;3;1;1;1;1;1;1;2;1;3;2;1
130804;2009;3;4;2;1;1;4;1;1;1;1;1;3;4;2;1;1;1
131094;2009;3;3;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1
131315;2009;3;8;2;1;2;4;2;1;1;1;2;3;4;3;1;2;1
131949;2009;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
132018;2009;3;3;2;1;1;4;1;1;1;1;1;3;3;2;1;2;1
132414;2009;3;4;2;1;1;3;1;1;1;1;1;2;4;3;1;1;1
132464;2009;3;3;2;2;1;9;2;1;1;1;1;1;3;1;3;1;1
133333;2009;3;2;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
134113;2009;3;3;2;1;2;1;1;1;1;1;1;1;3;2;1;1;1
134432;2009;3;1;2;1;1;3;1;1;1;1;1;1;2;1;1;1;1
134612;2009;3;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
135288;2009;3;5;2;1;1;4;2;1;1;1;1;1;4;3;1;1;1
135313;2009;3;2;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1
135610;2009;3;5;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
135699;2009;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
135744;2009;3;1;2;1;2;4;1;1;1;1;1;3;1;1;2;1;1
136177;2009;3;2;2;2;1;2;1;1;1;1;1;1;3;2;6;1;1
136486;2009;3;3;2;1;1;2;1;1;1;1;1;1;3;2;1;1;1
136521;2009;3;1;2;1;1;2;1;1;1;1;1;1;3;1;3;1;1
136759;2009;3;9;2;1;1;4;1;1;1;1;1;3;7;5;1;1;1
136769;2009;3;2;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
136923;2009;3;2;2;1;2;4;1;1;1;1;1;1;2;2;1;2;1
137284;2009;3;1;2;2;1;4;1;1;1;1;1;2;3;1;1;1;1
137691;2009;3;2;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
138003;2009;3;3;2;1;1;3;1;1;1;1;1;2;3;2;1;1;1
138024;2009;3;2;2;4;9;1;1;1;1;1;1;1;1;1;3;2;1
138293;2009;3;3;2;1;1;4;1;1;1;1;1;2;4;3;1;1;1
139117;2009;3;3;2;1;1;5;1;1;1;1;1;1;3;2;3;1;1
139481;2009;3;2;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
139919;2009;3;3;2;2;1;9;2;1;1;1;1;1;2;1;3;1;1
140563;2009;3;6;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
140709;2009;3;4;2;1;1;3;1;1;1;1;1;1;3;3;1;1;1
140721;2009;3;3;2;1;1;1;1;1;1;1;1;1;2;2;1;1;1
140998;2009;3;2;2;1;1;4;1;1;1;1;1;1;3;2;3;1;1
141129;2009;3;6;2;1;1;4;1;1;1;1;1;1;6;4;1;1;1
141214;2009;3;4;2;1;1;4;1;1;1;1;1;2;3;3;1;1;1
142163;2009;3;3;2;1;1;2;1;1;1;1;1;1;4;2;1;1;1
142344;2009;3;2;2;1;1;4;1;1;2;1;1;3;3;1;1;2;1
142435;2009;3;4;2;1;1;3;1;1;1;1;1;2;2;2;1;2;1
142947;2009;3;2;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
143127;2009;3;6;2;1;2;4;2;1;1;1;1;2;3;2;6;1;1
143231;2009;3;3;2;1;1;1;1;1;1;1;1;1;5;2;1;1;1
143561;2009;3;3;2;2;1;3;1;1;1;1;1;1;3;2;3;1;1
143719;2009;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
144341;2009;3;4;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
144989;2009;3;4;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
145731;2009;3;4;2;1;1;4;1;1;1;1;1;1;3;2;1;2;1
145900;2009;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
146594;2009;3;2;2;2;1;4;1;1;1;1;1;1;3;1;1;1;1
146953;2009;3;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
147047;2009;3;2;2;1;1;2;1;1;1;1;1;2;2;1;4;1;1
147147;2009;3;3;2;1;1;3;1;1;1;1;1;1;5;2;1;1;1
147162;2009;3;1;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
147719;2009;3;2;2;1;1;4;1;1;1;1;1;2;3;1;1;1;1
148027;2009;3;5;2;1;1;4;1;1;1;1;1;1;3;3;1;1;1
148095;2009;3;4;2;1;1;1;1;1;1;1;1;1;4;2;2;2;1
148448;2009;3;3;2;2;1;2;1;1;1;1;1;1;4;2;4;1;1
148637;2009;3;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
148671;2009;3;2;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
148682;2009;3;2;2;1;1;4;1;1;1;1;1;1;3;2;6;1;1
149421;2009;3;8;2;1;1;2;1;1;1;1;1;1;3;3;1;1;1
149712;2009;3;4;2;1;2;4;1;1;1;1;1;2;1;1;1;2;1
149838;2009;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
149866;2009;3;3;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
150136;2009;3;6;2;2;1;4;1;1;1;1;1;1;3;3;1;1;1
151228;2009;3;3;2;1;1;4;2;1;1;1;1;1;2;2;1;1;1
152022;2009;3;4;2;2;1;4;1;1;1;1;1;1;3;2;3;1;1
152139;2009;3;1;2;2;1;9;1;1;1;1;1;1;3;1;1;1;1
152369;2009;3;2;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
152561;2009;3;1;2;1;1;4;1;1;1;1;1;2;3;1;3;1;1
152613;2009;3;3;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
152857;2009;3;3;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
152995;2009;3;5;2;1;2;4;1;1;1;1;1;1;2;1;9;2;1
153165;2009;3;1;2;2;1;4;1;1;1;1;1;1;2;1;1;1;1
153184;2009;3;3;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
153264;2009;3;3;2;1;1;4;1;1;1;1;1;1;3;3;1;1;1
153475;2009;3;4;2;1;1;2;1;1;1;1;1;2;6;4;1;1;1
154091;2009;3;2;2;1;1;4;2;1;1;1;1;1;2;1;1;1;1
154806;2009;3;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
155560;2009;3;3;2;2;1;1;1;1;1;1;1;1;3;1;1;1;1
155975;2009;3;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
156226;2009;3;4;2;1;1;5;1;1;1;1;1;1;7;3;1;1;1
156240;2009;3;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
156581;2009;3;1;2;1;1;4;1;1;1;1;1;1;2;1;3;2;1
156967;2009;3;2;2;1;2;4;1;1;1;1;2;1;2;2;1;2;1
157608;2009;3;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
157815;2009;3;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
157864;2009;3;3;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
158278;2009;3;4;2;1;2;4;1;1;1;1;1;1;2;1;1;2;1
158972;2009;3;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
159547;2009;3;3;2;1;1;4;1;1;1;1;1;1;7;3;1;1;1
159577;2009;3;4;2;1;2;1;1;1;1;1;1;1;2;1;3;2;1
159597;2009;3;3;2;1;1;3;1;1;1;1;1;1;7;4;1;1;1
159879;2009;3;1;2;1;1;1;1;1;1;1;1;1;2;1;3;1;1
159909;2009;3;4;2;1;1;5;1;1;1;1;1;3;5;4;3;1;1
160024;2009;3;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
160176;2009;3;4;2;1;1;3;1;1;1;1;1;2;2;2;1;2;1
160826;2009;3;3;2;1;1;4;1;1;1;1;1;2;4;1;3;2;1
160898;2009;3;4;2;1;1;1;1;1;1;1;1;1;4;3;6;1;1
161493;2009;3;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
161609;2009;3;4;2;1;1;1;1;1;1;1;1;1;3;3;3;1;1
161868;2009;3;2;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
161881;2009;3;1;2;2;0;2;1;1;1;1;1;1;2;1;1;1;1
162117;2009;3;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
162342;2009;3;4;2;1;1;1;1;1;1;1;1;2;3;2;1;1;1
162367;2009;3;4;2;1;1;3;1;1;1;1;1;1;4;3;1;1;1
162770;2009;3;5;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
163297;2009;3;5;2;1;1;1;1;1;1;1;1;1;5;3;1;1;1
163538;2009;3;2;2;2;1;1;1;1;1;1;1;1;4;2;1;1;1
163958;2009;3;2;2;1;2;1;1;2;1;1;1;3;4;3;7;2;2
163958;2009;3;4;2;1;2;1;1;2;1;1;1;3;4;3;7;1;1
164860;2009;3;5;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
165330;2009;3;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
165652;2009;3;3;2;1;1;1;1;1;1;1;1;2;6;2;1;1;1
166559;2009;3;2;2;1;1;2;1;1;1;1;1;2;4;2;8;2;1
166640;2009;3;5;2;1;1;1;1;1;1;1;1;1;5;3;1;1;1
166922;2009;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
167060;2009;3;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
167224;2009;3;3;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
167279;2009;3;4;2;1;1;3;1;1;2;1;1;2;4;2;1;1;1
167406;2009;3;1;2;2;1;4;1;1;1;1;1;2;2;1;2;1;1
167688;2009;3;1;2;1;1;3;1;1;1;1;1;1;3;1;1;1;1
167705;2009;3;5;2;1;1;1;1;1;1;1;1;1;3;2;6;1;1
167916;2009;3;4;2;1;1;2;1;1;1;1;1;1;3;2;3;1;1
168083;2009;3;5;2;1;1;1;1;1;1;1;1;1;5;4;1;1;1
168563;2009;3;2;2;1;1;4;1;1;1;1;1;1;6;2;1;1;1
168928;2009;3;3;2;1;1;4;1;1;1;1;1;2;4;2;1;1;1
169074;2009;3;1;2;1;2;4;2;1;1;1;1;3;2;1;1;2;1
169773;2009;3;4;2;1;1;3;1;1;1;1;1;1;5;3;4;1;1
170088;2009;3;2;2;2;1;9;1;1;1;1;1;1;4;2;3;1;1
170931;2009;3;3;2;2;1;4;1;1;1;1;1;1;3;2;1;1;1
171283;2009;3;8;2;1;1;1;1;1;1;1;1;1;6;6;3;1;1
171353;2009;3;5;2;1;1;1;1;1;1;1;1;1;3;3;1;1;1
171481;2009;3;3;2;1;1;2;1;1;1;1;1;1;5;2;1;1;1
172589;2009;3;2;2;1;1;2;1;1;1;1;1;1;3;1;1;1;1
172709;2009;3;4;2;1;1;2;1;1;1;1;1;2;3;2;4;2;1
172765;2009;3;4;2;1;1;5;1;1;1;1;1;1;3;2;1;1;1
173354;2009;3;6;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
173425;2009;3;1;2;1;1;2;1;1;1;1;1;1;4;1;1;1;1
173792;2009;3;1;2;3;1;1;1;1;1;1;1;1;3;1;1;1;1
173815;2009;3;9;2;1;2;4;2;1;1;1;1;2;3;2;6;2;1
173933;2009;3;6;2;1;1;4;1;1;1;1;1;2;4;2;1;1;1
174036;2009;3;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
174568;2009;3;4;2;1;1;1;1;1;1;1;1;1;2;2;6;1;1
174642;2009;3;1;2;1;2;4;1;2;1;1;2;2;3;1;1;2;1
175811;2009;3;2;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
176220;2009;3;3;2;2;1;9;1;1;1;1;1;1;3;2;4;1;1
176373;2009;3;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
176783;2009;3;4;2;1;2;2;2;1;1;1;1;2;2;2;1;2;1
177348;2009;3;2;2;1;1;3;2;1;1;1;1;3;3;1;1;1;1
178011;2009;3;3;2;1;1;9;1;1;1;1;1;1;3;2;3;1;1
178816;2009;3;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
179106;2009;3;2;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
179204;2009;3;4;2;1;1;1;1;1;1;1;1;1;2;2;7;1;1
179436;2009;3;5;2;1;1;4;1;1;1;1;1;3;5;3;1;2;1
