CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
125095;2007;4;2;2;2;1;1;1;1;1;1;1;1;3;2;3;1;1
125175;2007;4;1;2;1;1;2;1;1;1;1;1;1;5;1;1;1;1
126280;2007;4;1;2;3;1;4;1;1;1;1;1;1;3;1;4;2;2
126804;2007;4;2;2;2;1;4;1;1;1;1;1;1;3;2;1;1;1
126853;2007;4;2;2;1;2;4;1;1;1;1;2;3;2;1;8;2;1
126887;2007;4;4;2;1;2;6;2;1;1;1;1;3;1;1;5;2;1
127783;2007;4;4;2;1;1;3;1;1;1;1;1;1;6;3;1;1;1
128009;2007;4;3;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1
128163;2007;4;4;2;1;2;4;2;2;1;1;2;3;2;2;2;2;1
128267;2007;4;6;2;1;1;4;1;1;1;1;1;2;4;4;1;2;1
128287;2007;4;2;2;1;1;4;1;1;1;1;1;1;5;2;8;1;1
128312;2007;4;2;2;1;1;2;1;1;1;1;1;1;4;1;3;1;1
128457;2007;4;5;2;1;2;4;2;2;1;1;2;3;1;1;1;2;1
128808;2007;4;4;2;2;1;4;1;1;1;1;1;1;4;2;1;1;1
128990;2007;4;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
129007;2007;4;1;2;1;1;4;1;1;2;1;2;2;3;1;1;2;1
129155;2007;4;3;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
129558;2007;4;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
130058;2007;4;5;2;1;1;4;1;1;1;1;1;2;4;3;1;1;1
130781;2007;4;7;2;1;1;4;2;1;1;1;1;3;3;2;1;2;1
131239;2007;4;2;2;1;1;4;1;1;1;1;1;2;3;1;1;2;1
131251;2007;4;3;2;1;1;4;1;1;1;1;1;1;3;2;6;1;1
131973;2007;4;4;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
132046;2007;4;1;2;1;1;5;1;1;1;1;1;1;4;1;3;1;1
132378;2007;4;6;2;1;1;4;1;1;1;1;1;1;3;2;1;2;1
132938;2007;4;10;2;1;2;2;1;1;1;1;1;2;2;2;1;2;1
132959;2007;4;2;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
133226;2007;4;3;2;1;1;4;1;1;1;1;1;1;5;3;1;1;1
133499;2007;4;5;2;1;1;2;1;1;1;1;1;1;2;1;3;1;1
133810;2007;4;2;2;2;1;4;1;1;1;1;1;1;3;2;3;1;1
133890;2007;4;5;2;1;1;4;1;1;2;1;1;2;3;2;1;2;1
134329;2007;4;2;2;1;1;1;1;1;1;1;1;1;2;2;6;1;1
134418;2007;4;3;2;1;1;4;1;1;1;1;1;1;2;2;6;1;1
134549;2007;4;5;2;1;1;5;1;1;1;1;1;1;4;3;1;1;1
134661;2007;4;3;2;1;1;4;1;1;1;1;1;2;3;2;1;2;1
134781;2007;4;2;2;1;1;3;1;1;2;1;1;3;4;2;1;1;1
134993;2007;4;2;2;1;1;1;1;1;1;1;2;1;1;1;1;2;1
135169;2007;4;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
135326;2007;4;2;2;1;1;1;1;1;1;1;1;1;5;2;1;1;1
136568;2007;4;2;2;1;1;1;1;1;1;1;1;1;2;1;3;1;1
137092;2007;4;3;2;2;1;1;1;1;1;1;1;1;3;2;3;1;1
137444;2007;4;3;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
137535;2007;4;3;2;1;1;5;1;1;1;1;1;1;3;1;3;1;1
137583;2007;4;3;2;1;1;3;1;1;1;1;1;1;5;2;1;1;1
138122;2007;4;2;2;1;1;1;1;1;1;1;1;1;1;1;6;2;1
138490;2007;4;7;2;1;1;4;1;1;2;1;1;2;5;3;1;2;1
138759;2007;4;3;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
138974;2007;4;2;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
139331;2007;4;1;2;1;1;4;1;1;1;1;1;2;3;1;1;1;1
139686;2007;4;2;2;1;1;4;1;1;1;1;1;1;4;1;1;1;1
141093;2007;4;2;2;1;1;1;1;1;1;1;1;2;4;2;1;1;1
141446;2007;4;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
141853;2007;4;4;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
141907;2007;4;6;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
141912;2007;4;2;2;1;1;1;1;1;1;1;1;1;6;2;1;1;1
141960;2007;4;6;2;1;2;4;2;1;1;1;1;1;2;2;1;2;3
142091;2007;4;6;2;1;1;4;1;1;1;1;1;1;5;3;8;2;1
142765;2007;4;4;2;1;1;4;1;0;2;1;2;3;1;1;1;2;1
142813;2007;4;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
142885;2007;4;2;2;1;1;4;1;1;1;1;1;1;3;1;6;1;1
142911;2007;4;2;2;1;1;3;1;1;1;1;1;1;3;2;1;1;1
143196;2007;4;7;2;1;2;4;1;1;1;1;2;2;4;3;1;2;1
143238;2007;4;4;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
143599;2007;4;1;2;1;1;5;1;1;1;1;1;1;3;1;1;1;1
143688;2007;4;3;2;1;1;3;2;1;1;1;1;2;1;1;1;2;1
144332;2007;4;8;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
