CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
386761;2015;1;2;38;1;1;2;1;1;1;1;1;1;6;1;1;1;1
386763;2015;1;4;38;1;2;4;2;1;1;1;1;1;1;1;6;2;1
386765;2015;1;3;33;1;1;4;1;1;1;1;1;1;4;2;2;2;1
386766;2015;1;4;17;1;1;4;1;1;1;1;1;1;5;4;1;1;1
386767;2015;1;2;29;1;1;2;1;1;1;1;1;1;3;2;1;1;1
386769;2015;1;4;20;1;1;4;1;1;1;1;1;1;4;3;1;1;1
386770;2015;1;3;9;2;1;1;1;1;1;1;1;1;3;2;6;1;1
386771;2015;1;5;7;1;1;4;1;1;1;1;1;3;1;1;3;2;1
386772;2015;1;3;20;1;1;4;1;1;1;1;1;1;1;1;3;1;1
386774;2015;1;3;29;1;1;4;1;1;1;1;1;1;3;2;1;2;1
386775;2015;1;2;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
386778;2015;1;1;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
386779;2015;1;1;13;1;1;2;1;1;1;1;1;2;1;1;1;2;2
386779;2015;1;2;13;1;1;2;1;1;1;1;1;2;1;1;4;2;1
386780;2015;1;3;33;1;1;1;1;1;1;1;1;1;4;2;1;1;1
386781;2015;1;1;93;1;1;4;1;1;1;2;0;0;1;1;2;1;4
386782;2015;1;2;5;1;1;2;1;1;1;1;1;3;3;1;3;2;1
386783;2015;1;9;91;1;2;4;1;1;1;1;1;1;1;1;1;1;1
386784;2015;1;4;6;2;1;4;1;1;1;1;1;1;3;2;1;1;1
386785;2015;1;4;32;1;1;4;1;1;1;1;1;1;4;2;1;1;1
386786;2015;1;4;26;2;1;1;1;1;1;1;1;1;3;3;8;2;1
386787;2015;1;1;5;2;1;4;1;1;1;1;1;1;2;1;3;1;1
386788;2015;1;3;31;1;1;4;1;1;1;1;1;1;4;2;1;1;1
386790;2015;1;4;9;1;1;1;1;1;1;1;1;1;2;2;3;1;1
386791;2015;1;6;15;1;1;4;1;1;1;1;1;1;2;2;1;2;1
386792;2015;1;2;33;1;1;9;1;1;1;1;1;1;3;2;1;1;1
386793;2015;1;6;15;1;1;4;1;1;1;1;1;1;2;1;1;2;1
386794;2015;1;2;3;2;1;9;1;1;1;1;1;1;2;1;3;1;1
386795;2015;1;4;93;2;1;4;1;1;1;1;1;1;4;3;1;1;1
386796;2015;1;2;33;1;1;1;1;1;2;1;1;2;4;2;1;1;1
386799;2015;1;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
386801;2015;1;4;29;1;2;4;2;1;1;1;1;1;5;1;6;2;2
386801;2015;1;3;29;1;2;4;2;1;1;1;1;1;5;3;6;2;2
386801;2015;1;3;29;1;2;4;2;1;1;1;1;1;1;1;6;2;2
386802;2015;1;2;29;1;2;4;2;2;1;1;1;3;1;1;1;2;1
386804;2015;1;2;32;2;1;2;1;1;1;1;1;1;1;1;1;2;1
386805;2015;1;2;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
386806;2015;1;4;33;1;1;1;1;1;3;1;1;1;3;2;1;2;1
386807;2015;1;4;33;1;1;3;1;1;1;1;1;2;3;2;1;2;1
386808;2015;1;2;10;1;1;1;1;1;1;1;1;2;3;1;1;1;1
386811;2015;1;2;32;2;1;1;1;1;1;1;1;1;2;1;3;1;1
386813;2015;1;2;14;1;1;4;1;1;1;1;1;1;3;2;1;1;1
386814;2015;1;1;30;2;1;1;1;1;1;1;1;1;2;1;1;1;1
386816;2015;1;4;31;1;1;4;1;1;1;1;1;1;4;3;3;1;1
386819;2015;1;3;33;1;1;3;1;1;1;1;1;2;3;2;1;1;1
386820;2015;1;3;6;2;1;2;1;1;1;1;1;1;2;2;2;1;1
386825;2015;1;3;33;1;1;3;1;1;1;1;1;1;4;2;1;1;1
386826;2015;1;4;34;1;1;2;1;1;1;1;1;1;3;3;3;1;1
386827;2015;1;5;19;1;1;2;1;1;1;1;1;1;2;2;1;2;1
386828;2015;1;1;93;2;1;9;1;1;1;1;1;1;3;1;2;1;1
386832;2015;1;3;32;2;1;9;1;1;1;1;1;1;3;2;2;1;1
386833;2015;1;4;27;1;1;1;1;1;1;1;1;2;3;2;3;2;1
386834;2015;1;6;4;1;1;1;1;1;1;1;1;2;3;3;1;1;1
386835;2015;1;2;36;2;1;9;1;1;1;1;1;1;2;2;3;1;1
386836;2015;1;5;26;1;2;2;1;1;1;1;1;1;3;3;1;2;1
386837;2015;1;2;9;1;1;4;1;1;1;1;1;2;4;2;4;1;1
386842;2015;1;2;33;1;1;4;2;2;2;1;2;3;3;1;2;2;1
386843;2015;1;5;33;1;2;2;2;1;1;1;2;1;1;1;2;2;1
386844;2015;1;4;23;1;2;2;1;1;1;1;1;1;3;3;1;1;1
386847;2015;1;5;33;1;1;3;1;1;2;1;1;1;5;3;1;1;1
386849;2015;1;2;33;2;2;2;2;2;1;2;0;0;1;1;2;1;4
386850;2015;1;1;93;2;1;9;1;1;1;1;1;1;2;1;3;1;1
386851;2015;1;2;17;1;1;4;1;1;1;1;1;2;2;1;1;1;1
386852;2015;1;4;26;1;1;3;1;1;1;1;1;1;4;3;1;1;1
386854;2015;1;8;29;1;3;4;2;2;1;1;2;3;2;2;6;2;1
386855;2015;1;1;91;1;1;3;1;1;1;1;1;1;3;1;1;1;1
386856;2015;1;2;25;2;1;2;1;1;1;1;1;1;1;1;3;2;1
386857;2015;1;1;6;1;1;4;1;1;1;1;1;1;2;1;1;1;1
386858;2015;1;1;32;2;1;9;1;1;1;1;1;1;1;1;3;4;1
386860;2015;1;7;7;1;2;4;2;2;1;1;3;4;2;2;2;3;1
386861;2015;1;1;18;2;1;2;1;1;1;1;1;1;2;1;1;1;1
386862;2015;1;1;8;1;1;1;1;1;1;1;1;1;2;1;1;2;1
386863;2015;1;1;9;1;1;4;1;1;1;1;1;1;4;1;1;1;1
386864;2015;1;4;13;1;1;2;1;1;1;1;1;1;3;3;1;2;1
386866;2015;1;5;36;1;1;2;1;1;1;1;1;1;6;3;1;1;1
386867;2015;1;1;19;1;1;1;2;1;1;1;1;1;3;1;6;1;1
386868;2015;1;2;27;1;2;7;2;1;1;1;1;2;4;1;3;2;1
386874;2015;1;1;33;1;1;4;1;1;2;1;1;2;2;1;3;2;1
386875;2015;1;2;26;1;1;3;1;1;1;1;1;1;2;1;1;1;1
386878;2015;1;2;18;1;1;1;2;1;1;1;1;1;2;2;1;1;1
386883;2015;1;11;19;1;1;2;2;1;1;1;1;1;5;5;1;1;1
386886;2015;1;2;33;1;1;2;1;1;1;1;1;1;5;2;1;1;1
386887;2015;1;1;10;1;1;1;1;1;1;1;1;1;2;1;1;1;1
386889;2015;1;4;33;1;1;4;1;1;2;1;1;3;3;3;1;1;1
386890;2015;1;2;10;2;1;1;1;1;1;1;1;1;3;2;3;1;1
386892;2015;1;4;38;1;1;2;1;1;1;1;1;1;4;2;3;1;1
386893;2015;1;1;38;2;1;2;1;1;1;1;1;1;2;1;1;1;1
386894;2015;1;5;27;1;1;1;1;1;1;1;1;2;3;2;1;1;1
386895;2015;1;2;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1
386897;2015;1;4;27;1;2;1;2;1;1;1;1;3;1;1;3;2;1
386898;2015;1;3;38;2;1;2;1;1;1;1;1;1;1;1;6;1;1
386899;2015;1;3;93;1;1;2;1;1;1;1;1;1;4;2;1;1;1
386901;2015;1;1;33;1;1;1;1;1;1;1;1;1;2;1;8;1;1
386902;2015;1;3;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1
386904;2015;1;5;33;1;1;3;1;1;1;1;1;1;3;3;1;1;1
386907;2015;1;3;30;1;1;1;1;1;1;1;1;1;3;2;1;1;1
386908;2015;1;2;13;1;1;2;2;1;1;1;1;2;3;2;1;2;1
386910;2015;1;1;93;1;1;4;1;1;1;1;1;1;3;2;1;1;1
386911;2015;1;4;5;1;1;4;1;1;2;1;1;2;5;3;1;2;1
386913;2015;1;2;93;2;1;1;1;1;1;1;1;1;1;1;3;1;1
386914;2015;1;2;22;1;1;2;1;1;1;1;1;1;3;2;1;2;1
386915;2015;1;4;12;1;1;4;1;1;1;1;1;1;2;2;1;2;1
386916;2015;1;1;14;1;1;4;1;1;1;1;1;1;1;1;8;2;1
386917;2015;1;4;25;1;1;2;1;1;1;1;1;1;3;3;1;1;1
386918;2015;1;4;26;1;1;3;1;1;1;1;1;1;3;3;1;1;1
386919;2015;1;1;33;1;1;2;1;1;1;1;1;2;1;1;1;1;1
386920;2015;1;2;13;2;1;9;1;1;1;1;1;1;3;2;3;1;1
386921;2015;1;3;18;1;1;1;1;1;1;1;1;2;4;3;8;1;1
386922;2015;1;4;33;1;1;1;1;1;2;1;1;2;3;2;1;1;1
386923;2015;1;2;26;1;1;1;1;1;1;1;1;1;3;2;1;1;1
386924;2015;1;3;4;1;1;9;1;1;1;1;1;1;5;2;1;1;1
386926;2015;1;4;9;2;1;2;1;1;1;1;1;1;3;2;3;1;1
386928;2015;1;1;23;2;1;1;1;1;1;1;1;1;3;1;3;1;1
386929;2015;1;4;33;1;1;2;1;1;2;1;1;2;1;1;6;1;1
386930;2015;1;2;93;1;1;4;1;1;1;1;1;1;2;1;1;1;1
386931;2015;1;2;13;1;2;2;1;1;1;1;1;2;3;2;9;2;1
386932;2015;1;1;36;2;1;9;1;1;1;1;1;1;3;1;1;1;1
386933;2015;1;12;13;1;1;2;1;1;1;1;1;2;4;3;1;2;1
386935;2015;1;5;19;1;1;2;1;1;1;1;1;1;3;3;3;1;1
386936;2015;1;2;36;1;1;1;1;1;1;1;1;2;1;1;1;1;1
386937;2015;1;3;4;2;1;1;1;1;1;1;1;1;2;1;1;2;1
386938;2015;1;3;13;2;1;9;1;1;1;1;1;1;4;2;6;1;1
386940;2015;1;5;29;1;1;2;1;1;1;1;1;1;3;2;6;2;1
386942;2015;1;5;33;1;1;3;1;1;1;1;1;1;6;3;1;1;1
386943;2015;1;2;30;1;1;1;1;1;1;1;1;1;4;1;1;1;1
386944;2015;1;3;10;1;1;1;1;1;1;1;1;1;4;3;1;1;1
386945;2015;1;3;36;1;1;1;1;1;1;1;1;1;2;2;1;1;1
386946;2015;1;6;22;1;1;1;1;1;1;1;1;1;4;3;1;2;1
386948;2015;1;4;18;1;1;1;1;1;1;1;2;2;2;2;2;2;1
386949;2015;1;5;30;1;1;1;1;1;1;1;1;1;1;1;3;1;1
386951;2015;1;2;3;1;1;4;1;1;1;1;1;2;2;2;1;1;1
386952;2015;1;2;5;2;1;9;1;1;1;1;1;1;2;1;3;2;1
386953;2015;1;3;23;1;1;2;1;1;1;1;1;2;6;4;1;1;1
386954;2015;1;2;4;2;1;1;1;1;1;1;1;1;3;2;3;1;1
386955;2015;1;2;15;1;1;2;1;1;1;1;1;1;5;2;1;2;1
386959;2015;1;5;29;1;2;4;2;1;1;1;1;3;2;2;1;2;1
386963;2015;1;8;91;1;2;4;1;1;1;1;1;1;1;1;1;1;3
386964;2015;1;5;13;1;1;2;1;1;1;1;1;2;4;3;6;2;1
386965;2015;1;2;13;1;1;9;1;1;1;1;1;1;2;2;1;1;1
386966;2015;1;2;22;1;1;1;1;1;1;1;1;1;2;2;1;2;1
386967;2015;1;2;9;1;1;4;1;1;1;1;1;1;4;1;1;1;1
386968;2015;1;4;19;1;2;4;2;1;1;1;1;1;1;1;6;2;1
386969;2015;1;6;12;1;1;2;1;1;1;1;1;1;5;4;1;2;1
386971;2015;1;2;7;1;2;4;1;1;1;1;1;2;4;2;1;2;1
386972;2015;1;2;26;1;1;2;1;1;1;1;1;1;3;1;1;2;1
386973;2015;1;2;17;2;1;2;1;1;1;1;1;1;2;1;3;1;1
386974;2015;1;1;17;2;1;2;1;1;1;1;1;1;2;1;3;1;1
386976;2015;1;9;29;1;2;4;2;2;1;1;2;3;2;2;1;2;1
386978;2015;1;1;15;1;1;4;1;1;1;1;1;1;3;2;1;2;1
386982;2015;1;1;22;2;1;9;1;1;1;1;1;1;2;1;3;2;1
386983;2015;1;3;29;2;1;2;1;1;1;1;1;1;4;3;2;1;1
386985;2015;1;2;12;1;1;4;1;1;1;1;1;1;3;2;1;2;1
386987;2015;1;5;29;1;2;4;1;1;1;1;1;3;3;3;1;2;1
386988;2015;1;6;15;1;2;4;2;1;1;1;1;1;1;1;7;2;1
386989;2015;1;1;34;1;1;3;1;1;1;1;1;1;3;1;1;1;1
386990;2015;1;4;93;1;1;4;2;1;1;1;1;1;4;3;1;1;1
386991;2015;1;4;13;1;1;2;1;1;1;1;1;2;3;1;2;2;1
386992;2015;1;5;33;1;1;3;1;1;1;1;1;1;5;4;1;1;1
386995;2015;1;6;29;1;2;4;2;1;1;1;2;3;3;2;2;2;1
386997;2015;1;1;12;1;1;4;1;1;1;1;1;1;2;2;3;2;1
386998;2015;1;1;17;2;1;4;1;1;1;1;1;1;4;1;1;1;1
386999;2015;1;3;10;1;1;1;1;1;1;1;1;1;3;2;1;1;1
387000;2015;1;1;8;2;4;3;2;1;1;1;1;1;2;1;6;2;1
387001;2015;1;4;26;1;1;3;1;1;1;1;1;1;4;3;3;1;1
387003;2015;1;4;20;2;1;9;1;1;1;1;1;1;3;2;6;1;1
387004;2015;1;3;20;1;1;4;1;1;1;1;1;1;2;2;3;1;1
387006;2015;1;7;23;1;1;2;1;1;1;1;1;1;4;3;1;1;1
387007;2015;1;4;10;2;1;1;1;1;1;1;1;1;3;2;3;1;1
387009;2015;1;5;15;1;1;4;1;1;1;1;1;1;6;4;1;2;1
387010;2015;1;6;9;1;1;4;1;1;1;1;1;1;3;3;6;1;1
387011;2015;1;4;18;1;1;1;1;1;1;1;1;2;3;3;1;1;1
387012;2015;1;2;91;1;1;1;1;1;1;1;1;1;3;2;4;1;1
387013;2015;1;5;33;3;3;1;1;1;1;1;2;2;3;2;1;2;1
387014;2015;1;1;27;1;1;1;1;1;1;1;1;1;3;1;6;1;1
387015;2015;1;5;13;1;1;2;1;1;1;1;1;1;4;3;1;2;1
387016;2015;1;1;6;2;1;2;1;1;1;1;1;1;3;2;1;1;1
387018;2015;1;5;25;1;1;1;1;1;1;1;1;1;3;2;1;2;1
387019;2015;1;5;26;1;1;2;1;1;1;1;1;1;3;2;1;1;1
387021;2015;1;1;8;1;1;4;1;1;1;1;1;1;3;1;1;2;1
387022;2015;1;1;32;2;1;9;1;1;1;1;1;1;2;1;1;1;1
387025;2015;1;5;18;1;1;1;1;1;1;1;1;1;4;3;1;2;1
387026;2015;1;3;5;1;1;3;1;1;1;1;1;3;3;3;1;2;1
387027;2015;1;5;4;1;1;4;2;1;2;1;2;3;3;3;6;2;1
387028;2015;1;4;91;1;2;4;1;1;1;1;1;1;3;3;1;1;1
387029;2015;1;3;25;1;1;1;1;1;1;1;1;1;4;3;1;1;1
387030;2015;1;2;22;1;1;2;1;1;1;1;1;2;6;2;1;2;1
387031;2015;1;1;32;2;1;2;1;1;1;1;1;1;3;1;2;1;1
387032;2015;1;4;19;1;1;2;1;1;1;1;1;1;3;2;1;1;1
387033;2015;1;3;30;1;1;1;1;1;1;1;1;1;2;2;3;1;1
387034;2015;1;3;9;1;1;4;1;1;1;2;0;0;5;4;7;2;4
387035;2015;1;3;13;1;1;2;1;1;1;1;1;2;4;2;1;1;1
387037;2015;1;4;22;1;1;2;1;1;1;1;1;2;4;3;1;2;1
387038;2015;1;3;29;1;1;4;2;1;1;1;1;1;3;2;1;1;1
387039;2015;1;1;32;2;1;9;1;1;1;1;1;1;1;1;3;1;1
387040;2015;1;5;33;1;1;2;1;1;1;1;1;1;4;3;1;1;1
387042;2015;1;1;33;2;2;9;1;1;1;1;1;1;4;3;1;1;1
387043;2015;1;4;22;1;1;1;1;1;1;1;1;1;4;2;1;1;1
387044;2015;1;1;32;2;1;9;1;1;1;1;1;1;3;1;1;1;1
387045;2015;1;2;14;1;1;4;1;1;1;1;1;1;3;1;1;2;1
387048;2015;1;3;8;1;1;4;1;1;1;1;1;1;3;2;1;2;1
387049;2015;1;4;10;1;1;1;1;1;1;1;1;1;3;2;1;1;1
387050;2015;1;1;33;2;1;9;1;1;1;1;1;1;2;1;2;1;1
387052;2015;1;2;32;2;1;9;1;1;1;1;1;1;4;2;1;1;1
387053;2015;1;3;5;1;1;4;1;1;1;1;1;3;3;2;6;2;1
387060;2015;1;5;15;1;2;4;1;2;1;1;2;1;2;2;1;2;1
387061;2015;1;6;23;1;1;1;1;1;1;1;1;1;5;4;3;1;1
387062;2015;1;2;32;2;1;1;1;1;1;1;1;1;3;2;1;1;1
387064;2015;1;3;33;1;1;4;1;1;1;1;1;1;2;1;3;1;1
387066;2015;1;1;27;1;1;1;1;1;1;1;1;3;4;2;1;1;1
387067;2015;1;1;7;1;1;4;1;1;1;1;1;1;3;1;1;2;1
387068;2015;1;2;3;1;1;4;1;1;1;1;1;1;4;3;1;1;1
387070;2015;1;3;32;2;1;9;1;1;1;1;1;1;4;2;3;1;1
387071;2015;1;1;19;1;1;2;2;1;1;1;1;1;3;1;1;2;1
387072;2015;1;2;29;1;1;4;2;1;1;1;1;1;3;2;1;1;1
387073;2015;1;3;19;1;1;1;1;1;1;1;1;1;3;3;1;1;1
387074;2015;1;6;17;2;1;9;1;1;1;1;1;1;2;2;3;1;1
387076;2015;1;3;4;1;1;1;1;1;1;1;1;1;4;3;1;1;1
387078;2015;1;2;4;1;1;2;1;1;1;1;1;2;2;1;4;2;1
387079;2015;1;7;12;1;1;1;1;1;1;1;1;1;5;2;1;2;1
387080;2015;1;4;15;1;2;4;1;1;1;1;1;1;4;3;1;2;1
387080;2015;1;4;15;1;2;4;1;1;1;1;1;1;1;1;2;2;1
387083;2015;1;4;5;1;1;2;1;1;1;1;1;1;4;2;1;1;1
387086;2015;1;3;14;1;1;2;1;1;1;1;1;1;3;2;1;2;1
387088;2015;1;2;7;1;1;4;1;1;1;1;1;1;3;1;1;2;1
387090;2015;1;2;8;1;1;2;1;1;1;1;1;1;3;1;1;2;1
387091;2015;1;1;26;1;1;2;1;1;1;1;1;1;4;1;1;1;1
387092;2015;1;1;3;2;1;9;1;1;1;1;1;1;1;1;3;1;1
387093;2015;1;1;10;1;1;1;1;1;1;1;1;1;3;2;1;1;1
387094;2015;1;4;14;1;1;1;1;1;1;1;1;1;5;2;1;2;1
387095;2015;1;5;38;1;1;4;1;1;1;1;1;1;6;4;8;1;1
387096;2015;1;4;14;1;1;4;1;1;1;1;1;1;3;2;3;2;1
387097;2015;1;4;29;1;1;2;1;1;1;1;1;1;2;2;1;1;1
387098;2015;1;2;3;1;1;1;1;1;1;1;1;1;2;1;1;1;1
387099;2015;1;3;30;2;1;1;1;1;1;1;1;1;3;2;1;1;1
387100;2015;1;2;13;2;1;9;1;1;1;1;1;1;2;1;3;1;1
387102;2015;1;1;5;2;1;2;1;1;1;1;1;1;1;1;3;1;1
387103;2015;1;4;17;1;1;3;1;1;1;1;1;1;3;2;1;1;1
387104;2015;1;3;30;1;1;1;1;1;2;1;1;2;2;2;1;1;1
387105;2015;1;2;3;1;1;1;1;1;1;1;1;1;3;1;1;1;1
387106;2015;1;5;18;1;1;3;1;1;1;1;1;1;3;3;1;2;1
387107;2015;1;3;27;1;2;1;1;1;1;1;1;3;4;2;3;2;1
387108;2015;1;4;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
387109;2015;1;2;18;1;2;2;2;2;1;1;2;3;2;2;1;2;1
387110;2015;1;3;33;1;1;2;1;1;1;1;1;1;3;2;6;1;1
387111;2015;1;6;27;1;1;1;1;1;1;1;1;2;3;2;1;2;1
387112;2015;1;2;22;1;1;3;1;1;1;1;1;2;3;2;1;2;1
387113;2015;1;6;19;1;2;4;2;1;1;1;1;1;2;2;1;2;1
387114;2015;1;1;91;2;1;1;1;1;1;1;1;1;3;1;3;1;1
387116;2015;1;5;36;2;1;9;1;1;1;1;1;1;4;3;3;1;1
387117;2015;1;4;33;1;2;4;2;1;3;1;2;3;3;2;1;2;1
387118;2015;1;5;2;1;2;1;1;1;1;1;1;3;2;2;1;1;1
387119;2015;1;3;33;2;1;2;1;1;2;1;1;2;3;2;1;1;1
387121;2015;1;4;9;1;1;4;1;1;1;1;1;1;2;2;1;1;1
387122;2015;1;2;18;1;1;1;1;1;1;1;1;2;3;2;1;1;1
387123;2015;1;2;3;2;1;9;1;1;1;1;1;1;3;1;1;1;1
387124;2015;1;2;3;1;1;4;1;1;1;1;1;1;3;2;1;1;1
387125;2015;1;1;13;2;1;9;1;1;1;1;1;1;2;1;3;1;1
387127;2015;1;1;23;1;1;3;1;1;1;1;1;1;3;1;1;1;1
387128;2015;1;3;33;1;1;2;1;1;1;1;1;1;3;2;1;1;1
387130;2015;1;3;29;1;1;2;1;1;1;1;1;1;5;3;1;1;1
387131;2015;1;4;4;2;1;1;1;1;1;1;1;1;7;3;1;1;1
387133;2015;1;2;91;1;1;3;2;1;1;1;1;1;2;1;3;1;1
387134;2015;1;5;7;1;1;9;1;1;1;1;1;1;5;3;1;2;1
387135;2015;1;4;93;2;1;4;1;1;1;1;1;1;3;1;6;1;1
387137;2015;1;2;5;1;1;4;1;1;1;1;1;1;2;1;3;1;1
387139;2015;1;2;10;1;1;1;1;1;1;1;1;1;7;1;1;1;1
387141;2015;1;2;10;1;1;1;1;1;1;1;1;1;3;1;1;1;1
387143;2015;1;3;4;1;1;2;1;1;1;1;1;2;2;2;5;1;1
387144;2015;1;5;38;1;1;4;1;1;1;1;1;1;5;1;1;1;1
387145;2015;1;2;32;2;1;9;1;1;1;1;1;1;2;2;5;1;1
387146;2015;1;5;22;1;1;2;1;1;1;1;1;1;5;3;1;1;1
387147;2015;1;1;91;1;1;2;1;1;1;1;1;1;5;3;1;1;1
387148;2015;1;4;18;1;1;4;2;1;1;1;1;2;2;2;1;2;1
387149;2015;1;1;6;1;1;2;1;1;1;1;1;2;3;1;1;1;1
387150;2015;1;5;36;1;1;3;1;1;1;1;1;1;4;3;3;1;1
387151;2015;1;1;32;3;1;1;1;1;1;1;1;1;1;1;3;1;3
387152;2015;1;3;23;1;1;2;1;1;1;1;1;1;8;2;1;1;1
387153;2015;1;3;18;1;1;1;1;1;1;1;1;1;3;3;1;1;1
387156;2015;1;4;38;1;2;2;1;1;1;1;1;3;3;2;1;2;1
387157;2015;1;3;33;1;1;4;1;1;2;1;1;2;3;2;4;2;1
387158;2015;1;4;2;1;1;4;1;1;1;1;1;2;4;2;1;1;1
387159;2015;1;2;22;1;1;3;1;1;1;1;1;2;3;2;1;2;1
387162;2015;1;4;30;1;1;1;1;1;1;1;1;1;2;2;1;1;1
387164;2015;1;4;15;1;1;4;1;1;1;1;1;1;4;3;1;2;1
387165;2015;1;4;32;2;1;9;1;1;1;1;1;1;3;2;1;1;1
387166;2015;1;4;8;1;1;4;1;1;1;1;1;1;3;2;3;2;1
387167;2015;1;3;31;1;1;4;1;1;1;1;1;1;2;2;3;1;1
387168;2015;1;1;18;1;1;1;1;1;1;1;1;1;2;1;3;1;1
387169;2015;1;4;20;1;1;4;1;1;1;1;1;1;3;2;3;1;1
387170;2015;1;3;31;1;1;4;1;1;1;1;1;1;4;2;6;1;1
387171;2015;1;3;22;1;1;2;1;1;1;1;1;1;2;1;1;2;1
387174;2015;1;5;22;1;1;2;1;1;1;1;1;1;4;3;1;2;1
387175;2015;1;5;8;1;2;4;1;1;1;1;1;2;2;2;2;2;1
387176;2015;1;2;13;2;1;9;1;1;1;1;1;1;3;2;3;1;1
387177;2015;1;2;5;1;1;2;1;1;1;1;1;1;4;1;1;1;1
387179;2015;1;8;26;2;1;2;1;1;1;1;1;3;2;2;1;2;1
387180;2015;1;3;6;1;1;2;1;1;1;1;1;1;3;2;1;2;1
387181;2015;1;5;33;1;1;2;1;1;2;1;1;1;4;2;1;1;1
387182;2015;1;3;27;2;2;1;1;1;1;1;1;1;4;2;1;1;1
387183;2015;1;2;32;2;1;9;1;1;1;1;1;1;4;2;2;1;1
387184;2015;1;2;12;1;1;4;1;1;1;1;1;1;2;2;1;2;1
387185;2015;1;4;8;1;1;4;1;1;1;1;1;1;5;3;1;2;1
387186;2015;1;1;33;2;2;4;1;1;1;1;1;1;2;1;7;2;1
387187;2015;1;3;20;1;1;4;1;1;1;1;1;1;2;2;4;1;1
387188;2015;1;6;9;1;1;1;1;1;1;1;1;1;3;2;6;1;1
387189;2015;1;5;33;1;1;1;1;1;1;1;1;1;4;2;4;1;1
