CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
364299;2013;1;1;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
363429;2013;1;2;2;2;1;2;1;1;1;1;1;1;3;2;1;1;1
363759;2013;1;3;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
364389;2013;1;2;2;2;1;9;1;1;1;1;1;1;2;1;3;4;1
361943;2013;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
362263;2013;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
338158;2013;1;3;2;2;1;2;1;1;1;1;1;1;4;3;1;1;1
339969;2013;1;1;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
341022;2013;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
338264;2013;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
339430;2013;1;3;2;2;1;1;1;1;1;1;1;1;3;2;1;1;1
337624;2013;1;2;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
368587;2013;1;1;2;4;1;1;1;1;1;1;1;1;1;1;3;1;2
371460;2013;1;4;2;1;1;1;1;1;1;1;1;1;6;4;1;1;1
369532;2013;1;1;2;1;1;2;1;1;1;1;1;1;3;1;3;1;1
368693;2013;1;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
372031;2013;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
369862;2013;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
370492;2013;1;2;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
368369;2013;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
362493;2013;1;3;2;2;1;2;1;1;1;1;1;1;3;2;6;1;1
365406;2013;1;2;2;1;1;4;1;1;1;1;1;1;2;1;3;1;1
366028;2013;1;2;2;1;1;4;1;1;1;1;1;1;2;2;1;1;1
363243;2013;1;3;2;1;1;2;1;1;1;1;1;1;4;2;1;1;1
366079;2013;1;3;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
361854;2013;1;2;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
345827;2013;1;2;2;2;1;1;1;1;1;1;1;1;2;1;1;1;1
338169;2013;1;3;2;1;1;1;1;1;1;1;1;1;4;3;1;1;1
342952;2013;1;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
337535;2013;1;2;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
368683;2013;1;1;2;1;1;9;1;1;1;1;1;1;3;1;2;1;1
371264;2013;1;1;2;1;1;9;1;1;1;1;1;1;2;1;3;1;1
337919;2013;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;1;1
341784;2013;1;1;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
338693;2013;1;1;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
338660;2013;1;1;2;1;1;1;1;1;1;1;1;1;3;1;3;1;1
341010;2013;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;1;1
338776;2013;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
369123;2013;1;3;2;1;1;4;1;1;1;1;1;1;5;2;1;1;1
369206;2013;1;1;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
368059;2013;1;1;2;2;1;2;1;1;1;1;1;1;2;1;2;1;1
372258;2013;1;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
366124;2013;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1
362985;2013;1;1;2;1;1;9;1;1;1;1;1;1;1;1;3;1;1
367461;2013;1;3;2;1;1;1;1;1;1;1;1;1;4;2;1;1;1
367461;2013;1;1;2;1;1;1;1;1;1;1;1;1;0;0;0;0;0
363102;2013;1;1;2;2;1;1;1;1;1;1;1;1;3;1;3;1;1
366157;2013;1;2;2;1;1;1;1;1;1;1;1;1;2;2;3;1;1
347546;2013;1;2;2;2;1;2;1;1;1;1;1;1;2;1;6;1;1
346105;2013;1;2;2;1;1;4;1;1;1;1;1;1;5;2;1;1;1
346434;2013;1;2;2;2;1;9;1;1;1;1;1;1;3;2;1;1;1
343781;2013;1;1;2;1;1;2;1;1;1;1;1;1;2;1;3;1;1
347797;2013;1;1;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
337676;2013;1;1;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
342596;2013;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
362364;2013;1;3;2;1;1;4;1;1;1;1;1;1;4;2;3;1;1
362781;2013;1;1;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
365766;2013;1;2;2;1;1;4;1;1;1;1;1;1;6;2;1;1;1
364660;2013;1;2;2;2;1;9;1;1;1;1;1;1;2;1;1;1;1
344370;2013;1;3;2;1;1;4;1;1;1;1;1;1;3;2;1;1;1
349326;2013;1;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
345607;2013;1;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
347444;2013;1;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
346116;2013;1;5;2;1;1;4;1;1;1;1;1;1;4;3;1;1;1
343566;2013;1;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
343624;2013;1;2;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
343650;2013;1;2;2;1;1;4;1;1;1;1;1;1;4;2;1;1;1
348871;2013;1;2;2;1;1;1;1;1;1;1;1;1;3;2;1;1;1
368470;2013;1;2;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
368342;2013;1;2;2;1;1;4;1;1;1;1;1;1;5;1;1;1;1
373038;2013;1;5;2;1;1;2;1;1;1;1;1;1;4;3;1;1;1
370763;2013;1;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
362898;2013;1;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
362055;2013;1;1;2;1;1;4;1;1;1;1;1;1;3;1;1;1;1
364861;2013;1;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
365673;2013;1;1;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1
367348;2013;1;2;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
364835;2013;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
366334;2013;1;2;2;2;1;9;1;1;1;1;1;1;1;1;1;1;1
362423;2013;1;4;2;1;1;4;1;1;1;1;1;1;7;3;1;1;1
