"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOQYQHLNKQCDEHJGH00649328";2021;1;1;1;40;"S";23;168;1;NA;9;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;9;5;1;2;1;2;2;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;65200;6;6;7;6;NA;6;8150;2;2;2;2;NA;2;171;1;0;3;4;0;0
"TQRMNORSVHLMKNCDEFKID00646929";2021;1;1;1;43;"S";4;743;1;NA;9;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;9;4;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;NA;12;0;12;12;12;12;NA;12;0;96;0;2;4;0;0
"TQRMNOSRUHKMLMCDEHPJB00655303";2021;1;1;1;40;"S";29;404;1;NA;9;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;9;2;1;1;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;120250;9;9;9;9;NA;9;60125;9;10;10;9;NA;10;435;2;0;1;0;0;0
"TQRMNOQVXHMOKRCDEHGHJ00701782";2021;1;1;1;44;"N";20;151;1;NA;9;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;9;2;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;115000;9;9;8;NA;9;7;57500;9;9;8;NA;10;8;163;1;0;98;0;0;0
"TQRMNOQXUHJMMUCDEIJAH00693031";2021;1;1;1;1;"S";33;3255;1;NA;9;1;NA;2;1;1;2;NA;1;1;1;2;2;2;2;9;3;1;1;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;55000;5;NA;5;5;NA;5;13750;3;NA;3;3;NA;4;5286;2;0;98;0;0;0
"TQRMNOPWPHKMLQCDEGGFB00702094";2021;1;1;1;42;"S";10;623;1;NA;9;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;9;1;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;0;0;0;0;0;NA;0;0;0;0;0;0;NA;0;733;1;0;98;0;0;0
"TQRMNOPVVHMOLRCDEHPJB00702358";2021;1;1;1;40;"S";29;516;1;NA;9;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;9;2;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;NA;12;0;12;12;12;12;NA;12;0;96;0;96;0;0;0
"TQRMNOQXXHJMKRCDEFNFF00670199";2021;1;1;1;41;"N";7;199;1;NA;9;1;NA;4;1;1;1;NA;1;1;1;2;2;2;2;9;1;2;0;1;2;2;2;0;2;0;3;NA;2;NA;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;19320;1;1;2;NA;1;1;19320;5;5;6;NA;5;6;243;1;0;98;0;0;0
"TQRMNOSSTHKMLSCDEFKID00652545";2021;1;1;1;43;"S";4;612;1;NA;9;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;9;3;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;0;4;0;12;12;12;12;NA;12;0;12;12;12;12;NA;12;0;1;2;3;4;0;0
"TQRMNOSTPHLOKOCDEFPCH00647782";2021;1;1;1;44;"N";9;239;1;NA;9;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;9;2;2;0;1;2;1;2;0;2;0;6;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;3;1;2;270000;10;10;10;NA;10;10;90000;10;10;10;NA;10;10;298;1;2;98;0;0;0
"TQRMNOSRPHLLNRCDEIJAH00651171";2021;1;1;1;1;"S";33;2331;1;NA;9;1;NA;3;1;1;1;NA;1;1;1;1;2;2;2;9;3;2;0;1;1;1;2;0;2;0;1;NA;2;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;70000;6;NA;6;6;NA;6;17500;4;NA;4;4;NA;5;3953;2;0;98;0;0;0
"TQRMNOQTPHMLKPCDEIHJF00700894";2021;1;1;1;44;"N";31;161;1;NA;8;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;8;5;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;7;0;7;0;12;12;12;NA;12;12;0;12;12;12;NA;12;12;0;2;3;4;0;0;0
"TQRMNOPYXHJKKRCDEGPDJ00680142";2021;1;1;1;40;"N";19;205;1;NA;8;1;NA;2;2;1;1;NA;1;1;1;1;2;2;2;8;3;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;165000;10;10;10;NA;10;10;41250;8;9;9;NA;9;10;205;1;2;98;0;0;0
"TQRMNOPVUHKLMNCDEIIAD00655817";2021;1;1;1;1;"S";32;3219;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;1;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;52500;5;NA;4;5;NA;3;26250;6;NA;6;6;NA;4;6435;2;0;98;0;0;0
"TQRMNOTVWHKMKPCDEGPDJ00654476";2021;1;1;1;40;"N";19;175;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;5;2;0;1;2;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;99000;8;8;9;NA;8;9;19800;5;5;6;NA;5;6;175;3;5;98;0;0;0
"TQRMNOQRYHKKKNCDEGGFB00653459";2021;1;1;1;42;"S";10;109;1;NA;8;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;8;3;2;0;1;1;1;2;0;2;0;6;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;83000;7;8;8;7;NA;8;20750;5;5;6;5;NA;6;115;2;1;3;0;0;0
"TQRMNOTSXHKOKRCDEGPDJ00654427";2021;1;1;1;40;"N";19;159;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;8;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;9;0;9;139000;9;10;10;NA;10;10;15444.44;4;4;5;NA;4;5;159;2;3;4;8;0;0
"TQRMNOPUXHLNLLCDEHJGH00649487";2021;1;1;1;40;"S";23;181;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;1;2;2;8;6;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;53000;5;5;5;5;NA;5;13250;3;3;4;3;NA;4;181;4;0;1;0;0;0
"TQRMNOQVRHLLKPCDEHIBB00649177";2021;1;1;1;40;"N";22;218;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;1;2;0;1;2;2;2;0;2;0;1;NA;2;NA;1;2;1;1;2;2;2;2;1;1;2;2;2;2;1;2;2;1;2;2;2;2;2;2;0;2;30500;3;3;3;NA;3;3;15250;4;4;5;NA;4;5;224;1;0;97;0;0;0
"TQRMNOPYVHMMKMCDEHJGH00702780";2021;1;1;1;40;"S";23;101;1;NA;8;1;NA;3;1;1;1;NA;1;1;1;2;2;2;2;8;4;1;1;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;8;0;8;80000;7;7;8;7;NA;7;10000;2;2;3;2;NA;3;93;1;2;3;4;0;0
"TQRMNOTVPHMLLOCDEHPJB00702788";2021;1;1;1;40;"S";29;572;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;3;2;0;1;1;1;2;0;1;1;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;155000;10;10;10;9;NA;10;51666.67;9;9;10;9;NA;9;788;97;0;2;0;0;0
"TQRMNOPVUHLLKSCDEHLEH00649529";2021;1;1;1;40;"N";25;131;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;2;2;0;1;1;2;2;0;2;0;4;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;NA;12;12;0;12;12;12;NA;12;12;0;96;0;1;2;0;0
"TQRMNOPYRHKLKTCDEGJBF00653768";2021;1;1;1;43;"S";13;1199;1;NA;8;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;8;4;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;4;0;4;110000;8;9;9;8;NA;9;27500;6;7;6;6;NA;7;1297;1;0;98;0;0;0
"TQRMNORQWHLLKTCDEIGED00655492";2021;1;1;1;43;"N";30;282;1;NA;8;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;8;4;1;1;1;2;1;2;0;2;0;3;NA;1;NA;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;155000;10;10;10;NA;10;9;51666.67;9;9;9;NA;9;8;333;1;0;98;0;0;0
"TQRMNOQWTHLMLLCDEHLEH00649522";2021;1;1;1;40;"N";25;106;1;NA;8;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;8;4;2;0;1;1;1;2;0;2;0;1;NA;2;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;80000;7;7;8;NA;7;8;16000;4;4;5;NA;4;5;120;1;3;4;0;0;0
"TQRMNORYTHLOPMCDEIJAH00655933";2021;1;1;1;1;"S";33;11578;1;NA;8;1;NA;4;1;1;1;NA;1;1;1;2;2;2;2;8;4;2;0;1;2;2;2;0;2;0;1;NA;2;NA;1;1;1;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;8;1;7;63600;6;NA;6;6;NA;6;7950;2;NA;2;2;NA;2;17494;1;0;8;0;0;0
"TQRMNOSWWHKOLQCDEHJGH00654765";2021;1;1;1;40;"S";23;164;1;NA;8;2;NA;4;2;1;1;NA;1;1;1;1;1;2;2;8;6;2;0;1;2;2;2;0;2;0;1;NA;2;NA;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;8;1;7;111000;9;9;9;8;NA;9;13875;3;3;4;3;NA;4;152;2;5;98;0;0;0
"TQRMNOSQRHMMKSCDEHJGH00700013";2021;1;1;1;40;"S";23;267;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;6;2;0;1;2;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;7;2;5;109000;8;9;9;8;NA;9;15571.43;4;4;5;4;NA;5;284;3;0;4;5;0;0
"TQRMNOQSUHLLLOCDEFLID00647240";2021;1;1;1;43;"S";5;417;1;NA;8;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;3;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;NA;12;0;12;12;12;12;NA;12;0;2;0;3;4;0;0
"TQRMNOQUQHKNKNCDEOHCH00702509";2021;1;1;1;44;"N";91;38;1;NA;8;1;NA;5;1;1;1;NA;1;1;1;1;2;2;2;8;5;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;180000;10;10;9;NA;10;9;36000;8;8;7;NA;8;6;39;2;0;1;4;0;0
"TQRMNORXTHKMKSCDEGPDJ00654405";2021;1;1;1;40;"N";19;178;1;NA;8;2;NA;2;1;1;1;NA;1;1;1;1;2;2;2;8;8;2;0;1;2;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;0;9;120000;9;9;9;NA;9;10;13333.33;3;3;4;NA;3;4;178;2;5;4;0;0;0
"TQRMNORSYHJMLPCDEHIBB00702589";2021;1;1;1;40;"N";22;136;1;NA;8;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;8;5;2;0;1;1;2;2;0;2;0;1;NA;2;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;114000;9;9;9;NA;9;9;16285.71;4;4;5;NA;4;5;142;3;0;2;0;0;0
"TQRMNOQPVHLMNNCDEIIAD00650542";2021;1;1;1;1;"S";32;4300;1;NA;8;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;8;5;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;0;8;0;12;NA;12;12;NA;12;0;12;NA;12;12;NA;12;0;2;3;98;0;0;0
"TQRMNOPRUHLNKUCDEHJGH00649440";2021;1;1;1;40;"S";23;204;1;NA;8;1;NA;4;2;1;1;NA;1;2;1;1;2;1;2;8;4;1;2;1;2;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;70000;6;7;7;6;NA;7;11666.67;3;3;3;3;NA;3;196;3;4;2;0;0;0
"TQRMNOQWWHKOKRCDEIHJF00700468";2021;1;1;1;44;"N";31;115;1;NA;8;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;8;4;2;0;1;2;2;2;0;2;0;1;NA;1;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;94000;8;8;7;NA;8;7;94000;10;10;10;NA;10;10;118;1;0;98;0;0;0
"TQRMNOPPSHLMLNCDEHGHJ00649123";2021;1;1;1;44;"N";20;99;1;NA;7;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;7;4;2;0;1;1;2;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;0;12;12;12;NA;12;12;0;12;12;12;NA;12;12;0;2;0;98;0;0;0
"TQRMNOPQRHMOKQCDEHNHB00701960";2021;1;1;1;42;"N";27;371;1;NA;7;2;NA;7;2;1;1;NA;1;1;2;1;2;2;2;7;2;2;0;2;1;2;2;0;2;0;4;NA;1;NA;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;64928;6;6;6;6;NA;6;21642.67;5;6;6;5;NA;7;378;2;0;3;0;0;0
"TQRMNOQSVHLNKUCDEHJGH00649353";2021;1;1;1;40;"S";23;245;1;NA;8;2;NA;2;2;1;1;NA;1;1;1;1;2;1;2;7;4;2;0;1;2;2;2;0;2;0;4;NA;2;NA;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;1;2;2;2;12;5;7;177200;10;10;10;10;NA;10;14766.67;3;4;5;3;NA;5;255;2;3;1;0;0;0
"TQRMNORTTHJKLMCDEGOIH00702042";2021;1;1;1;40;"N";18;472;1;NA;7;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;7;3;1;1;1;1;2;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;NA;12;12;0;12;12;12;NA;12;12;0;96;0;2;0;0;0
"TQRMNOSUTHJOLOCDEGOIH00679135";2021;1;1;1;40;"N";18;189;1;NA;7;1;NA;1;1;1;1;NA;1;1;1;2;2;2;2;7;3;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;6;1;5;122900;9;9;9;NA;9;10;20483.33;5;5;6;NA;6;7;193;2;4;98;0;0;0
"TQRMNOQXRHLMLMCDEHJGH00649388";2021;1;1;1;40;"S";23;316;1;NA;7;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;7;4;1;1;1;1;1;2;0;2;0;8;NA;1;NA;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;28000;2;2;2;2;NA;2;9333.33;2;2;3;2;NA;2;322;1;0;6;0;0;0
"TQRMNOQYPHKLLOCDEHJGH00658587";2021;1;1;1;40;"S";23;173;1;NA;7;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;7;1;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;20000;1;1;1;1;NA;2;20000;5;5;6;5;NA;7;181;1;0;98;0;0;0
"TQRMNOQQQHKKLNCDEGKDB00653910";2021;1;1;1;43;"N";14;44;1;NA;7;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;7;1;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;NA;12;12;0;12;12;12;NA;12;12;0;1;0;97;0;0;0
"TQRMNOPVRHJNKOCDEIHJF00689084";2021;1;1;1;44;"N";31;201;1;NA;7;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;7;3;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;110000;9;9;7;NA;9;8;110000;10;10;10;NA;10;10;211;1;0;98;0;0;0
"TQRMNOPTPHJMKUCDEGLDF00677450";2021;1;1;1;41;"N";15;111;1;NA;7;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;7;4;2;0;1;2;2;2;0;2;0;1;NA;2;NA;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;18000;1;1;1;NA;1;2;4500;1;1;1;NA;1;1;155;1;0;2;0;0;0
"TQRMNOPPWHLOLMCDEGGFB00647947";2021;1;1;1;42;"S";10;446;1;NA;7;1;NA;1;1;1;1;NA;1;1;1;1;2;2;2;7;5;1;1;1;2;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;6;0;6;94000;8;8;8;8;NA;8;15666.67;4;4;4;4;NA;4;675;4;5;1;2;3;0
"TQRMNORWRHLKLPCDEIIAD00650500";2021;1;1;1;1;"S";32;2593;1;NA;7;1;NA;4;1;1;1;NA;1;1;1;1;2;2;2;7;2;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;1;3;107000;8;NA;8;8;NA;7;26750;6;NA;6;6;NA;4;4138;1;0;2;0;0;0
"TQRMNOPPWHKMNUCDEIIAD00655837";2021;1;1;1;1;"S";32;3090;1;NA;7;1;NA;2;1;1;1;NA;1;1;1;1;2;2;2;7;4;2;0;1;1;1;2;0;2;0;1;NA;1;NA;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;5;0;5;0;12;NA;12;12;NA;12;0;12;NA;12;12;NA;12;0;1;2;98;0;0;0
"TQRMNOPRQHLOKSCDEHPJB00650005";2021;1;1;1;40;"S";29;395;1;NA;7;1;NA;2;1;1;1;NA;1;1;1;2;1;2;2;7;2;2;0;1;1;2;2;0;2;0;6;NA;2;NA;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;4;1;3;21250;2;2;2;2;NA;2;5312.5;1;1;1;1;NA;1;400;2;0;3;0;0;0
"TQRMNORPWHJOLRCDEHPJB00687692";2021;1;1;1;40;"S";29;458;1;NA;7;1;NA;3;1;1;1;NA;1;1;1;1;2;1;2;7;2;2;0;1;1;1;2;0;2;0;1;NA;2;NA;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;45000;4;4;5;4;NA;4;22500;5;6;7;5;NA;7;549;1;2;98;0;0;0
