CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
393556;2015;2;4;36;1;1;1;1;1;1;1;1;1;3;3;1;1;1
393558;2015;2;2;25;1;1;1;2;1;1;1;1;1;3;3;1;1;1
393560;2015;2;2;38;1;1;1;1;1;1;1;1;1;3;1;1;1;1
393562;2015;2;7;25;1;1;2;1;1;1;1;1;1;3;3;1;2;1
393563;2015;2;4;2;1;1;3;1;1;1;1;1;1;3;2;3;1;1
393566;2015;2;1;32;2;1;2;1;1;1;1;1;1;2;1;1;1;1
393567;2015;2;2;26;1;1;1;1;1;1;1;1;1;4;2;1;1;1
393568;2015;2;5;27;1;1;7;2;1;1;1;1;3;2;2;6;2;1
393569;2015;2;6;20;1;1;4;1;1;1;1;1;1;3;3;3;1;1
393572;2015;2;8;26;1;1;1;1;1;1;1;1;1;3;3;1;2;1
393573;2015;2;2;9;1;1;1;1;1;1;1;1;1;4;2;1;1;1
393574;2015;2;2;4;1;1;1;1;1;1;1;1;2;3;1;1;1;1
393597;2015;2;1;25;2;1;2;1;1;1;1;1;1;5;1;1;1;1
393600;2015;2;2;30;1;1;1;1;1;1;1;1;1;5;1;1;1;1
393603;2015;2;2;26;1;1;1;1;1;1;1;1;1;4;2;1;1;1
393606;2015;2;3;23;1;1;1;1;1;1;1;1;1;7;4;1;1;1
393607;2015;2;1;23;3;1;2;1;1;1;1;1;1;1;1;3;4;1
393611;2015;2;2;38;1;1;1;1;1;1;1;1;1;2;1;3;1;1
393614;2015;2;4;4;1;1;1;1;1;1;1;1;1;4;2;3;1;1
393616;2015;2;1;12;1;2;4;1;1;1;1;1;1;1;1;1;2;3
393618;2015;2;2;38;1;1;1;1;1;1;1;1;1;3;1;1;1;1
393624;2015;2;5;33;1;1;2;1;1;1;1;1;1;2;2;1;2;1
393629;2015;2;3;23;1;1;3;1;1;1;1;1;1;3;2;3;1;1
393634;2015;2;2;15;1;1;4;1;1;1;1;1;1;3;2;1;2;1
393635;2015;2;11;8;1;2;4;1;1;1;1;1;1;4;3;1;2;1
393637;2015;2;2;17;1;1;4;1;1;1;1;1;1;1;1;3;1;1
393639;2015;2;2;34;2;1;9;1;1;1;1;1;1;3;1;3;1;1
393640;2015;2;3;26;1;1;1;1;1;1;1;1;2;4;2;1;1;1
393641;2015;2;2;33;1;1;2;1;1;1;1;1;1;4;3;1;1;1
393642;2015;2;3;33;1;1;2;2;1;1;1;1;1;1;1;3;2;1
393643;2015;2;2;10;2;1;1;1;1;1;1;1;1;4;1;1;1;1
393644;2015;2;4;32;2;1;2;1;1;1;1;1;1;3;2;1;1;1
393647;2015;2;7;33;1;2;4;1;1;1;1;1;2;3;2;1;2;1
393649;2015;2;7;19;1;1;4;2;1;1;1;1;1;4;3;1;2;1
393651;2015;2;4;33;1;1;2;1;1;1;1;1;1;3;2;1;1;1
393653;2015;2;3;18;2;1;9;1;1;1;1;1;1;2;2;1;1;1
393656;2015;2;3;33;1;1;2;1;1;1;1;1;2;3;2;1;1;1
393657;2015;2;4;20;1;1;4;1;1;1;1;1;1;3;3;1;1;1
393667;2015;2;4;23;2;1;3;1;1;1;1;1;1;4;1;3;1;1
393668;2015;2;4;31;1;1;4;1;1;1;1;1;1;5;3;1;1;1
393670;2015;2;1;4;2;1;9;1;1;1;1;1;1;2;1;3;1;1
393672;2015;2;2;38;2;1;2;1;1;1;1;1;1;3;1;1;1;1
393673;2015;2;7;8;1;2;4;2;1;1;1;1;2;4;3;1;2;1
393674;2015;2;4;14;1;1;4;1;1;1;1;1;1;3;2;8;1;1
393675;2015;2;6;4;2;1;4;1;1;1;1;1;1;2;2;3;1;1
393676;2015;2;2;30;1;1;1;1;1;1;1;1;1;2;1;1;1;1
393677;2015;2;1;5;1;1;4;1;1;1;1;1;2;3;1;6;2;1
393679;2015;2;1;6;2;1;2;1;1;1;1;1;1;1;1;3;2;1
393687;2015;2;1;32;1;1;4;1;1;1;1;1;1;4;1;3;2;1
393692;2015;2;2;19;1;2;4;1;1;1;1;1;2;3;2;4;2;1
393696;2015;2;1;36;1;1;1;1;1;1;1;1;1;3;1;1;1;1
393697;2015;2;4;22;1;1;3;1;1;1;1;1;1;2;2;1;2;1
393699;2015;2;4;12;1;1;4;1;1;1;1;1;1;3;2;8;2;1
393705;2015;2;4;10;1;1;1;1;1;1;1;1;1;4;3;1;1;1
393707;2015;2;4;22;1;1;2;1;1;1;1;1;1;3;2;1;1;1
393718;2015;2;3;91;1;1;2;1;1;1;1;1;1;3;2;3;1;1
393722;2015;2;5;38;1;1;2;2;1;1;1;1;1;3;3;3;1;1
393727;2015;2;2;30;1;1;1;1;1;1;1;1;1;3;1;1;1;1
393728;2015;2;4;7;1;1;4;2;1;1;1;1;3;5;3;1;2;1
393729;2015;2;6;23;1;2;1;2;1;1;1;1;1;2;2;1;1;1
393734;2015;2;7;29;1;1;4;1;1;1;1;1;1;6;5;1;1;1
393735;2015;2;8;2;1;2;4;2;1;1;1;1;1;3;3;6;2;1
393740;2015;2;7;17;1;1;5;1;1;1;1;1;1;3;2;1;1;1
393747;2015;2;4;27;2;1;9;1;1;1;1;1;1;3;2;1;2;1
393754;2015;2;1;14;1;1;4;1;1;1;1;1;1;4;2;1;1;1
393757;2015;2;2;20;1;1;4;1;1;1;1;1;1;1;1;3;1;1
393758;2015;2;2;14;1;1;4;1;1;1;1;1;1;2;1;1;2;1
393762;2015;2;3;26;1;1;2;1;1;1;1;1;2;2;1;1;2;1
393763;2015;2;10;33;1;2;4;2;1;1;1;2;3;4;2;1;2;1
393765;2015;2;2;4;1;1;1;1;1;1;1;1;1;2;2;1;2;1
393770;2015;2;3;6;2;1;9;1;1;1;1;1;1;3;1;1;1;1
393772;2015;2;3;31;2;1;4;1;1;1;1;1;1;2;2;4;1;1
393773;2015;2;5;8;1;1;4;1;1;1;1;1;2;4;2;1;2;1
393779;2015;2;4;27;1;2;1;2;1;1;1;1;2;5;3;1;2;1
393781;2015;2;6;33;1;1;2;2;1;1;1;1;1;2;2;2;2;1
393782;2015;2;5;13;1;1;2;1;1;1;1;1;2;3;2;1;1;1
393783;2015;2;2;13;1;1;2;1;1;1;1;1;2;3;3;1;1;1
393786;2015;2;2;9;1;1;1;1;1;1;1;1;1;4;3;1;1;1
393793;2015;2;2;6;1;1;2;1;1;1;1;1;1;4;1;1;1;1
393795;2015;2;5;91;1;1;4;1;1;1;1;1;1;3;2;1;1;1
393797;2015;2;1;23;3;1;1;1;1;1;1;1;1;1;1;3;2;3
393807;2015;2;6;15;1;2;4;1;1;1;1;1;1;3;2;1;2;1
393808;2015;2;6;18;1;1;1;1;1;1;1;1;1;4;4;1;1;1
393809;2015;2;3;32;2;1;9;1;1;1;1;1;1;3;2;3;1;1
393812;2015;2;2;33;1;1;4;1;1;1;1;1;1;4;1;1;2;1
393814;2015;2;2;30;1;1;1;1;1;1;1;1;1;2;1;1;1;1
393816;2015;2;2;33;1;1;3;1;1;1;1;1;1;3;1;1;1;1
393820;2015;2;3;33;2;1;1;1;1;1;1;1;1;3;1;1;1;1
393823;2015;2;2;18;2;1;9;1;1;1;1;1;1;3;2;1;1;1
393825;2015;2;4;22;1;1;1;1;1;1;1;1;1;2;2;1;2;1
393826;2015;2;2;25;1;1;2;1;1;1;1;1;1;4;2;1;2;1
393830;2015;2;3;5;1;1;2;1;1;1;1;1;1;4;2;1;1;1
393832;2015;2;2;91;1;1;4;1;1;1;1;1;1;3;1;1;1;1
393836;2015;2;5;23;1;2;4;2;1;1;1;1;1;5;3;1;2;1
393841;2015;2;3;29;2;1;4;1;1;1;1;1;1;2;1;3;1;1
393843;2015;2;1;12;1;1;4;1;1;1;1;1;1;3;1;1;2;1
393844;2015;2;3;19;1;1;1;1;1;1;1;1;1;4;3;1;1;1
393848;2015;2;3;12;2;1;4;1;1;1;1;1;1;2;1;3;2;1
393856;2015;2;5;32;1;1;2;1;1;1;1;1;1;4;3;1;1;1
393857;2015;2;3;19;1;1;4;1;1;1;1;1;1;2;2;1;2;1
393858;2015;2;1;8;1;1;1;1;1;1;1;1;1;2;1;1;2;1
393860;2015;2;1;34;2;1;9;1;1;1;1;1;1;3;2;3;1;1
393861;2015;2;2;2;1;1;4;1;1;1;1;1;2;2;2;1;2;1
393863;2015;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
393865;2015;2;3;30;1;1;1;1;1;1;1;1;1;2;2;1;1;1
393867;2015;2;1;7;1;1;4;1;1;1;1;1;1;4;1;1;2;1
393876;2015;2;2;17;1;1;3;1;1;1;1;1;1;4;2;1;1;1
393878;2015;2;6;26;1;1;3;1;1;1;1;1;1;4;3;1;1;1
393879;2015;2;1;33;1;1;2;1;1;1;1;1;2;3;1;1;1;1
393885;2015;2;8;91;1;1;2;1;1;1;1;1;1;3;1;1;1;1
393888;2015;2;1;5;2;1;9;1;1;1;1;1;2;2;1;3;1;1
393891;2015;2;8;33;1;1;4;1;1;2;1;1;1;3;2;1;2;1
393893;2015;2;5;31;1;1;4;1;1;1;1;1;1;3;2;3;1;1
393894;2015;2;3;33;1;1;3;1;1;1;1;1;1;3;2;1;1;1
393895;2015;2;5;8;1;1;4;1;1;1;1;1;2;4;2;1;2;1
393897;2015;2;3;34;1;1;3;1;1;1;1;1;1;2;2;1;1;1
393900;2015;2;3;36;1;1;2;1;1;1;1;1;1;2;1;6;2;1
393907;2015;2;2;9;1;1;4;1;2;1;1;3;4;1;1;1;2;1
393908;2015;2;1;13;2;1;9;1;1;1;1;1;1;4;3;1;1;1
393911;2015;2;2;30;1;1;1;1;1;1;1;1;1;2;2;1;1;1
393912;2015;2;1;9;1;1;1;1;1;1;1;1;1;2;1;6;1;1
393913;2015;2;5;18;1;1;1;1;1;1;1;1;2;3;2;1;2;1
393919;2015;2;4;2;1;3;4;1;1;1;1;1;1;3;2;3;2;1
393923;2015;2;3;17;1;2;4;1;1;1;1;2;1;1;1;1;1;1
393927;2015;2;1;9;1;1;1;1;1;1;1;1;1;4;1;1;1;1
393930;2015;2;2;36;1;1;1;1;1;1;1;1;1;1;1;1;1;1
393931;2015;2;7;26;1;1;1;1;1;1;1;1;1;5;4;1;1;1
393932;2015;2;1;3;2;1;4;1;1;1;1;1;1;3;2;1;1;1
393936;2015;2;5;2;1;2;4;1;1;1;1;1;2;3;3;1;2;1
393938;2015;2;3;29;2;2;2;2;1;1;1;1;2;3;2;1;2;1
393941;2015;2;5;30;1;1;1;1;1;1;1;1;1;3;2;1;1;1
393942;2015;2;3;6;1;1;2;1;1;1;1;1;1;4;2;1;1;1
393943;2015;2;3;29;1;1;2;1;1;1;1;1;1;3;2;1;1;1
393944;2015;2;2;10;2;1;1;2;1;1;1;1;1;4;1;3;1;1
393945;2015;2;1;34;2;1;9;1;1;1;1;1;1;2;1;1;1;1
393947;2015;2;4;17;1;2;2;1;1;1;1;1;1;3;2;1;1;1
393951;2015;2;7;25;1;2;2;2;1;1;1;1;1;3;3;1;1;1
393954;2015;2;4;26;1;1;3;1;1;1;1;1;1;4;3;1;1;1
393957;2015;2;1;33;1;1;1;1;1;2;1;1;1;2;1;1;1;1
393958;2015;2;1;17;1;1;4;1;1;1;1;1;1;3;1;1;1;1
393960;2015;2;2;31;1;1;4;1;1;1;1;1;1;3;1;3;1;1
393964;2015;2;3;93;1;1;4;1;1;1;1;1;1;2;1;1;1;1
393965;2015;2;2;3;1;1;4;1;1;1;1;1;1;3;2;1;1;1
393976;2015;2;2;38;1;1;1;1;1;1;1;1;1;4;2;1;1;1
393979;2015;2;1;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
393983;2015;2;4;4;1;1;1;1;1;1;1;1;2;4;2;3;1;1
393987;2015;2;3;32;1;1;2;1;1;1;1;1;1;4;2;1;1;1
393988;2015;2;3;32;1;1;3;1;1;1;1;1;1;3;2;1;1;1
393989;2015;2;2;29;2;1;2;1;1;1;1;1;1;3;1;1;1;1
393990;2015;2;5;27;1;1;2;1;1;1;1;1;2;5;3;1;2;1
393992;2015;2;6;15;1;2;4;2;2;1;1;2;1;1;1;1;2;1
393993;2015;2;1;91;2;1;2;1;1;1;1;1;1;3;2;1;1;1
393996;2015;2;2;30;1;1;1;1;1;1;1;1;1;2;1;6;1;1
393998;2015;2;3;33;1;1;4;1;1;1;1;1;3;3;2;1;1;1
394000;2015;2;3;7;1;1;4;1;1;1;1;1;1;3;2;3;2;1
394001;2015;2;2;20;1;1;4;1;1;1;1;1;1;3;1;1;1;1
394006;2015;2;4;29;2;1;2;1;1;1;1;1;1;4;3;2;1;1
394007;2015;2;4;8;1;1;4;1;1;1;1;1;2;3;2;1;2;1
394011;2015;2;4;34;1;1;4;1;1;1;1;2;2;3;2;1;2;1
394013;2015;2;1;33;1;1;2;1;1;1;1;1;3;3;1;2;1;1
394016;2015;2;4;33;1;2;1;1;1;1;1;1;2;4;3;1;1;1
394023;2015;2;2;33;1;1;3;1;1;1;1;1;1;4;1;3;1;1
394024;2015;2;6;18;1;1;2;1;2;1;1;2;2;1;1;1;2;1
394025;2015;2;1;4;1;1;2;1;1;1;1;1;1;3;2;1;1;1
394029;2015;2;2;33;1;1;3;1;1;2;1;1;2;4;1;1;1;1
394030;2015;2;3;34;1;1;3;1;1;1;1;1;1;5;2;1;1;1
394034;2015;2;2;13;2;1;9;1;1;1;1;1;1;3;2;3;1;1
394037;2015;2;2;3;2;1;9;1;1;1;1;1;1;3;1;3;1;1
394038;2015;2;1;33;1;3;4;2;1;2;1;2;3;1;1;2;2;1
394041;2015;2;4;5;1;2;4;2;1;1;1;1;3;2;2;2;2;1
394043;2015;2;3;30;2;1;1;1;1;1;1;1;1;2;1;1;1;1
394046;2015;2;3;36;2;1;1;1;1;1;1;1;1;4;2;1;1;1
394052;2015;2;5;33;1;2;2;1;1;1;1;1;2;2;2;1;1;1
394053;2015;2;4;33;1;1;3;1;1;2;1;1;2;5;3;1;1;1
394058;2015;2;2;38;1;1;2;1;1;1;1;1;1;3;1;1;1;1
394063;2015;2;1;33;1;1;1;1;1;1;1;1;2;2;1;1;1;1
394067;2015;2;3;30;1;1;1;1;1;1;1;1;1;2;2;3;1;1
394068;2015;2;2;2;1;2;4;2;1;1;1;2;3;1;1;3;2;1
394069;2015;2;2;33;1;1;2;1;1;1;1;1;1;2;1;1;1;1
394076;2015;2;2;25;1;1;2;1;1;1;1;1;1;3;2;1;2;1
394082;2015;2;6;2;1;2;1;2;1;1;1;1;3;4;3;1;2;1
394090;2015;2;1;2;1;1;1;1;1;1;1;1;1;3;1;1;1;1
394091;2015;2;5;3;1;1;1;1;1;1;1;1;1;3;3;1;1;1
394096;2015;2;3;23;1;1;3;1;1;1;1;1;1;4;1;3;1;1
394102;2015;2;2;3;1;1;4;1;1;1;1;1;1;4;1;1;1;1
394103;2015;2;6;25;1;1;2;1;1;1;1;1;1;4;3;1;2;1
394110;2015;2;7;23;1;4;3;1;1;1;1;1;1;4;3;3;1;1
394113;2015;2;5;13;1;1;3;1;1;1;1;1;1;2;2;1;1;1
394117;2015;2;1;33;2;1;4;1;1;2;1;1;2;3;1;1;1;1
394123;2015;2;1;5;1;1;4;1;1;2;1;1;3;2;1;1;2;1
394124;2015;2;1;22;2;1;1;1;1;1;1;1;1;1;1;3;1;1
394127;2015;2;7;15;1;2;4;2;2;1;1;1;1;1;1;1;2;1
394129;2015;2;3;10;1;1;1;1;1;1;1;1;1;3;2;3;1;1
394130;2015;2;4;14;1;1;4;1;1;1;1;1;1;4;3;1;2;1
394132;2015;2;5;12;1;3;6;2;1;1;1;1;1;1;1;6;2;1
394138;2015;2;2;29;2;1;2;1;1;1;1;1;1;4;2;1;1;1
394139;2015;2;2;32;2;1;9;1;1;1;1;1;1;4;2;6;1;1
394141;2015;2;1;15;1;1;4;1;1;1;1;1;1;4;1;1;2;1
394142;2015;2;1;14;1;2;4;1;1;1;1;1;1;3;1;1;2;1
394144;2015;2;4;8;1;1;4;1;1;1;1;1;2;2;2;1;2;1
394146;2015;2;1;6;2;1;3;1;1;1;1;1;1;2;1;1;2;1
394149;2015;2;6;23;1;1;3;1;1;1;1;1;1;4;3;1;1;1
394151;2015;2;4;33;1;1;3;1;1;1;1;1;1;4;3;1;1;1
394156;2015;2;4;19;1;1;5;2;1;1;1;1;1;3;2;1;2;1
394157;2015;2;3;34;1;1;3;1;1;1;1;1;1;4;2;1;1;1
394159;2015;2;3;19;1;2;4;2;1;1;1;1;1;2;1;1;2;1
394162;2015;2;1;20;2;1;9;1;1;1;1;1;1;4;1;2;1;1
394164;2015;2;2;6;6;1;2;1;1;1;1;1;1;1;1;3;1;1
394165;2015;2;1;26;1;1;1;1;1;1;1;1;1;4;1;1;1;1
394166;2015;2;3;8;1;1;4;1;1;1;1;1;2;3;2;1;2;3
394167;2015;2;4;33;2;1;4;1;1;1;1;1;2;1;1;4;1;2
394169;2015;2;1;4;1;2;4;2;2;1;1;2;3;1;1;2;2;1
394170;2015;2;2;33;1;1;2;1;1;1;1;1;1;2;1;4;1;1
394171;2015;2;4;7;1;1;4;1;1;1;1;1;2;4;3;1;2;1
394172;2015;2;3;2;1;1;3;1;1;1;1;1;2;3;2;1;1;1
394178;2015;2;4;9;1;2;4;2;1;1;1;1;1;1;1;6;1;1
394181;2015;2;2;26;1;1;1;1;1;1;1;1;1;4;1;1;1;1
394182;2015;2;1;5;1;1;4;1;1;1;1;1;1;2;1;1;2;1
394186;2015;2;4;32;2;1;9;1;1;1;1;1;1;3;2;1;1;1
394188;2015;2;5;19;1;1;2;1;1;1;1;1;1;3;3;1;1;1
394191;2015;2;2;20;1;1;4;1;1;1;1;1;1;3;2;1;1;1
394192;2015;2;4;13;1;1;2;1;1;1;1;2;2;2;2;1;2;1
394193;2015;2;1;31;2;1;4;1;1;1;1;1;1;1;1;1;1;1
394209;2015;2;2;33;1;1;1;1;1;1;1;1;1;5;1;1;1;1
394211;2015;2;3;4;1;1;1;1;1;1;1;1;2;2;1;1;1;1
394214;2015;2;1;5;1;1;2;1;1;1;1;1;2;6;1;1;2;1
394215;2015;2;3;15;1;1;4;1;1;1;1;1;1;3;2;1;2;1
394216;2015;2;3;31;2;1;4;1;1;1;1;1;1;3;2;1;1;1
394224;2015;2;1;19;1;2;4;2;2;1;1;2;3;1;1;4;3;1
394226;2015;2;6;18;1;1;4;2;2;1;1;2;3;1;1;1;2;1
394230;2015;2;3;13;1;1;1;1;1;1;1;1;2;4;1;6;1;2
394231;2015;2;6;29;1;1;4;1;1;1;1;1;3;2;2;1;2;1
394232;2015;2;4;12;1;1;4;1;1;1;1;1;1;3;2;6;2;1
394238;2015;2;1;34;1;2;2;1;1;1;1;1;3;1;1;1;2;1
394239;2015;2;1;18;1;1;3;1;1;1;1;1;1;5;2;1;1;1
394243;2015;2;3;91;1;1;4;1;1;1;1;1;1;3;2;1;1;1
394247;2015;2;1;14;1;1;4;1;1;1;1;1;1;2;1;8;2;1
394249;2015;2;2;30;1;1;1;1;1;1;1;1;1;2;2;3;1;1
394253;2015;2;1;17;1;1;4;1;1;1;1;1;1;2;1;1;1;1
394260;2015;2;3;20;1;1;4;1;1;1;1;1;1;2;2;1;1;1
394263;2015;2;2;33;1;1;2;1;1;1;1;1;1;2;1;1;1;1
394271;2015;2;3;33;1;2;4;1;1;1;1;1;3;5;3;1;2;1
394274;2015;2;4;27;1;1;1;1;1;1;1;1;2;3;3;1;1;1
394278;2015;2;3;31;1;1;4;1;1;1;1;1;1;4;3;1;1;1
394282;2015;2;4;27;2;2;1;2;1;1;1;1;2;3;3;1;1;1
394283;2015;2;2;32;2;1;2;1;1;1;1;1;1;2;1;3;1;1
394285;2015;2;2;33;1;2;4;1;1;1;1;1;1;3;1;1;1;1
394288;2015;2;2;19;1;1;4;1;1;1;1;1;1;4;2;1;1;1
394289;2015;2;2;33;1;1;1;1;1;2;1;1;2;2;1;1;1;1
394290;2015;2;8;19;1;1;1;2;1;1;1;1;1;3;3;1;2;1
394292;2015;2;7;19;1;1;1;1;1;1;1;1;1;3;3;4;1;1
394292;2015;2;3;19;1;1;1;1;1;1;1;1;1;1;1;4;1;1
394294;2015;2;2;36;1;1;1;1;1;1;1;1;1;2;1;1;1;1
394297;2015;2;1;8;1;1;4;1;1;1;1;1;2;2;1;1;2;1
394301;2015;2;1;25;1;2;2;2;1;1;1;1;1;2;1;3;2;1
394306;2015;2;2;33;1;1;3;1;1;2;1;1;2;3;1;3;1;1
394307;2015;2;3;3;1;1;9;1;1;1;1;1;1;4;2;1;1;1
394312;2015;2;3;38;1;2;2;2;1;1;1;1;2;4;1;6;2;1
394314;2015;2;3;31;2;1;4;1;1;1;1;1;1;2;1;3;1;1
394316;2015;2;1;13;1;1;2;1;1;1;1;1;1;3;1;1;1;1
394317;2015;2;1;33;1;1;4;1;1;1;1;1;1;2;1;1;1;1
394320;2015;2;2;12;2;1;4;1;1;1;1;1;1;3;1;1;2;1
394324;2015;2;3;22;1;1;1;1;1;1;1;1;1;2;1;3;1;1
394328;2015;2;2;32;1;1;1;1;1;1;1;1;1;3;1;3;1;1
394334;2015;2;4;33;1;1;2;1;1;1;1;1;2;4;3;1;1;1
394337;2015;2;3;91;2;1;4;1;1;1;1;1;2;1;1;1;1;1
394339;2015;2;2;13;1;1;2;1;1;1;1;1;1;4;1;1;1;1
394342;2015;2;2;29;1;1;4;1;1;1;1;1;1;5;3;9;1;1
394349;2015;2;4;15;1;1;4;1;1;1;1;1;1;4;3;3;2;1
394352;2015;2;3;38;2;1;2;1;1;1;1;1;1;2;2;1;1;1
394355;2015;2;10;13;1;1;2;1;1;1;1;1;2;4;4;4;2;1
394357;2015;2;4;5;1;2;4;2;1;1;1;1;2;3;3;1;2;1
394360;2015;2;3;33;1;1;4;1;1;1;1;1;1;2;2;1;2;1
394366;2015;2;1;33;1;2;2;1;1;1;1;1;2;2;1;1;2;1
394371;2015;2;4;23;1;1;4;1;1;1;1;1;1;3;2;1;1;1
394372;2015;2;3;26;1;1;3;1;1;1;1;1;1;3;2;1;1;1
394374;2015;2;2;34;1;1;3;1;1;1;1;1;1;7;3;1;1;1
394375;2015;2;1;36;1;1;1;1;1;1;1;1;1;5;1;1;1;1
394379;2015;2;3;15;1;1;2;1;1;1;1;1;1;4;3;3;2;1
394387;2015;2;3;18;1;1;1;1;1;1;1;1;1;4;3;1;1;1
394388;2015;2;1;33;1;1;9;1;1;1;1;1;1;3;2;1;1;1
394389;2015;2;6;17;1;1;2;1;1;1;1;1;1;3;2;1;1;1
394390;2015;2;2;33;1;1;2;1;1;1;1;1;1;3;2;1;1;1
394391;2015;2;1;18;2;1;9;1;1;1;1;1;1;4;1;1;1;1
394396;2015;2;2;18;1;1;1;1;1;1;1;1;1;3;2;1;1;1
394397;2015;2;5;9;1;1;4;2;1;1;1;1;1;2;2;1;1;1
