CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
380032;2014;4;7;25;1;1;1;2;1;1;1;1;1;3;3;1;1;1
380033;2014;4;1;17;1;1;4;1;1;1;1;1;1;2;1;1;1;1
380034;2014;4;3;10;1;1;1;1;1;1;1;1;1;6;3;1;1;1
380035;2014;4;1;33;2;1;9;1;1;1;1;1;1;3;1;4;1;1
380038;2014;4;5;4;1;1;1;1;1;1;1;1;1;4;2;1;1;1
380039;2014;4;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1
380040;2014;4;9;27;1;1;1;2;1;1;1;1;3;2;2;3;2;1
380041;2014;4;2;36;2;1;9;1;1;1;1;1;1;2;2;3;1;1
380042;2014;4;3;23;1;1;3;1;1;1;1;1;1;7;2;1;1;1
380043;2014;4;5;23;1;1;1;1;1;1;1;1;1;6;5;1;1;1
380044;2014;4;1;93;1;1;2;1;1;1;1;1;1;3;3;6;1;1
380047;2014;4;1;22;1;2;4;2;1;1;1;1;1;3;1;1;2;1
380049;2014;4;4;4;2;2;4;1;1;1;1;1;3;3;3;1;2;1
380052;2014;4;4;17;1;1;4;1;1;1;1;1;1;2;1;6;1;1
380053;2014;4;6;23;1;2;2;2;1;1;1;1;1;4;4;1;1;1
380054;2014;4;2;17;1;1;4;1;1;1;1;1;1;6;2;1;1;1
380055;2014;4;5;10;1;2;1;2;1;1;1;1;1;4;2;1;2;1
380056;2014;4;1;20;1;1;4;1;1;1;1;1;1;1;1;3;1;1
380058;2014;4;2;91;1;1;2;1;1;1;1;1;1;3;2;1;1;1
380059;2014;4;3;34;2;1;2;1;1;1;1;1;1;2;2;1;1;1
380060;2014;4;5;4;1;2;4;1;2;1;1;2;2;2;2;3;2;1
380062;2014;4;1;32;2;1;9;1;1;1;1;1;1;7;3;1;1;1
380063;2014;4;2;25;1;1;1;1;1;1;1;1;1;2;2;1;2;1
380064;2014;4;4;5;1;2;4;2;1;2;1;2;3;4;4;2;2;1
380067;2014;4;3;3;1;1;3;1;1;1;1;1;2;4;3;3;1;1
380068;2014;4;1;6;1;1;2;1;1;1;1;1;1;3;1;1;1;1
380071;2014;4;3;32;2;1;9;1;1;1;1;1;1;4;3;3;1;1
380073;2014;4;3;10;1;1;1;1;1;1;1;1;1;4;1;1;1;1
380074;2014;4;1;23;2;1;1;1;1;1;1;1;1;3;1;1;1;1
380075;2014;4;6;33;1;1;1;1;1;1;1;1;1;3;2;1;1;1
380077;2014;4;1;30;1;1;1;1;1;1;1;1;1;2;1;6;1;1
380078;2014;4;3;36;1;1;1;1;1;1;1;1;1;4;2;3;1;1
380079;2014;4;2;12;1;1;1;1;1;1;1;1;1;4;1;1;2;1
380080;2014;4;1;32;2;1;9;1;1;1;1;1;1;2;1;2;1;1
380081;2014;4;5;32;2;1;9;1;1;1;1;1;1;4;3;1;1;1
380082;2014;4;3;20;1;1;4;1;1;1;1;1;1;4;3;4;1;1
380083;2014;4;7;29;1;1;4;1;1;1;1;1;1;5;4;6;1;1
380084;2014;4;1;30;1;1;1;1;1;1;1;1;1;2;1;1;1;1
380085;2014;4;2;91;1;1;1;1;1;1;1;1;1;3;2;1;1;1
380086;2014;4;2;23;2;1;2;2;1;1;1;1;1;3;2;1;1;1
380087;2014;4;2;2;1;1;3;1;1;1;1;1;3;3;2;1;2;1
380089;2014;4;1;29;2;2;2;2;2;2;1;1;2;2;1;8;2;3
380090;2014;4;4;20;1;1;4;1;1;1;1;1;1;2;1;3;1;1
380092;2014;4;1;3;1;1;1;1;1;1;1;1;1;3;1;1;2;2
380093;2014;4;3;33;1;1;3;1;1;1;1;1;1;6;3;1;1;1
380094;2014;4;1;33;2;1;1;1;1;1;1;1;1;1;1;1;1;1
380095;2014;4;4;14;2;1;4;1;1;1;1;1;1;2;2;3;2;1
380096;2014;4;2;17;1;1;4;1;1;1;1;1;1;4;2;1;1;1
380097;2014;4;3;91;1;1;4;1;1;1;1;1;1;5;2;1;1;1
380098;2014;4;2;26;1;1;1;1;1;1;1;1;1;3;2;1;1;1
380100;2014;4;3;2;1;2;1;1;1;1;1;1;3;3;3;1;2;1
380101;2014;4;1;33;2;1;1;1;1;1;1;1;1;3;1;3;1;1
380102;2014;4;5;32;2;1;9;1;1;1;1;1;1;4;3;2;1;1
380104;2014;4;1;19;1;1;2;1;1;1;1;1;2;2;1;1;2;1
380105;2014;4;5;13;2;1;2;1;1;1;1;1;2;2;2;3;2;1
380106;2014;4;1;3;1;1;9;1;1;1;1;1;2;5;1;1;1;1
380107;2014;4;5;32;2;1;2;1;1;1;1;1;1;2;2;6;1;1
380108;2014;4;3;10;2;1;1;1;1;1;1;1;1;3;2;1;1;1
380109;2014;4;8;8;1;1;4;1;1;1;1;1;2;2;2;1;2;1
380110;2014;4;3;27;2;4;9;1;1;1;1;1;1;4;3;1;1;1
380114;2014;4;1;33;2;1;4;1;1;1;1;1;2;1;1;1;2;1
380116;2014;4;5;7;1;1;4;1;1;1;1;1;1;5;3;1;2;1
380117;2014;4;1;93;1;1;2;1;1;1;1;1;1;2;1;1;1;1
380119;2014;4;3;3;1;1;9;1;1;1;1;1;1;5;4;1;1;1
380120;2014;4;1;33;1;1;1;1;1;1;1;1;3;2;1;1;1;1
