CODUSU;ANO4;TRIMESTRE;IX_TOT;AGLOMERADO;IV1;IV3;IV4;IV5;IV6;IV7;IV8;IV10;IV11;II1;II2;II7;II8;II9
301358;2011;2;1;2;1;1;9;1;1;1;1;1;1;4;1;3;1;1
304669;2011;2;3;2;2;1;1;1;1;1;1;1;1;3;2;3;1;1
302366;2011;2;1;2;2;1;2;1;1;1;1;1;1;3;1;3;1;1
326019;2011;2;5;2;2;1;9;1;1;1;1;1;1;3;3;1;1;1
330755;2011;2;2;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
326464;2011;2;4;2;2;1;9;1;1;1;1;1;1;4;3;3;1;1
328109;2011;2;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1
329833;2011;2;2;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
328310;2011;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
330805;2011;2;4;2;2;1;9;1;1;1;1;1;1;2;2;3;1;1
320362;2011;2;2;2;2;1;4;1;1;1;1;1;1;3;1;3;1;1
319300;2011;2;2;2;2;1;4;1;1;1;1;1;1;1;1;3;1;1
323282;2011;2;2;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
324677;2011;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
322173;2011;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
324992;2011;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;1;1
320978;2011;2;1;2;2;1;9;1;1;1;1;1;1;1;1;3;1;1
330612;2011;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328178;2011;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2;1;1
328985;2011;2;1;2;2;2;1;1;1;1;1;1;1;2;1;6;1;1
326236;2011;2;2;2;2;1;1;1;1;1;1;1;1;2;1;3;1;1
328638;2011;2;2;2;2;1;5;1;1;1;1;1;1;2;1;3;1;1
328743;2011;2;1;2;1;1;2;1;1;1;1;1;1;2;1;1;1;1
325736;2011;2;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1
327399;2011;2;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
298176;2011;2;1;2;2;1;9;1;1;1;1;1;1;3;1;1;1;1
300465;2011;2;2;2;2;1;2;1;1;1;1;1;1;3;1;1;1;1
300557;2011;2;1;2;2;1;9;1;1;1;1;1;1;2;1;2;1;1
294939;2011;2;2;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
329893;2011;2;1;2;1;1;4;1;1;1;1;1;1;2;1;1;1;1
329242;2011;2;1;2;2;1;9;1;1;1;1;1;1;3;1;3;1;1
328125;2011;2;3;2;2;1;4;1;1;1;1;1;1;2;1;3;1;1
329736;2011;2;2;2;2;1;2;1;1;1;1;1;1;4;1;1;1;1
325301;2011;2;2;2;2;1;9;1;1;1;1;1;1;2;1;3;1;1
323316;2011;2;3;2;1;1;4;1;1;1;1;1;1;7;3;3;1;1
321930;2011;2;3;2;2;1;9;1;1;1;1;1;1;3;2;3;1;1
324960;2011;2;2;2;2;1;9;1;1;1;1;1;1;3;2;2;1;1
323519;2011;2;1;2;2;1;9;1;1;1;1;1;1;3;1;2;1;1
322628;2011;2;1;2;2;1;2;1;1;1;1;1;1;2;1;1;1;1
323598;2011;2;2;2;2;1;9;1;1;1;1;1;1;3;1;2;1;1
321292;2011;2;1;2;2;1;2;1;1;1;1;1;1;2;1;3;1;1
306113;2011;2;2;2;2;1;1;2;1;1;1;1;1;3;1;1;1;1
304616;2011;2;2;2;2;1;2;1;1;1;1;1;1;3;2;3;1;1
