,index
2016-06-30,750.6743164
2016-09-30,790.7540079666666
2016-12-31,832.9119873
2017-03-31,880.0073242333333
2017-06-30,925.3996582
2017-09-30,971.2066650333333
2017-12-31,1020.0
2018-03-31,1073.3333333333333
2018-06-30,1150.0
2018-09-30,1306.6666666666667
