CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
225487;2005;1;1;41;33;1;2;2;2;3;1;0;3;2;2;2;2;5;2;2;1;4;150;0;0;0;0;0;0;150;150
225487;2005;1;2;37;33;1;2;2;1;3;1;0;3;2;2;2;2;5;2;2;1;4;430;0;0;0;230;0;0;200;200
225487;2005;1;1;17;33;1;1;5;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225487;2005;1;1;8;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225487;2005;1;2;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225514;2005;1;1;25;33;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
225514;2005;1;2;24;33;1;2;6;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225514;2005;1;1;4;33;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225514;2005;1;1;-1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225534;2005;1;1;55;33;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
225534;2005;1;2;44;33;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;850;850
225534;2005;1;1;16;33;1;1;5;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225573;2005;1;1;58;33;1;2;2;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
225573;2005;1;2;47;33;1;2;4;1;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225573;2005;1;1;24;33;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225573;2005;1;1;20;33;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225586;2005;1;1;62;33;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;570;0;570;0;0;0;570;0;0
225586;2005;1;2;50;33;1;2;4;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225699;2005;1;2;38;33;1;2;2;1;4;3;0;3;2;2;2;2;5;2;2;1;4;450;0;0;0;0;0;0;450;450
225699;2005;1;2;17;33;1;1;5;2;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225699;2005;1;1;12;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225699;2005;1;2;6;33;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225705;2005;1;2;79;33;1;2;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;500;0;500;0;0;0;500;0;0
225863;2005;1;1;33;33;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;700;700
225863;2005;1;2;31;33;1;2;7;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225863;2005;1;1;7;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225863;2005;1;1;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225898;2005;1;1;59;33;1;2;2;2;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225898;2005;1;2;53;33;1;2;2;2;3;2;4;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
225898;2005;1;1;9;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225904;2005;1;1;38;33;1;2;7;2;1;2;0;3;2;2;2;2;5;2;2;1;4;1000;0;0;0;0;0;0;0;1000
225904;2005;1;2;31;33;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
225904;2005;1;2;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225914;2005;1;1;72;33;1;2;2;1;3;2;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
225914;2005;1;2;65;33;1;2;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;310;0;310;0;0;0;310;0;0
225995;2005;1;2;84;33;1;2;2;2;1;4;1;0;0;0;0;0;0;0;0;0;0;403;0;403;100;0;0;303;0;0
226149;2005;1;1;76;33;1;2;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
226149;2005;1;2;75;33;1;2;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
226154;2005;1;1;43;33;1;2;2;1;2;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
226154;2005;1;2;33;33;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
226154;2005;1;1;16;33;1;2;4;1;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226154;2005;1;1;8;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226159;2005;1;1;25;33;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
226159;2005;1;2;26;33;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;360;0;0;0;0;0;0;360;360
226159;2005;1;1;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226193;2005;1;1;64;33;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;3;1;350;0;0;0;0;0;0;350;350
226193;2005;1;2;56;33;1;2;2;1;1;2;0;3;2;2;2;1;0;1;0;3;1;350;0;0;0;0;0;0;350;350
226193;2005;1;1;27;33;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;400;400
226193;2005;1;2;23;33;1;2;4;1;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226193;2005;1;2;32;33;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;500;500
226193;2005;1;2;-1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226193;2005;1;1;5;33;2;1;3;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226249;2005;1;1;32;33;1;2;4;2;1;2;0;3;2;2;2;2;5;2;2;1;4;800;0;0;0;0;0;0;800;800
226249;2005;1;2;28;33;1;2;4;1;1;2;0;3;2;2;2;2;5;2;2;1;4;160;0;0;0;0;0;0;160;160
226249;2005;1;2;6;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226249;2005;1;1;3;33;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226347;2005;1;1;49;33;1;2;4;2;3;1;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
226347;2005;1;2;34;33;1;2;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
226347;2005;1;2;80;33;1;2;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;308;0;308;0;0;0;308;0;0
226512;2005;1;2;46;33;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;525;0;0;0;0;0;0;350;350
226512;2005;1;1;56;33;1;2;4;1;3;2;6;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
226512;2005;1;2;24;33;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226512;2005;1;2;23;33;1;2;6;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
226512;2005;1;1;21;33;1;1;5;2;1;5;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
226512;2005;1;2;19;33;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;1;64;33;1;2;2;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;2;64;33;1;2;2;2;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;2;28;33;1;2;2;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;2;23;33;1;2;4;1;1;5;0;3;2;2;2;2;5;2;2;1;4;180;0;0;0;0;0;0;180;180
226527;2005;1;2;18;33;1;1;5;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;1;43;33;1;2;2;1;1;5;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
226527;2005;1;1;35;33;1;1;4;2;1;2;0;3;2;2;2;2;5;2;2;1;4;450;0;0;0;0;0;0;450;450
226527;2005;1;2;29;33;1;1;4;2;1;2;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
226527;2005;1;1;10;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226527;2005;1;2;7;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226547;2005;1;1;61;33;1;2;2;1;4;3;4;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
226547;2005;1;2;24;33;1;2;4;1;1;5;0;3;2;2;2;2;5;2;2;1;4;200;0;0;0;0;0;0;150;200
226547;2005;1;2;23;33;1;2;4;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226547;2005;1;2;22;33;1;2;4;1;1;5;0;3;2;1;2;1;0;1;0;1;1;880;0;0;0;0;0;0;830;880
226547;2005;1;2;21;33;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;250;0;0;0;0;0;0;250;250
226547;2005;1;1;14;33;1;1;5;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226699;2005;1;1;64;33;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226699;2005;1;2;65;33;1;2;2;2;3;2;0;3;2;2;2;2;5;2;2;1;4;300;0;0;0;0;0;0;300;300
226904;2005;1;1;39;33;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;3;1;900;0;0;0;0;0;0;900;900
226904;2005;1;2;32;33;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226904;2005;1;2;12;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226904;2005;1;2;7;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226904;2005;1;2;2;33;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226918;2005;1;1;34;33;1;2;4;1;1;2;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
226918;2005;1;2;31;33;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;630;0;0;0;0;0;0;450;630
226918;2005;1;1;2;33;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227204;2005;1;2;40;33;1;2;2;1;1;5;0;3;2;2;1;2;0;2;2;1;1;300;0;100;100;50;0;0;150;150
227204;2005;1;1;7;33;2;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227311;2005;1;1;48;33;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
227311;2005;1;2;67;33;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;600;0;0
227448;2005;1;1;27;33;1;2;4;2;1;1;0;2;0;0;0;0;0;0;0;0;0;1750;0;0;0;150;0;0;0;1600
227448;2005;1;2;23;33;1;2;2;1;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227448;2005;1;1;6;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227448;2005;1;1;3;33;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227448;2005;1;2;68;33;2;3;0;0;3;4;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
227514;2005;1;2;37;33;1;2;6;1;1;3;0;3;1;1;1;1;0;1;0;3;1;1090;0;120;0;0;0;0;670;670
227514;2005;1;2;13;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227514;2005;1;1;12;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227514;2005;1;1;11;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227514;2005;1;1;7;33;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227529;2005;1;1;47;33;1;2;4;1;1;1;0;2;0;0;0;0;0;0;0;0;0;950;0;350;0;0;0;0;0;600
227529;2005;1;2;39;33;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
227529;2005;1;2;85;33;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
227529;2005;1;2;4;33;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227529;2005;1;2;2;33;1;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227584;2005;1;1;60;33;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;2600;0;2000;0;0;0;2000;0;600
227584;2005;1;2;57;33;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227584;2005;1;2;33;33;1;2;4;1;1;5;0;1;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
227604;2005;1;1;56;33;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;850;850
227604;2005;1;2;75;33;1;2;2;2;3;4;1;0;0;0;0;0;0;0;0;0;0;280;0;280;0;0;0;280;0;0
227604;2005;1;2;45;33;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227604;2005;1;2;27;33;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;540;0;0;0;0;0;0;540;540
227604;2005;1;1;26;33;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1150;0;0;0;0;0;0;1150;1150
227604;2005;1;1;21;33;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;2;0;0;0;0;0;0;0;0;0
227604;2005;1;1;5;33;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227622;2005;1;1;81;33;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;358;0;358;50;0;0;308;0;0
227622;2005;1;2;79;33;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;308;0;308;0;0;0;308;0;0
227747;2005;1;1;37;33;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
227747;2005;1;2;30;33;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227747;2005;1;1;4;33;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227747;2005;1;2;-1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227958;2005;1;2;61;33;1;2;4;1;1;4;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
228050;2005;1;1;81;33;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;700;0;700;0;0;0;700;0;0
228050;2005;1;2;83;33;1;2;2;1;3;2;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
228086;2005;1;2;34;33;1;2;4;2;3;5;0;3;1;1;1;2;0;2;2;1;4;890;0;0;0;120;0;0;550;550
228086;2005;1;1;15;33;1;1;3;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228086;2005;1;1;14;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228117;2005;1;1;45;33;1;2;4;2;1;5;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
228117;2005;1;2;77;33;1;2;2;2;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228349;2005;1;1;35;33;1;2;4;1;3;2;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
228349;2005;1;2;28;33;1;2;6;2;3;2;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
228349;2005;1;1;5;33;2;1;3;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228349;2005;1;2;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228460;2005;1;1;46;33;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
228460;2005;1;2;51;33;1;2;4;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228460;2005;1;1;16;33;1;1;5;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228460;2005;1;2;12;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228743;2005;1;2;48;33;1;2;2;1;4;3;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;0;900
228753;2005;1;1;43;33;1;2;2;1;3;1;0;2;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;200
228753;2005;1;2;40;33;1;2;2;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228753;2005;1;2;9;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228753;2005;1;1;22;33;1;2;2;1;1;5;0;3;2;2;2;2;5;2;2;3;4;400;0;0;0;0;0;0;400;400
228891;2005;1;1;48;33;1;2;2;1;3;1;1;0;0;0;0;0;0;0;0;0;0;260;0;260;0;0;0;260;0;0
228891;2005;1;2;49;33;1;2;2;2;3;1;4;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
228891;2005;1;2;24;33;1;2;3;1;1;5;0;3;1;1;1;1;0;2;2;1;1;500;0;0;0;0;0;0;500;500
228891;2005;1;2;23;33;1;2;3;2;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228891;2005;1;1;18;33;1;2;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228891;2005;1;1;15;33;1;2;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228891;2005;1;1;14;33;1;2;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228998;2005;1;1;30;33;1;2;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
228998;2005;1;2;28;33;1;2;4;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228998;2005;1;2;3;33;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228998;2005;1;1;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
228999;2005;1;1;74;33;1;2;6;1;3;2;1;0;0;0;0;0;0;0;0;0;0;2500;0;2500;0;0;0;2000;0;0
228999;2005;1;2;69;33;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229133;2005;1;1;85;33;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1100;0;1100;0;0;0;1100;0;0
229133;2005;1;2;86;33;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;289;0;289;0;0;0;289;0;0
229139;2005;1;1;69;33;1;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;700;0;700;0;0;0;700;0;0
229139;2005;1;2;74;33;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
229168;2005;1;1;62;33;1;2;4;2;1;2;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
229168;2005;1;2;59;33;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229168;2005;1;1;29;33;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229168;2005;1;1;22;33;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229228;2005;1;2;45;33;1;2;4;1;1;2;6;0;0;0;0;0;0;0;0;0;0;400;0;400;400;0;0;0;0;0
229228;2005;1;1;14;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229228;2005;1;2;13;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229228;2005;1;1;11;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229228;2005;1;2;8;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229228;2005;1;1;4;33;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229242;2005;1;1;66;33;1;2;2;1;3;3;0;3;1;1;1;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
229286;2005;1;2;62;33;1;2;2;2;3;4;1;0;0;0;0;0;0;0;0;0;0;500;0;500;0;0;0;500;0;0
229286;2005;1;2;43;33;1;2;4;2;1;3;0;3;2;2;2;2;5;2;2;1;4;50;0;0;0;0;0;0;0;50
229403;2005;1;1;57;33;1;2;2;1;5;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
229403;2005;1;2;58;33;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229403;2005;1;1;27;33;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;240;0;0;0;0;0;0;240;240
229403;2005;1;2;25;33;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
229403;2005;1;2;22;33;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
229403;2005;1;1;5;33;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229414;2005;1;1;32;33;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2250;0;0;0;0;0;0;1500;1500
229414;2005;1;2;31;33;1;2;7;1;1;1;4;0;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;0;0
229414;2005;1;2;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229438;2005;1;2;52;33;1;2;7;1;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229438;2005;1;1;23;33;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;600;0;0;0;600;0;0;0;0
229438;2005;1;1;25;33;1;2;7;1;1;5;0;3;2;2;2;2;5;2;2;1;1;0;0;0;0;0;0;0;0;0
229571;2005;1;2;55;33;1;2;2;2;3;4;4;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
229571;2005;1;2;28;33;1;3;0;0;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229571;2005;1;2;19;33;1;2;2;2;1;1;0;3;2;2;1;2;0;2;2;1;1;150;0;0;0;0;0;0;150;150
229571;2005;1;1;19;33;1;2;2;2;1;1;0;3;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0
229571;2005;1;1;2;33;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229571;2005;1;1;2;33;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229571;2005;1;2;1;33;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229714;2005;1;1;65;33;1;2;7;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
229714;2005;1;2;59;33;1;2;4;1;1;1;0;3;2;2;2;2;5;2;1;1;4;400;0;0;0;0;0;0;400;400
229757;2005;1;1;69;33;1;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;690;0;690;0;0;0;480;0;0
229757;2005;1;2;62;33;1;2;2;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229757;2005;1;1;37;33;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;600;600
229802;2005;1;2;66;33;1;2;2;1;1;4;4;0;0;0;0;0;0;0;0;0;0;510;0;510;300;0;0;0;0;0
229919;2005;1;2;42;33;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;1400;1400
229919;2005;1;1;38;33;1;2;6;1;1;1;0;2;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
229919;2005;1;1;8;33;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229928;2005;1;1;44;33;1;2;4;2;1;2;0;3;2;2;2;2;5;2;2;1;4;150;0;0;0;0;0;0;0;150
229928;2005;1;2;42;33;1;2;4;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
229928;2005;1;2;16;33;1;1;5;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
