CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
128301;2004;2;2;43;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2004;2;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2004;2;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2004;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128340;2004;2;2;45;32;1;2;4;1;1;3;0;3;1;2;2;2;0;1;0;1;2;500;0;0;0;0;0;0;500;500
128340;2004;2;2;18;32;1;1;6;2;1;5;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
128340;2004;2;1;21;32;1;1;7;2;1;5;0;3;1;1;2;2;0;2;2;1;2;550;0;0;0;0;0;0;550;550
128383;2004;2;1;54;32;1;2;4;2;1;2;0;2;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;2500
128383;2004;2;2;53;32;1;2;4;2;4;2;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
128383;2004;2;2;26;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;400;400
128383;2004;2;2;26;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
128383;2004;2;2;18;32;1;1;7;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2004;2;1;54;32;1;2;7;1;1;2;0;3;1;2;1;2;0;2;1;1;1;5800;0;0;0;800;0;0;5000;5000
128452;2004;2;2;52;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2004;2;1;19;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2004;2;1;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128841;2004;2;1;75;32;1;2;6;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128841;2004;2;2;69;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128841;2004;2;2;95;32;1;2;2;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128841;2004;2;1;35;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
128894;2004;2;1;50;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;780;0;0;0;0;0;0;400;780
128894;2004;2;2;51;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;580;0;0;0;0;0;0;580;580
128894;2004;2;2;25;32;1;2;6;1;1;5;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
128894;2004;2;2;22;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
128894;2004;2;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128921;2004;2;2;32;32;1;2;4;1;1;4;0;3;1;1;2;2;0;2;9;1;1;435;0;0;0;0;0;0;435;435
128921;2004;2;2;59;32;1;2;2;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128921;2004;2;1;37;32;1;2;4;2;1;5;0;3;2;2;2;2;5;2;2;1;4;700;0;0;0;0;0;0;700;700
129214;2004;2;2;65;32;1;1;8;2;1;4;1;0;0;0;0;0;0;0;0;0;0;220;0;220;0;0;0;220;0;0
129214;2004;2;1;39;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;2;1;1;2500;0;0;0;0;0;0;2500;2500
129214;2004;2;2;36;32;1;1;8;2;3;5;0;3;1;1;1;1;0;1;0;1;1;2400;0;0;0;0;0;0;2400;2400
129214;2004;2;2;31;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;9;1;3;500;0;0;0;0;0;0;500;500
129284;2004;2;1;77;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129284;2004;2;2;78;32;1;2;2;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129328;2004;2;2;30;32;1;2;7;1;1;3;0;2;0;0;0;0;0;0;0;0;0;1600;0;0;0;400;0;0;0;1200
129618;2004;2;2;66;32;1;2;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129906;2004;2;1;73;32;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129906;2004;2;2;67;32;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129906;2004;2;2;89;32;1;2;2;2;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129939;2004;2;1;60;32;1;2;7;1;5;2;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0;0
129939;2004;2;2;56;32;1;2;4;1;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129939;2004;2;2;30;32;1;2;7;1;5;5;0;2;0;0;0;0;0;0;0;0;0;2115;0;0;0;115;0;0;0;2000
129939;2004;2;2;28;32;1;2;4;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129939;2004;2;2;22;32;1;2;7;2;5;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129959;2004;2;2;24;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;385;0;0;0;0;0;0;385;385
129959;2004;2;2;28;32;1;1;7;2;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130229;2004;2;1;32;32;1;2;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1250;0;0;0;50;0;0;1200;1200
130524;2004;2;1;49;32;1;2;4;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130524;2004;2;2;50;32;1;2;4;2;2;2;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
130524;2004;2;1;20;32;1;1;6;2;1;5;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;400;400
130524;2004;2;2;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130524;2004;2;2;74;32;1;2;2;1;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130657;2004;2;1;59;32;1;2;6;1;1;2;0;2;0;0;0;0;0;0;0;0;0;4000;0;1000;0;0;1000;0;0;3000
130657;2004;2;2;59;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130657;2004;2;1;33;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;980;0;0;0;0;0;0;980;980
130657;2004;2;1;28;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;550;0;0;0;0;0;0;550;550
130718;2004;2;1;55;32;1;2;4;2;3;2;0;3;1;1;1;1;0;1;0;1;1;997;0;0;0;0;0;0;997;997
130718;2004;2;2;47;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;2;2;26;32;1;2;4;2;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;2;2;21;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;2;2;17;32;1;1;4;2;1;5;0;0;0;0;0;0;0;0;0;0;0;125;0;125;0;0;0;0;0;0
130718;2004;2;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130914;2004;2;1;25;32;1;2;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;980;0;0;0;0;0;0;980;980
130930;2004;2;2;50;32;1;1;7;2;1;3;0;1;0;0;0;0;0;0;0;0;0;360;0;200;200;0;0;0;0;160
130930;2004;2;2;19;32;1;1;6;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130930;2004;2;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130938;2004;2;1;34;32;1;1;8;2;3;2;0;3;1;1;1;1;0;1;0;1;1;2500;0;0;0;1000;0;0;1500;1500
130938;2004;2;2;34;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;1300
130938;2004;2;1;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130974;2004;2;1;67;32;1;2;7;1;2;3;0;1;0;0;0;0;0;0;0;0;0;3300;0;1300;0;0;0;1300;0;2000
131176;2004;2;1;38;32;1;2;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131176;2004;2;2;39;32;1;2;4;1;4;2;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
131176;2004;2;2;15;32;1;1;4;2;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131176;2004;2;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131393;2004;2;1;66;32;1;2;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0;0;750
131393;2004;2;2;62;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131416;2004;2;1;38;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;880;0;0;0;0;0;0;680;880
131416;2004;2;2;27;32;1;2;6;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131416;2004;2;2;2;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131416;2004;2;1;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131548;2004;2;1;29;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
131548;2004;2;2;32;32;1;2;4;1;3;2;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
131548;2004;2;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2004;2;2;46;32;1;2;4;1;1;3;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
131579;2004;2;1;23;32;1;1;6;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2004;2;1;21;32;1;2;4;1;1;5;0;2;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
131685;2004;2;2;93;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;420;0;420;0;0;0;420;0;0
131709;2004;2;1;32;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
131709;2004;2;2;33;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1850;0;0;0;0;0;0;1850;1850
131709;2004;2;2;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131837;2004;2;1;74;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
131837;2004;2;2;65;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0
132112;2004;2;1;59;32;1;2;99;9;1;2;0;1;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
132112;2004;2;2;56;32;1;2;99;9;1;2;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
132112;2004;2;2;27;32;1;2;4;1;1;5;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
132112;2004;2;1;24;32;1;2;99;9;1;5;0;3;1;1;1;2;0;2;2;1;4;600;0;0;0;0;0;0;600;600
132112;2004;2;1;18;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2004;2;2;23;32;1;2;4;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2004;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2004;2;1;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132202;2004;2;1;39;32;1;2;4;2;1;1;0;3;1;1;1;1;0;1;0;3;1;1000;0;0;0;0;0;0;1000;1000
132202;2004;2;2;48;32;1;2;4;2;3;1;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
132202;2004;2;2;28;32;1;2;4;1;3;5;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
132202;2004;2;1;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132202;2004;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132228;2004;2;1;29;32;1;2;7;2;2;2;0;3;1;1;1;1;0;1;0;1;1;2800;0;0;0;0;0;0;1600;1600
132228;2004;2;2;28;32;1;2;6;1;1;2;0;3;2;2;2;2;5;2;2;1;4;180;0;0;0;180;0;0;0;0
132463;2004;2;1;83;32;1;2;4;1;1;5;1;0;0;0;0;0;0;0;0;0;0;220;0;220;0;0;0;220;0;0
132463;2004;2;2;87;32;1;2;2;1;1;5;7;0;0;0;0;0;0;0;0;0;0;220;0;220;220;0;0;0;0;0
132730;2004;2;2;84;32;1;2;2;1;1;5;1;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;250;0;0
132751;2004;2;1;58;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;2800;0;0;0;0;0;0;0;2800
132751;2004;2;2;55;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132791;2004;2;1;26;32;1;2;4;2;3;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
132791;2004;2;2;22;32;1;2;4;2;3;1;0;3;2;2;2;2;5;2;2;1;4;110;0;110;0;0;110;0;0;0
132791;2004;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132846;2004;2;1;50;32;1;2;4;2;3;1;0;3;2;2;2;1;0;2;1;1;1;1500;0;0;0;0;0;0;1500;1500
132846;2004;2;2;48;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
132846;2004;2;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132849;2004;2;1;37;32;1;2;7;2;3;2;0;3;1;1;1;1;0;1;0;1;1;2600;0;0;0;0;0;0;2600;2600
132849;2004;2;2;36;32;1;2;7;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132849;2004;2;1;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132907;2004;2;1;65;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132907;2004;2;2;63;32;1;2;7;1;2;2;0;3;1;1;1;1;0;1;0;1;1;810;0;400;0;0;0;400;410;410
133219;2004;2;1;38;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
133219;2004;2;2;33;32;1;2;4;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2004;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2004;2;2;5;32;2;1;2;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133392;2004;2;2;84;32;1;2;2;1;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133492;2004;2;1;32;32;1;2;4;2;1;5;0;2;0;0;0;0;0;0;0;0;0;1150;0;0;0;400;0;0;0;750
133492;2004;2;1;32;32;1;2;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;930;0;0;0;0;0;0;730;930
133631;2004;2;1;45;32;1;2;4;2;1;2;0;3;2;2;1;2;0;2;2;1;3;850;0;0;0;0;0;0;850;850
133631;2004;2;2;54;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133631;2004;2;1;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133631;2004;2;2;72;32;1;2;2;1;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133907;2004;2;2;38;32;1;2;6;2;1;3;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
133907;2004;2;2;64;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;200;0;200;0;0;0;200;0;0
133908;2004;2;1;54;32;1;2;4;1;2;2;0;2;0;0;0;0;0;0;0;0;0;18000;0;0;0;0;0;0;0;18000
133908;2004;2;2;53;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;5600;0;0;0;0;0;0;0;5600
133908;2004;2;2;26;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
133908;2004;2;1;24;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
133908;2004;2;2;21;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134009;2004;2;1;64;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;950;0;0;0;0;0;0;950;950
134009;2004;2;2;58;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134009;2004;2;1;32;32;1;1;7;2;1;5;0;3;2;2;2;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
134023;2004;2;1;63;32;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;3;1;800;0;0;0;0;0;0;800;800
134023;2004;2;2;50;32;1;2;2;1;3;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
134087;2004;2;1;40;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;150;0;0;0;0;0;0;150;150
134087;2004;2;2;43;32;1;2;6;1;3;2;0;3;1;1;1;1;0;1;0;1;1;680;0;0;0;0;0;0;680;680
134087;2004;2;2;20;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134087;2004;2;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134264;2004;2;2;21;32;1;1;7;2;2;5;3;0;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;0
134264;2004;2;2;20;32;1;1;7;2;2;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134360;2004;2;1;61;32;1;2;7;2;3;3;0;3;1;2;1;2;0;2;1;1;3;4200;0;0;0;0;0;0;4200;4200
134372;2004;2;1;61;32;1;2;7;1;2;2;0;2;0;0;0;0;0;0;0;0;0;2600;0;0;0;0;0;0;0;2600
134372;2004;2;2;59;32;1;2;7;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134372;2004;2;1;24;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134372;2004;2;1;35;32;2;3;0;0;1;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135015;2004;2;1;62;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
135015;2004;2;2;61;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
