CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;ESTADO;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
284670;2004;1;1;4;32;2;1;1;2;4;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284827;2004;1;2;50;32;1;2;4;1;1;3;1;0;3;2;2;2;2;5;2;2;1;3;1100;0;300;300;0;0;0;800;800
284827;2004;1;2;25;32;1;1;7;2;2;5;2;0;3;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;0;0
284827;2004;1;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285001;2004;1;2;32;32;1;2;7;2;1;3;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;400;400;0;0;0;620;700
285001;2004;1;2;2;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285147;2004;1;1;48;32;1;2;7;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1750;0;0;0;0;0;0;0;1750
285147;2004;1;2;50;32;1;2;7;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1750;0;0;0;0;0;0;0;1750
285147;2004;1;1;17;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285404;2004;1;2;55;32;1;2;7;1;1;3;1;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
285404;2004;1;2;26;32;1;2;7;1;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285492;2004;1;2;61;32;1;2;2;2;3;5;1;0;3;1;1;1;1;0;1;0;1;4;290;0;0;0;40;0;0;250;250
285653;2004;1;1;52;32;1;2;4;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
285653;2004;1;2;53;32;1;2;4;2;3;2;3;4;0;0;0;0;0;0;0;0;0;0;50;0;50;0;0;0;0;0;0
285653;2004;1;1;24;32;1;2;4;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
285653;2004;1;2;22;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
285653;2004;1;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286220;2004;1;1;81;32;1;2;2;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;1300;0;1300;0;0;0;1300;0;0
286481;2004;1;1;33;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;850;850
286481;2004;1;2;40;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;2100;2100
286481;2004;1;1;73;32;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;250;0;0
286716;2004;1;1;48;32;1;2;6;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
286716;2004;1;2;48;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3600;0;0;0;0;0;0;3600;3600
286716;2004;1;1;20;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286716;2004;1;1;18;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286716;2004;1;1;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287117;2004;1;1;25;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;2;1;602;0;0;0;0;0;0;602;602
287117;2004;1;1;25;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;2;1;602;0;0;0;0;0;0;602;602
287312;2004;1;1;57;32;1;2;4;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;500;0;500;0;0;0;500;0;0
287312;2004;1;2;55;32;1;2;2;1;5;2;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287312;2004;1;2;26;32;1;2;4;1;1;5;1;0;3;2;2;2;1;0;2;2;1;1;609;0;0;0;0;0;0;609;609
287312;2004;1;1;20;32;1;2;4;1;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287449;2004;1;2;25;32;1;2;7;1;5;5;1;0;3;1;1;1;1;0;1;0;3;1;950;0;0;0;0;0;0;950;950
287496;2004;1;2;33;32;1;2;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1280;0;0;0;0;0;0;680;1280
287811;2004;1;1;39;32;1;2;6;2;3;1;1;0;3;1;1;1;1;0;1;0;1;1;880;0;0;0;0;0;0;580;580
287811;2004;1;2;33;32;1;2;4;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287811;2004;1;2;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287811;2004;1;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125047;2004;1;1;80;33;1;2;2;2;5;2;3;1;0;0;0;0;0;0;0;0;0;0;2250;0;2250;0;0;0;1000;0;0
125047;2004;1;2;75;33;1;2;2;2;5;2;3;1;0;0;0;0;0;0;0;0;0;0;515;0;515;0;0;0;210;0;0
125169;2004;1;1;72;33;1;2;2;2;3;1;1;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
125169;2004;1;2;66;33;1;2;2;2;3;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125169;2004;1;2;41;33;1;2;2;2;3;3;1;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
125169;2004;1;1;16;33;1;1;5;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125169;2004;1;2;13;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125169;2004;1;1;7;33;1;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125172;2004;1;1;55;33;1;2;4;2;3;3;1;0;2;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
125256;2004;1;1;58;33;1;2;2;1;3;2;1;0;3;2;2;2;2;5;2;2;2;1;100;0;0;0;0;0;0;100;100
125256;2004;1;2;55;33;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125256;2004;1;1;22;33;1;2;2;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
125295;2004;1;1;34;33;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;500;0;0;0;0;0;1500
125295;2004;1;2;31;33;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
125295;2004;1;2;10;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125511;2004;1;2;75;33;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;512;0;512;0;0;0;512;0;0
125516;2004;1;1;62;33;1;2;2;2;3;1;3;7;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
125516;2004;1;2;61;33;1;2;2;2;3;1;1;0;3;2;2;2;2;5;2;2;1;1;200;0;0;0;0;0;0;150;150
125516;2004;1;2;24;33;1;1;4;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125516;2004;1;2;15;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125516;2004;1;1;5;33;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125516;2004;1;2;-1;33;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125516;2004;1;2;19;33;1;2;2;1;1;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125546;2004;1;2;39;33;1;2;4;1;5;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125546;2004;1;1;26;33;1;2;4;1;5;2;1;0;3;2;2;2;2;5;2;2;1;4;480;0;0;0;0;0;0;480;480
125612;2004;1;2;69;33;1;2;4;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;360;0;360;0;0;0;360;0;0
125612;2004;1;1;29;33;1;2;4;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;70;0;0;0;70;0;0;0;0
125628;2004;1;2;22;33;1;1;7;2;2;5;3;3;0;0;0;0;0;0;0;0;0;0;150;0;150;150;0;0;0;0;0
125628;2004;1;2;21;33;1;1;7;2;2;5;2;0;3;0;0;0;0;0;0;0;0;0;150;0;150;150;0;0;0;0;0
125643;2004;1;2;57;33;1;2;2;2;5;3;1;0;1;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
125643;2004;1;1;18;33;1;2;5;2;1;5;1;0;3;2;2;2;2;5;2;2;2;4;0;0;0;0;0;0;0;0;0
125676;2004;1;1;33;33;2;2;2;2;4;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125676;2004;1;2;26;33;1;2;2;1;4;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125676;2004;1;1;4;33;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125701;2004;1;2;82;33;1;2;2;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;490;0;490;0;0;0;490;0;0
125701;2004;1;2;34;33;1;1;8;2;1;5;1;0;3;2;2;2;2;5;2;1;1;3;1300;0;0;0;300;0;0;1000;1000
125820;2004;1;1;39;33;1;2;6;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
125820;2004;1;2;39;33;1;2;6;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125820;2004;1;2;7;33;1;1;2;2;3;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125820;2004;1;2;2;33;2;3;0;0;3;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125889;2004;1;1;63;33;1;2;4;2;2;2;1;0;3;1;1;1;1;0;1;0;1;1;620;0;0;0;0;0;0;620;620
125889;2004;1;2;62;33;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125889;2004;1;2;98;33;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;280;0;280;0;0;0;280;0;0
125943;2004;1;1;41;33;1;2;4;1;3;2;1;0;3;1;1;1;1;0;1;0;2;1;1200;0;0;0;0;0;0;1200;1200
125943;2004;1;2;41;33;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125943;2004;1;1;18;33;1;1;5;2;3;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125943;2004;1;1;16;33;1;1;5;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125943;2004;1;2;15;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125943;2004;1;1;13;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125975;2004;1;1;47;33;1;2;4;1;1;4;1;0;3;1;1;1;1;0;1;0;1;1;3830;0;0;0;0;0;0;2830;2830
125975;2004;1;1;21;33;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126031;2004;1;2;21;33;1;1;7;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;150;0;0;0;0;0;0;150;150
126031;2004;1;2;3;33;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126119;2004;1;1;72;33;1;2;2;1;5;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126119;2004;1;2;50;33;1;2;2;1;5;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126119;2004;1;1;31;33;1;2;4;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;0;0
126119;2004;1;2;29;33;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126119;2004;1;1;5;33;1;2;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126119;2004;1;1;-1;33;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126235;2004;1;2;24;33;1;2;4;2;1;3;1;0;2;0;0;0;0;0;0;0;0;0;450;0;50;50;0;0;0;0;400
126235;2004;1;2;16;33;1;2;3;1;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126235;2004;1;2;2;33;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126235;2004;1;1;1;33;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126281;2004;1;1;75;33;1;2;4;1;4;4;3;1;0;0;0;0;0;0;0;0;0;0;240;0;240;0;0;0;240;0;0
126281;2004;1;1;29;33;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;3;1;332;0;0;0;0;0;0;332;332
126402;2004;1;2;55;33;1;2;4;2;5;3;1;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100
126402;2004;1;2;98;33;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;270;0;270;0;0;0;270;0;0
126419;2004;1;2;44;33;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;399;0;0;0;0;0;0;399;399
126419;2004;1;1;28;33;1;1;6;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126419;2004;1;1;45;33;1;2;4;1;1;2;1;0;3;2;2;2;2;5;1;0;1;4;90;0;0;0;0;0;0;90;90
126511;2004;1;2;60;33;1;2;4;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;500;0;500;0;0;0;500;0;0
126627;2004;1;1;55;33;1;2;2;1;3;2;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
126627;2004;1;2;49;33;1;2;2;2;4;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126682;2004;1;2;80;33;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;240;0;240;0;0;0;240;0;0
126682;2004;1;1;43;33;1;2;4;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
126682;2004;1;2;41;33;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126682;2004;1;1;14;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126682;2004;1;1;10;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126682;2004;1;1;6;33;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126684;2004;1;2;51;33;1;2;2;2;2;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
126684;2004;1;1;14;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126684;2004;1;1;10;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;2;32;33;1;2;2;1;1;1;2;0;3;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
126875;2004;1;1;36;33;1;2;2;1;3;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;1;14;33;1;1;3;2;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;2;10;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;2;8;33;1;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;2;6;33;1;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126875;2004;1;1;2;33;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126896;2004;1;1;42;33;1;2;4;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;295;0;0;0;150;0;0;145;145
126896;2004;1;2;38;33;1;2;2;1;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126896;2004;1;1;19;33;1;2;5;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50
126896;2004;1;2;14;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127085;2004;1;1;63;33;1;2;2;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200
127085;2004;1;2;55;33;1;2;2;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200
127085;2004;1;1;19;33;1;2;4;1;1;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127501;2004;1;2;84;33;1;2;2;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;750;0;750;0;0;0;500;0;0
127501;2004;1;2;59;33;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1850;0;0;0;0;0;0;1300;1300
127564;2004;1;1;60;33;1;2;2;2;5;2;1;0;3;1;1;1;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
127564;2004;1;2;48;33;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127564;2004;1;1;30;33;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
127564;2004;1;1;11;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128043;2004;1;1;73;33;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
128193;2004;1;2;58;33;1;2;2;1;1;3;1;0;3;2;2;2;2;5;2;2;1;4;150;0;100;100;0;0;0;50;50
128208;2004;1;1;61;33;1;2;4;1;2;2;1;0;3;1;1;1;1;0;1;0;3;1;202;0;0;0;0;0;0;202;202
128208;2004;1;2;61;33;1;2;4;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;800;0;800;0;0;0;800;0;0
128208;2004;1;1;26;33;1;2;4;1;2;5;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
128208;2004;1;2;22;33;1;2;4;1;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128209;2004;1;1;60;33;1;2;4;2;4;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128209;2004;1;2;63;33;1;2;2;2;3;2;1;0;3;2;1;2;2;0;2;2;1;4;300;0;0;0;0;0;0;300;300
128209;2004;1;2;27;33;1;1;6;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128209;2004;1;1;23;33;1;2;4;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;30;0;0;0;30;0;0;0;0
128250;2004;1;1;58;33;1;2;4;1;1;1;1;0;3;2;2;2;2;5;2;2;1;4;150;0;0;0;0;0;0;150;150
128250;2004;1;2;41;33;1;2;2;1;1;1;1;0;3;2;2;2;2;5;2;2;1;4;30;0;0;0;0;0;0;30;30
128250;2004;1;1;19;33;1;2;4;1;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128250;2004;1;1;7;33;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128250;2004;1;2;6;33;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128250;2004;1;2;4;33;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128410;2004;1;1;50;33;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
128410;2004;1;2;51;33;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;710;0;60;0;0;0;0;650;650
128410;2004;1;1;22;33;1;1;6;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;40
128410;2004;1;1;20;33;1;1;4;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;100;0;0;0;0;0;0;100;100
128451;2004;1;1;47;33;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
128451;2004;1;2;47;33;1;2;2;1;3;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128489;2004;1;1;30;33;1;2;4;2;1;1;1;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
128489;2004;1;2;25;33;1;2;4;2;1;1;1;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
128570;2004;1;1;49;33;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
128570;2004;1;2;49;33;1;2;4;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128570;2004;1;2;22;33;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128570;2004;1;1;20;33;1;1;6;2;1;5;1;0;3;1;1;1;1;0;1;0;3;1;880;0;0;0;200;0;0;680;680
128861;2004;1;1;45;33;1;2;2;1;1;1;1;0;3;1;1;1;1;0;1;0;3;1;900;0;0;0;0;0;0;900;900
128861;2004;1;2;24;33;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;600;700
128861;2004;1;1;15;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128861;2004;1;2;33;33;1;2;2;1;4;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128861;2004;1;1;4;33;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129217;2004;1;1;78;33;1;2;2;1;3;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129217;2004;1;2;74;33;1;2;2;2;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129306;2004;1;1;35;33;1;2;2;1;3;2;1;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
129306;2004;1;2;34;33;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129306;2004;1;1;11;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129306;2004;1;1;8;33;1;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129306;2004;1;2;2;33;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129445;2004;1;2;79;33;1;2;4;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;160;0;160;0;0;0;160;0;0
129500;2004;1;1;68;33;2;3;0;0;3;3;1;0;2;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50
129509;2004;1;1;35;33;1;2;7;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;2500
129509;2004;1;2;31;33;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;300;0;0;0;0;0;0;300;300
129612;2004;1;1;60;33;1;2;2;2;4;2;1;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100
129612;2004;1;2;56;33;1;2;2;1;4;2;1;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
129612;2004;1;1;25;33;1;2;4;1;1;5;1;0;3;2;2;2;2;5;2;1;1;1;300;0;0;0;0;0;0;300;300
129612;2004;1;1;20;33;1;2;4;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;290;0;0;0;0;0;0;290;290
129668;2004;1;2;25;33;1;1;6;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;530;0;0;0;0;0;0;530;530
129668;2004;1;2;64;33;1;2;2;2;3;5;3;4;0;0;0;0;0;0;0;0;0;0;60;0;60;0;0;0;0;0;0
129737;2004;1;1;27;33;1;2;2;2;1;5;2;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;400;0;0;0;0
129737;2004;1;1;31;33;1;2;2;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;400;0;0;0;400;0;0;0;0
129737;2004;1;2;63;33;1;2;2;2;1;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129737;2004;1;2;7;33;2;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129737;2004;1;2;12;33;1;1;3;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129737;2004;1;1;4;33;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129754;2004;1;1;90;33;1;2;2;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;372;0;372;0;0;0;372;0;0
129754;2004;1;2;84;33;1;2;2;2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;225;0;225;0;0;0;225;0;0
129844;2004;1;1;59;33;1;2;2;2;1;2;1;0;3;2;2;2;2;5;2;2;1;4;260;0;0;0;200;0;0;60;60
129844;2004;1;2;60;33;1;2;2;1;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129844;2004;1;1;18;33;1;1;5;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129852;2004;1;1;43;33;1;2;4;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
