CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
126491;2006;2;1;87;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1000;0;1000;0;0;0;1000;0;0
126491;2006;2;2;44;32;1;2;6;1;1;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126683;2006;2;1;35;32;1;2;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1200
126683;2006;2;2;33;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
126683;2006;2;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126812;2006;2;1;55;32;1;2;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;5000
126812;2006;2;2;57;32;1;2;7;1;2;2;0;2;0;0;0;0;0;0;0;0;0;18000;0;15000;0;0;0;0;0;3000
126812;2006;2;2;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127239;2006;2;2;57;32;1;2;6;1;3;4;0;3;1;2;2;2;0;1;0;1;1;2404;0;1324;0;740;0;624;340;340
127239;2006;2;1;22;32;1;1;7;2;3;5;0;3;2;1;2;2;0;2;2;1;4;450;0;0;0;110;0;0;340;340
127272;2006;2;1;31;32;1;2;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;700;0;0;0;700;0;0;0;0
127327;2006;2;1;49;32;1;2;7;1;1;2;0;3;2;2;2;2;5;2;1;1;3;4800;0;0;0;300;0;0;4500;4500
127327;2006;2;2;46;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;5000;0;0;0;0;0;0;5000;5000
127327;2006;2;1;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127358;2006;2;1;40;32;1;2;7;1;4;5;0;3;2;2;2;2;5;2;1;1;3;3000;0;0;0;2350;0;0;650;650
127535;2006;2;1;26;32;1;2;4;1;4;1;0;2;0;0;0;0;0;0;0;0;0;600;0;150;0;0;150;0;0;450
127535;2006;2;2;21;32;1;2;4;1;4;1;4;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0
127535;2006;2;1;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127666;2006;2;1;55;32;1;2;7;2;1;2;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
127666;2006;2;2;50;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;4100;0;0;0;0;0;0;4100;4100
127666;2006;2;2;19;32;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127666;2006;2;1;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128400;2006;2;1;46;32;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;200;0;0;1300;1300
128400;2006;2;2;31;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
128400;2006;2;1;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128400;2006;2;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128400;2006;2;1;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128792;2006;2;2;60;32;2;3;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
128809;2006;2;1;88;32;1;2;4;2;3;4;1;0;0;0;0;0;0;0;0;0;0;1300;0;1300;0;0;0;1300;0;0
128809;2006;2;2;85;32;1;2;4;2;1;5;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
129504;2006;2;2;71;32;1;2;7;1;1;5;1;0;0;0;0;0;0;0;0;0;0;679;0;679;0;0;0;429;0;0
129504;2006;2;1;62;32;1;2;7;1;1;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129670;2006;2;2;61;32;1;2;4;1;1;5;0;3;1;2;2;1;0;2;1;1;3;2500;0;400;0;0;0;400;2100;2100
129866;2006;2;1;28;32;1;2;4;1;5;1;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
129866;2006;2;2;25;32;1;2;4;1;5;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
129866;2006;2;1;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129866;2006;2;2;21;32;1;2;4;1;5;5;0;3;2;2;2;2;5;2;2;1;4;350;0;0;0;350;0;0;0;0
129866;2006;2;2;49;32;1;2;4;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130020;2006;2;1;35;32;1;2;4;2;3;1;0;3;2;2;2;2;5;2;2;1;4;700;0;100;100;0;0;0;600;600
130020;2006;2;2;35;32;1;2;4;1;3;1;0;3;2;2;2;2;5;2;2;1;4;950;0;350;350;0;0;0;600;600
130195;2006;2;2;80;32;2;1;2;2;5;4;1;0;0;0;0;0;0;0;0;0;0;770;0;770;380;0;0;390;0;0
130512;2006;2;1;77;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
130512;2006;2;2;76;32;1;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
130512;2006;2;2;42;32;1;2;2;1;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131223;2006;2;2;33;32;1;2;4;1;3;3;0;2;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
131223;2006;2;1;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131223;2006;2;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131223;2006;2;2;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131223;2006;2;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131223;2006;2;1;33;32;1;1;6;2;1;2;0;3;1;1;1;1;0;1;0;1;1;950;0;0;0;0;0;0;950;950
131223;2006;2;2;31;32;1;2;7;2;1;2;0;3;2;2;2;2;5;2;2;2;4;400;0;0;0;0;0;0;400;400
131223;2006;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131242;2006;2;1;39;32;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2700;0;0;0;0;0;0;2700;2700
131242;2006;2;2;43;32;1;2;6;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131243;2006;2;1;69;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1500;0;1500;0;0;0;1500;0;0
131243;2006;2;2;64;32;1;2;4;1;5;2;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
131704;2006;2;1;56;32;1;2;4;1;4;3;0;3;2;2;2;1;0;1;0;2;1;1800;0;0;0;0;0;0;1800;1800
131830;2006;2;1;40;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;0;0;0;1600
131830;2006;2;2;39;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1250;0;0;0;0;0;0;1250;1250
131977;2006;2;1;57;32;1;2;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2006;2;2;51;32;1;2;7;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2006;2;1;19;32;1;1;4;2;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2006;2;1;14;32;1;1;4;2;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2006;2;1;45;32;1;2;7;1;3;2;0;3;1;1;1;1;0;1;0;2;1;700;0;0;0;500;0;0;200;200
132039;2006;2;2;42;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
132039;2006;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2006;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132113;2006;2;1;56;32;1;2;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;2500
132113;2006;2;2;52;32;1;2;4;1;2;2;0;3;1;1;1;1;0;1;0;1;1;2680;0;0;0;0;0;0;2680;2680
132113;2006;2;1;25;32;1;2;7;1;1;5;0;3;1;1;1;2;0;1;0;1;1;1400;0;0;0;0;0;0;1400;1400
132478;2006;2;2;44;32;1;1;7;2;2;3;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
132478;2006;2;2;23;32;1;1;7;2;2;5;0;3;2;2;2;2;5;2;2;3;4;600;0;0;0;0;0;0;600;600
132661;2006;2;1;34;32;1;2;4;2;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132661;2006;2;2;31;32;1;2;4;2;1;2;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
132661;2006;2;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132661;2006;2;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132828;2006;2;1;63;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
132828;2006;2;2;67;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132828;2006;2;1;27;32;1;1;7;2;1;5;0;3;2;2;1;2;0;2;1;1;3;1000;0;0;0;0;0;0;1000;1000
132832;2006;2;1;76;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;830;0;830;0;0;0;830;0;0
132832;2006;2;2;72;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132848;2006;2;2;63;32;1;2;2;1;3;3;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
132848;2006;2;1;39;32;1;2;7;2;1;3;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
133069;2006;2;1;39;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
133069;2006;2;2;37;32;1;2;7;1;1;2;0;3;2;2;2;2;5;2;1;1;3;0;0;0;0;0;0;0;0;0
133069;2006;2;2;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133069;2006;2;1;4;32;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133281;2006;2;1;47;32;1;2;4;2;1;2;0;1;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
133281;2006;2;2;44;32;1;1;7;2;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133281;2006;2;2;8;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133281;2006;2;2;6;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133422;2006;2;1;39;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
133422;2006;2;2;35;32;1;2;4;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133422;2006;2;1;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133422;2006;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133534;2006;2;2;59;32;1;2;4;2;1;3;0;1;0;0;0;0;0;0;0;0;0;1600;0;700;700;0;0;0;0;900
133534;2006;2;1;34;32;1;2;2;2;1;5;0;3;2;2;2;2;5;2;2;1;4;1300;0;0;0;0;0;0;0;1300
133534;2006;2;1;30;32;1;2;2;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1400;0;0;0;0;0;0;1400;1400
133619;2006;2;2;73;32;1;2;2;1;1;5;1;0;0;0;0;0;0;0;0;0;0;420;0;420;0;0;0;420;0;0
133656;2006;2;1;59;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;2500;0;0;0;0;0;0;2500;2500
133656;2006;2;2;59;32;1;2;6;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133656;2006;2;2;25;32;1;2;7;1;1;5;0;3;2;2;2;2;5;2;2;1;4;1000;0;0;0;0;0;0;1000;1000
133973;2006;2;1;47;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;5000;0;0;0;0;0;0;5000;5000
133973;2006;2;2;44;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133973;2006;2;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133973;2006;2;2;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134146;2006;2;1;57;32;1;2;2;2;3;3;0;3;1;1;1;1;0;1;0;1;1;720;0;0;0;0;0;0;720;720
134256;2006;2;1;72;32;1;2;4;1;3;2;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
134256;2006;2;2;70;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134256;2006;2;2;34;32;1;2;4;1;3;5;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;400;400
135859;2006;2;1;27;32;1;2;7;2;1;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
135859;2006;2;2;22;32;1;2;7;2;1;1;0;3;0;0;0;0;0;0;0;0;0;520;0;0;0;520;0;0;0;0
135867;2006;2;1;23;32;1;2;4;2;1;1;0;3;1;1;1;1;0;1;0;1;1;960;0;110;0;0;110;0;850;850
135867;2006;2;2;29;32;1;2;4;2;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135867;2006;2;1;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135867;2006;2;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;2;1;44;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1700;0;0;0;0;0;0;1700;1700
135956;2006;2;2;41;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
135956;2006;2;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;2;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;2;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;2;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136044;2006;2;2;86;32;1;2;2;2;1;4;1;0;0;0;0;0;0;0;0;0;0;570;0;570;200;0;0;370;0;0
136082;2006;2;2;44;32;1;2;7;1;3;3;0;2;0;0;0;0;0;0;0;0;0;1100;0;1000;1000;0;0;0;0;100
136082;2006;2;1;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136082;2006;2;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136227;2006;2;1;40;32;1;2;7;1;2;2;0;3;1;2;2;2;0;2;1;1;3;2500;0;0;0;0;0;0;2500;2500
136227;2006;2;2;40;32;1;2;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;2500
136227;2006;2;2;10;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136227;2006;2;1;8;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136279;2006;2;1;39;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;200;0;0;600;600
136279;2006;2;2;30;32;1;2;6;1;5;2;0;3;2;2;2;2;5;2;2;1;4;200;0;0;0;0;0;0;200;200
136279;2006;2;2;34;32;1;1;6;2;5;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
136539;2006;2;1;40;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1250;0;0;0;0;0;0;1250;1250
136539;2006;2;2;37;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2006;2;1;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2006;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2006;2;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136595;2006;2;1;38;32;1;2;8;1;1;5;0;1;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
136767;2006;2;1;35;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;3;1;1100;0;0;0;0;0;0;1100;1100
136767;2006;2;2;35;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
136767;2006;2;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136767;2006;2;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136945;2006;2;2;19;32;1;1;7;2;2;5;3;0;0;0;0;0;0;0;0;0;0;500;0;500;500;0;0;0;0;0
136945;2006;2;2;19;32;1;1;7;2;2;5;3;0;0;0;0;0;0;0;0;0;0;500;0;500;500;0;0;0;0;0
137203;2006;2;2;73;32;1;2;6;1;1;4;1;0;0;0;0;0;0;0;0;0;0;747;0;747;0;0;0;747;0;0
137203;2006;2;2;43;32;1;2;6;1;1;3;0;3;1;1;1;1;0;1;0;1;1;1900;0;700;700;0;0;0;1200;1200
137203;2006;2;1;41;32;1;2;4;1;1;5;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
137203;2006;2;2;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137435;2006;2;1;62;32;1;1;8;2;5;2;0;2;0;0;0;0;0;0;0;0;0;3500;0;0;0;1500;0;0;0;2000
137435;2006;2;2;54;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;6500;0;0;0;0;0;0;0;6500
137435;2006;2;1;26;32;1;1;7;2;1;5;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
137435;2006;2;1;21;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;352;0;0;0;0;0;0;352;352
137513;2006;2;1;52;32;1;2;7;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137513;2006;2;2;50;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;8000;0;0;0;0;0;0;8000;8000
137513;2006;2;1;24;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
137513;2006;2;1;21;32;1;2;7;1;1;5;0;3;2;2;2;2;5;2;1;1;3;600;0;0;0;0;0;0;0;600
137513;2006;2;1;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137513;2006;2;2;22;32;1;1;6;2;4;5;0;3;1;1;1;1;0;1;0;1;1;650;0;0;0;0;0;0;650;650
138072;2006;2;1;44;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;3;1;2200;0;0;0;0;0;0;2200;2200
138072;2006;2;2;35;32;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
138160;2006;2;1;73;32;1;2;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;1100;0;1100;0;0;0;1100;0;0
138160;2006;2;2;69;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1100;0;1100;0;0;0;1100;0;0
138216;2006;2;1;25;32;1;1;7;2;3;5;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
138216;2006;2;2;20;32;1;2;7;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138216;2006;2;2;52;32;1;2;4;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138269;2006;2;2;76;32;1;2;6;2;1;3;1;0;0;0;0;0;0;0;0;0;0;578;0;578;150;0;0;428;0;0
138550;2006;2;1;63;32;1;2;7;2;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138550;2006;2;2;32;32;1;2;6;1;1;5;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
138590;2006;2;2;62;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
138590;2006;2;1;67;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;697;0;0;0;0;0;0;697;697
138604;2006;2;1;27;32;1;1;6;2;1;2;0;3;1;1;1;1;0;1;0;3;1;1000;0;0;0;0;0;0;1000;1000
138604;2006;2;2;28;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;2250;0;0;0;250;0;0;2000;2000
138808;2006;2;1;40;32;1;2;4;2;5;3;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
139274;2006;2;2;30;32;1;1;8;2;1;3;0;3;1;2;1;2;0;2;1;1;1;2000;0;0;0;0;0;0;2000;2000
139274;2006;2;1;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139543;2006;2;1;52;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;850;850
139543;2006;2;2;49;32;1;2;2;1;3;2;0;3;2;2;2;2;5;2;2;1;4;250;0;0;0;0;0;0;250;250
139648;2006;2;1;38;32;1;1;6;2;1;2;0;2;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0;0;750
139648;2006;2;2;35;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;750;0;0;0;0;0;0;0;750
