CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;ESTADO;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
126750;2005;4;2;2;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126784;2005;4;1;41;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1051;0;0;0;0;0;0;1051;1051
126784;2005;4;2;41;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
126784;2005;4;1;12;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126784;2005;4;1;2;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126784;2005;4;1;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127087;2005;4;1;27;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1090;0;0;0;210;0;0;750;750
127087;2005;4;2;27;32;1;1;7;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;120
127125;2005;4;2;72;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
127125;2005;4;2;79;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;450;0;450;0;0;0;450;0;0
127125;2005;4;2;77;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;450;0;450;0;0;0;450;0;0
127125;2005;4;2;76;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
127125;2005;4;2;66;32;1;2;2;1;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127554;2005;4;2;62;32;1;2;4;2;3;3;3;1;0;0;0;0;0;0;0;0;0;0;1200;0;1200;0;0;0;1200;0;0
127554;2005;4;1;21;32;1;1;4;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127924;2005;4;1;28;32;1;2;7;1;2;1;1;0;3;2;2;1;2;0;2;2;1;4;1700;0;0;0;0;0;0;1700;1700
127924;2005;4;2;30;32;1;2;6;1;3;1;1;0;3;1;1;1;2;0;2;1;1;4;1500;0;0;0;0;0;0;1400;1500
128304;2005;4;1;36;32;1;2;2;1;4;2;1;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
128335;2005;4;2;72;32;1;2;4;1;4;4;3;1;0;0;0;0;0;0;0;0;0;0;580;0;580;0;0;0;580;0;0
128633;2005;4;2;85;32;1;2;7;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;2100;0;2100;300;0;0;1800;0;0
129001;2005;4;2;75;32;1;2;4;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;780;0;780;0;0;0;780;0;0
129001;2005;4;1;41;32;1;2;6;1;3;5;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
129272;2005;4;1;45;32;1;1;6;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;960;0;960;0;0;0;960;0;0
129303;2005;4;1;43;32;1;2;4;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;2600;0;2600;600;0;0;0;0;0
129303;2005;4;2;44;32;1;2;6;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
130029;2005;4;2;33;32;1;2;7;1;2;3;1;0;3;1;1;1;1;0;1;0;1;1;1775;0;0;0;0;0;0;1775;1775
130127;2005;4;1;39;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
130127;2005;4;2;38;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
130127;2005;4;1;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131469;2005;4;2;75;32;1;3;0;0;5;4;3;1;0;0;0;0;0;0;0;0;0;0;320;0;320;0;0;0;320;0;0
131502;2005;4;2;37;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
131502;2005;4;1;38;32;1;2;7;1;5;2;1;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
132011;2005;4;1;30;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
132011;2005;4;2;29;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1250;0;0;0;0;0;0;1250;1250
132068;2005;4;2;84;32;1;2;2;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;800;0;800;400;0;0;400;0;0
132504;2005;4;2;62;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;2100;2100
132532;2005;4;2;31;32;1;1;6;2;1;3;1;0;3;1;1;1;1;0;2;2;3;4;1710;0;1400;1400;60;0;0;250;250
132532;2005;4;2;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132695;2005;4;1;75;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;640;0;640;0;0;0;640;0;0
132695;2005;4;2;64;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133063;2005;4;1;38;32;1;2;6;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1400;0;0;0;0;0;0;1400;1400
133063;2005;4;2;39;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;300;0;0;500;500
133063;2005;4;2;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133376;2005;4;1;85;32;1;2;2;1;4;2;3;1;0;0;0;0;0;0;0;0;0;0;420;0;420;0;0;0;420;0;0
133376;2005;4;2;84;32;1;2;2;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
133754;2005;4;1;25;32;1;2;7;2;1;5;1;0;3;1;1;1;1;0;1;0;2;1;900;0;0;0;0;0;0;900;900
133941;2005;4;1;83;32;1;2;8;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;3100;0;3100;0;0;0;3100;0;0
133941;2005;4;2;82;32;1;2;7;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;399;0;399;0;0;0;399;0;0
134022;2005;4;2;30;32;1;2;6;1;3;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134174;2005;4;1;64;32;1;2;4;2;4;2;1;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
134174;2005;4;2;61;32;1;2;2;1;4;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134414;2005;4;1;42;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
134414;2005;4;2;40;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1490;0;0;0;0;0;0;1490;1490
134414;2005;4;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134414;2005;4;2;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2005;4;1;41;32;1;2;7;1;1;2;1;0;3;2;2;2;2;5;2;1;1;3;2680;0;0;0;1500;0;0;1180;1180
134746;2005;4;2;35;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2005;4;2;5;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2005;4;2;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134872;2005;4;1;64;32;1;2;7;1;1;4;1;0;2;0;0;0;0;0;0;0;0;0;3380;0;380;0;0;0;380;0;3000
135031;2005;4;1;69;32;1;2;2;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;1700;0;700;0;0;0;700;0;1000
135031;2005;4;2;77;32;1;2;2;1;3;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135546;2005;4;1;31;32;1;2;6;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
135546;2005;4;2;27;32;1;2;7;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
135717;2005;4;2;48;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
135717;2005;4;1;52;32;1;2;4;1;1;2;1;0;3;2;2;1;2;0;2;2;1;2;1200;0;0;0;0;0;0;1200;1200
135717;2005;4;2;19;32;1;1;7;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135717;2005;4;2;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135834;2005;4;1;82;32;1;2;2;1;3;2;3;1;0;0;0;0;0;0;0;0;0;0;650;0;650;0;0;0;650;0;0
135834;2005;4;2;84;32;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136097;2005;4;1;39;32;1;1;7;2;2;2;1;0;3;1;1;1;1;0;1;0;1;1;3200;0;0;0;0;0;0;3200;3200
136097;2005;4;2;27;32;1;1;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;550;0;0;0;0;0;0;550;550
136097;2005;4;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136238;2005;4;1;65;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1700;0;0;0;0;0;0;1700;1700
136337;2005;4;2;39;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;400;0;0;800;800
136398;2005;4;1;42;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
136398;2005;4;2;38;32;1;2;7;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;500;0;0;0;500
136553;2005;4;1;70;32;1;2;6;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;1320;0;1320;70;0;0;1250;0;0
136553;2005;4;2;66;32;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136663;2005;4;1;65;32;1;2;7;1;3;2;1;0;1;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
136663;2005;4;2;56;32;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;0;0;5000
136663;2005;4;2;24;32;1;1;7;2;1;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137255;2005;4;1;41;32;1;2;4;2;3;2;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
137255;2005;4;2;31;32;1;2;6;1;3;2;1;0;3;2;2;2;2;5;2;2;1;4;250;0;0;0;0;0;0;250;250
137674;2005;4;1;47;32;1;2;2;1;4;2;1;0;3;1;1;1;1;0;1;0;2;1;1700;0;900;0;0;0;0;800;800
137674;2005;4;2;40;32;1;1;7;2;4;2;1;0;3;1;1;1;1;0;1;0;1;1;1410;0;50;0;0;0;0;1360;1360
137674;2005;4;1;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137690;2005;4;1;72;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;600;0;0
137690;2005;4;2;70;32;1;2;2;1;1;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138030;2005;4;2;70;32;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
138357;2005;4;2;36;32;1;2;4;2;1;3;1;0;2;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;0;0;280
138357;2005;4;1;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138568;2005;4;1;46;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
138568;2005;4;2;45;32;1;2;6;1;1;2;1;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
138568;2005;4;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138605;2005;4;1;30;32;1;2;6;1;1;1;1;0;3;2;2;2;2;5;2;1;1;3;2000;0;0;0;400;0;0;1000;1000
138605;2005;4;2;21;32;1;1;7;2;5;1;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
138684;2005;4;2;80;32;1;2;4;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;1100;0;1100;0;0;0;1100;0;0
138684;2005;4;1;76;32;1;2;7;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;800;0;800;0;0;0;800;0;0
139452;2005;4;2;35;32;1;2;4;1;3;5;1;0;3;1;1;1;1;0;1;0;1;1;2842;0;0;0;0;0;0;2842;2842
139586;2005;4;2;66;32;1;2;4;1;5;3;1;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;150;0;0;250;250
139586;2005;4;2;66;32;1;2;4;1;5;5;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
139624;2005;4;2;86;32;1;2;2;1;2;4;1;0;2;0;0;0;0;0;0;0;0;0;570;0;500;200;0;0;300;0;70
139872;2005;4;2;45;32;1;2;7;1;5;3;1;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1600;1600
139872;2005;4;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2005;4;1;47;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
140286;2005;4;2;49;32;1;2;7;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2005;4;1;17;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2005;4;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140517;2005;4;2;31;32;1;1;8;2;2;5;1;0;3;1;1;1;1;0;1;0;3;1;3100;0;0;0;1900;0;0;1200;1200
141041;2005;4;1;24;32;1;2;7;2;3;5;3;4;0;0;0;0;0;0;0;0;0;0;1500;0;1500;1500;0;0;0;0;0
141041;2005;4;1;27;32;1;2;4;1;3;5;1;0;3;1;1;1;1;0;1;0;2;1;460;0;0;0;0;0;0;460;460
141041;2005;4;1;23;32;1;2;4;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141159;2005;4;1;65;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;3400;0;400;0;0;0;0;0;3000
141159;2005;4;2;64;32;1;2;7;1;3;2;1;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
141439;2005;4;2;33;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;850;850
141480;2005;4;1;37;32;1;2;2;2;3;1;1;0;3;2;2;2;2;5;2;2;3;4;540;0;0;0;40;0;0;500;500
141480;2005;4;2;37;32;1;2;4;1;5;1;1;0;3;2;2;2;2;5;2;1;1;4;800;0;0;0;520;0;0;280;280
141480;2005;4;2;3;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;4;2;47;32;1;2;4;1;1;3;1;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;200;0;0;0;600
141595;2005;4;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;4;1;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;4;1;6;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141619;2005;4;1;62;32;1;2;2;1;5;2;1;0;2;0;0;0;0;0;0;0;0;0;850;0;0;0;0;0;0;0;850
141619;2005;4;2;67;32;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141945;2005;4;2;79;32;1;2;2;2;2;4;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
141962;2005;4;2;60;32;1;2;4;1;1;3;1;0;3;2;1;2;2;0;2;2;1;4;400;0;0;0;0;0;0;400;400
141962;2005;4;1;26;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;500;0;0;600;600
142155;2005;4;1;48;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;4500;0;0;0;1500;0;0;3000;3000
142155;2005;4;2;46;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
142155;2005;4;2;17;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142155;2005;4;1;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142579;2005;4;2;79;32;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;350;0;350;0;0;0;350;0;0
142791;2005;4;1;57;32;1;2;4;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;500;0;500;100;0;0;400;0;0
142791;2005;4;2;87;32;1;2;2;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
143444;2005;4;1;44;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;2500;0;0;0;0;0;0;2500;2500
143444;2005;4;2;45;32;1;2;6;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143444;2005;4;2;20;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;660;0;0;0;0;0;0;660;660
143658;2005;4;2;78;32;1;2;7;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;800;0;800;0;0;0;800;0;0
143760;2005;4;1;41;32;1;2;4;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
143760;2005;4;2;47;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2800;0;0;0;800;0;0;2000;2000
143760;2005;4;1;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143760;2005;4;2;33;32;1;2;2;2;4;5;1;0;3;1;1;1;2;0;2;2;1;4;500;0;0;0;0;0;0;500;500
143898;2005;4;1;31;32;1;1;6;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
143898;2005;4;2;35;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
143898;2005;4;1;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143932;2005;4;1;51;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
143932;2005;4;2;47;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
143932;2005;4;2;20;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143932;2005;4;2;18;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143945;2005;4;2;57;32;1;2;4;1;1;4;1;0;3;1;1;1;1;0;1;0;1;1;1198;0;298;0;0;0;298;900;900
143945;2005;4;2;27;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2625;0;0;0;0;0;0;2625;2625
144344;2005;4;2;60;32;1;2;6;1;1;4;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
144417;2005;4;2;22;32;1;2;4;1;3;5;1;0;3;1;1;1;1;0;1;0;1;1;740;0;0;0;0;0;0;740;740
144417;2005;4;2;20;32;1;2;4;1;3;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144521;2005;4;1;55;32;1;2;7;1;2;5;1;0;3;2;2;2;2;5;2;1;1;3;3000;0;0;0;0;0;0;3000;3000
144661;2005;4;1;26;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2330;0;0;0;0;0;0;2330;2330
144822;2005;4;1;73;32;1;2;2;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
144822;2005;4;2;73;32;1;2;2;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
144827;2005;4;1;44;32;1;2;4;1;2;3;1;0;3;1;1;1;1;0;1;0;1;1;3600;0;1000;1000;0;0;0;2600;2600
144827;2005;4;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144827;2005;4;2;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144978;2005;4;1;53;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
144978;2005;4;2;52;32;1;2;4;1;5;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144978;2005;4;1;28;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
144978;2005;4;1;25;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;4;700;0;0;0;0;0;0;700;700
144978;2005;4;1;24;32;1;1;6;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
145811;2005;4;2;32;32;1;2;2;2;4;1;1;0;3;1;1;1;2;0;2;2;1;4;500;0;0;0;0;0;0;500;500
145811;2005;4;1;25;32;1;2;4;2;4;5;1;0;3;2;2;2;2;5;2;2;1;4;300;0;0;0;0;0;0;300;300
145811;2005;4;1;31;32;2;3;0;0;4;1;1;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
145918;2005;4;2;68;32;1;2;2;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;420;0;420;0;0;0;420;0;0
146449;2005;4;1;32;32;1;2;4;1;2;2;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
146449;2005;4;2;34;32;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146449;2005;4;1;6;32;2;1;1;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146449;2005;4;1;66;32;1;2;4;1;1;3;1;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
146449;2005;4;2;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146721;2005;4;2;48;32;1;2;8;1;2;2;1;0;3;1;1;1;1;0;1;0;1;1;3700;0;0;0;1500;0;0;2200;2200
146721;2005;4;1;50;32;1;2;6;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
