CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;ESTADO;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
127247;2004;4;1;28;32;1;1;6;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
127247;2004;4;2;27;32;1;1;6;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
127247;2004;4;2;2;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127638;2004;4;1;47;32;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;5600;0;3100;0;0;0;0;0;2500
127638;2004;4;2;44;32;1;2;2;1;3;2;1;0;2;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
127638;2004;4;1;21;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
127638;2004;4;2;19;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127638;2004;4;1;18;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127706;2004;4;2;73;32;1;2;2;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
127890;2004;4;1;23;32;1;1;7;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;250
127890;2004;4;1;21;32;1;2;2;1;1;5;1;0;3;2;2;2;2;5;2;2;1;3;300;0;0;0;0;0;0;300;300
127890;2004;4;1;20;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127890;2004;4;1;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127890;2004;4;1;54;32;1;2;4;9;9;3;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
127924;2004;4;1;27;32;1;1;7;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;550;0;0;0;0;0;0;550;550
127924;2004;4;2;29;32;1;2;7;1;3;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128087;2004;4;2;53;32;1;2;4;1;3;5;3;1;0;0;0;0;0;0;0;0;0;0;770;0;770;0;0;0;470;0;0
128447;2004;4;1;44;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;2;900;0;0;0;0;0;0;600;900
128447;2004;4;2;52;32;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;4;1;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;4;1;17;32;1;1;4;2;3;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;4;2;8;32;1;1;2;2;3;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;4;1;9;32;1;1;2;2;3;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;4;2;29;32;1;2;4;1;3;3;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
128771;2004;4;1;61;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;330;0;330;0;0;0;330;0;0
128771;2004;4;2;43;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;2;1;1100;0;0;0;0;0;0;1100;1100
128771;2004;4;2;21;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128771;2004;4;2;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129001;2004;4;2;74;32;1;2;4;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;940;0;940;0;0;0;590;0;0
129135;2004;4;2;79;32;1;2;2;1;5;4;3;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
129272;2004;4;1;44;32;1;1;6;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;900;0;0
129426;2004;4;1;55;32;1;2;7;1;1;4;1;0;3;1;1;1;1;0;1;0;1;1;5000;0;0;0;2000;0;0;3000;3000
129730;2004;4;1;30;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2;0;0;0;2;0;0;0;0
129730;2004;4;1;27;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
130128;2004;4;2;51;32;1;2;4;1;1;3;1;0;3;1;1;1;1;0;1;0;1;1;1400;0;0;0;400;0;0;1000;1000
130128;2004;4;1;23;32;1;1;6;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130128;2004;4;1;21;32;1;2;7;1;1;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130128;2004;4;1;27;32;1;2;7;1;1;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130610;2004;4;1;47;32;1;2;7;1;1;2;1;0;3;2;1;1;1;0;2;9;9;9;50;0;0;0;0;0;0;0;50
130610;2004;4;2;48;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;2;9;9;9;400;0;0;0;0;0;0;0;400
130610;2004;4;1;17;32;1;1;4;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130610;2004;4;2;18;32;1;1;7;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130997;2004;4;2;63;32;1;2;4;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
131221;2004;4;1;80;32;1;2;2;1;5;2;1;0;1;0;0;0;0;0;0;0;0;0;1500;0;300;0;0;0;300;0;1200
131221;2004;4;2;72;32;1;2;2;1;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131244;2004;4;1;33;32;1;2;4;2;1;1;1;0;3;1;2;2;2;0;2;2;1;4;600;0;0;0;0;0;0;0;600
131244;2004;4;2;28;32;1;2;4;2;1;1;1;0;3;2;2;1;2;0;2;2;1;4;800;0;0;0;0;0;0;500;800
131469;2004;4;2;74;32;1;2;2;1;5;4;3;1;0;0;0;0;0;0;0;0;0;0;280;0;280;0;0;0;280;0;0
131502;2004;4;2;36;32;1;2;7;1;1;5;1;0;3;2;2;2;2;5;2;1;1;3;3000;0;0;0;0;0;0;3000;3000
133114;2004;4;1;39;32;1;2;2;1;4;2;1;0;3;1;1;1;1;0;1;0;1;1;1160;0;0;0;0;0;0;1160;1160
133114;2004;4;2;32;32;1;2;2;1;4;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133114;2004;4;2;13;32;1;1;4;2;4;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133114;2004;4;1;10;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133376;2004;4;1;84;32;1;2;2;1;4;2;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
133376;2004;4;2;83;32;1;2;2;2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
133430;2004;4;2;49;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;2;1;1500;0;0;0;0;0;0;1500;1500
133430;2004;4;1;57;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133430;2004;4;2;12;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133569;2004;4;1;47;32;1;2;4;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
133569;2004;4;2;48;32;1;2;4;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;2200;0;0;0;0;0;0;0;2200
133569;2004;4;2;20;32;1;1;7;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
133569;2004;4;1;18;32;1;1;7;2;1;5;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
133941;2004;4;1;82;32;1;2;7;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;3100;0;3100;0;0;0;3100;0;0
133941;2004;4;2;81;32;1;2;6;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;320;0;320;0;0;0;320;0;0
134022;2004;4;2;29;32;1;2;4;1;3;5;1;0;3;2;2;2;2;5;2;1;1;1;0;0;0;0;0;0;0;0;0
134414;2004;4;1;41;32;1;1;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
134414;2004;4;2;39;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1120;0;0;0;0;0;0;1120;1120
134414;2004;4;2;12;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134414;2004;4;2;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2004;4;1;40;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;2500;0;0;0;0;0;0;0;2500
134746;2004;4;2;34;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2004;4;2;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2004;4;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134774;2004;4;1;40;32;1;2;8;1;3;1;1;0;3;1;1;1;1;0;1;0;1;1;4800;0;0;0;0;0;0;4800;4800
134774;2004;4;2;36;32;1;2;6;1;2;1;3;2;0;0;0;0;0;0;0;0;0;0;1000;0;1000;0;0;0;0;0;0
134774;2004;4;2;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135289;2004;4;2;82;32;1;2;4;2;2;4;3;1;0;0;0;0;0;0;0;0;0;0;370;0;370;0;0;0;370;0;0
135546;2004;4;1;31;32;1;2;7;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
135546;2004;4;2;26;32;1;1;7;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
135834;2004;4;1;81;32;1;2;2;1;3;2;3;1;0;0;0;0;0;0;0;0;0;0;615;0;615;0;0;0;615;0;0
135834;2004;4;2;83;32;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135980;2004;4;1;32;32;1;2;4;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1350;0;0;0;0;0;0;1350;1350
135980;2004;4;2;35;32;1;2;4;2;3;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135980;2004;4;2;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135980;2004;4;2;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135980;2004;4;2;6;32;2;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135980;2004;4;1;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136310;2004;4;1;74;32;1;2;7;2;1;5;3;1;0;0;0;0;0;0;0;0;0;0;500;0;500;0;0;0;500;0;0
136337;2004;4;2;38;32;1;2;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;450;0;0;600;600
137044;2004;4;1;65;32;1;2;7;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;308;0;308;0;0;0;308;0;0
137044;2004;4;2;57;32;1;2;7;1;5;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137044;2004;4;1;33;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
137044;2004;4;2;29;32;1;2;6;1;1;5;1;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
137107;2004;4;1;78;32;1;2;4;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;430;0;430;0;0;0;430;0;0
137107;2004;4;2;71;32;1;2;4;1;4;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137107;2004;4;1;30;32;1;2;4;2;1;5;1;0;3;1;1;1;1;0;1;0;3;1;880;0;0;0;0;0;0;520;880
137188;2004;4;1;61;32;1;2;2;1;3;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137188;2004;4;2;61;32;1;2;2;2;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137188;2004;4;1;26;32;1;1;6;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;510;0;0;0;0;0;0;510;510
137188;2004;4;2;29;32;1;1;6;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
137188;2004;4;1;20;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137393;2004;4;2;52;32;1;2;2;2;3;3;2;0;3;0;0;0;0;0;0;0;0;0;80;0;0;0;80;0;0;0;0
137393;2004;4;2;27;32;1;2;4;2;1;2;1;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
137393;2004;4;1;24;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;3;1;600;0;0;0;0;0;0;600;600
137393;2004;4;2;22;32;1;1;4;2;1;5;1;0;3;2;2;2;2;5;1;0;1;1;250;0;0;0;0;0;0;250;250
137393;2004;4;2;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137393;2004;4;1;35;32;1;2;4;1;3;2;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
137393;2004;4;2;6;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137393;2004;4;2;3;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137652;2004;4;2;55;32;1;2;7;1;1;3;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;200;0;0;1000;1000
137690;2004;4;1;71;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;550;0;550;0;0;0;550;0;0
137690;2004;4;2;69;32;1;2;2;1;2;2;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137937;2004;4;1;36;32;1;2;2;1;3;1;1;0;3;2;2;2;2;5;2;2;1;4;700;0;0;0;0;0;0;700;700
137937;2004;4;2;28;32;1;2;4;2;3;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137937;2004;4;1;8;32;1;1;3;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138318;2004;4;1;45;32;1;2;7;2;1;2;1;0;3;2;2;2;2;5;2;2;1;9;1000;0;0;0;1000;0;0;0;0
138318;2004;4;2;40;32;1;2;7;1;1;2;1;0;3;1;2;1;2;0;2;1;1;3;3500;0;0;0;0;0;0;3500;3500
138318;2004;4;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138318;2004;4;1;12;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138794;2004;4;2;76;32;2;3;0;0;5;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
139107;2004;4;1;37;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
139107;2004;4;2;37;32;1;2;6;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
139107;2004;4;2;12;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139107;2004;4;1;3;32;1;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139167;2004;4;1;31;32;1;2;4;2;3;1;1;0;3;2;2;2;2;5;2;2;2;4;240;0;0;0;0;0;0;240;240
139167;2004;4;2;53;32;1;2;2;2;3;1;3;4;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;150;0;0;0
139167;2004;4;2;14;32;2;1;9;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139624;2004;4;2;85;32;1;2;2;1;2;4;1;0;2;0;0;0;0;0;0;0;0;0;340;0;300;0;0;0;300;0;40
139766;2004;4;2;50;32;1;2;2;1;3;3;3;4;0;0;0;0;0;0;0;0;0;0;400;0;400;400;0;0;0;0;0
139872;2004;4;1;43;32;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
139872;2004;4;2;44;32;1;2;7;1;5;2;1;0;3;1;1;1;1;0;1;0;1;1;1220;0;0;0;400;0;0;820;820
139872;2004;4;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139892;2004;4;1;50;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;3300;0;300;0;0;0;0;3000;3000
139892;2004;4;2;47;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;3420;0;420;0;0;0;420;3000;3000
139892;2004;4;2;85;32;1;2;6;1;4;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2004;4;1;46;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
140286;2004;4;2;48;32;1;2;7;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2004;4;1;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2004;4;2;12;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141128;2004;4;1;27;32;1;1;7;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
141128;2004;4;2;25;32;1;2;7;1;3;1;1;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1600;1600
141159;2004;4;1;64;32;1;2;8;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
141159;2004;4;2;63;32;1;2;8;1;3;2;1;0;3;0;0;0;0;0;2;0;0;0;1000;0;1000;0;0;0;0;0;0
141439;2004;4;2;32;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;884;0;0;0;84;0;0;800;800
141480;2004;4;1;36;32;1;2;2;1;3;1;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
141480;2004;4;2;36;32;1;2;6;2;5;1;1;0;3;2;1;2;1;0;2;2;3;4;500;0;0;0;0;0;0;500;500
141480;2004;4;2;86;32;1;2;2;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;597;0;597;0;0;0;597;0;0
141480;2004;4;2;2;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141616;2004;4;2;56;32;1;2;2;1;3;4;1;0;3;2;2;2;2;5;2;2;1;4;690;0;150;0;200;0;150;340;340
141616;2004;4;2;16;32;1;2;4;2;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141616;2004;4;2;14;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141616;2004;4;2;21;32;1;2;4;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;560;0;0;0;0;0;0;560;560
141619;2004;4;1;61;32;1;2;2;1;5;2;1;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
141619;2004;4;2;66;32;1;2;2;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141644;2004;4;2;36;32;1;2;6;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
141644;2004;4;1;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141767;2004;4;1;65;32;1;2;2;2;5;2;1;0;3;1;1;1;1;0;1;0;2;1;1200;0;0;0;0;0;0;1200;1200
141767;2004;4;2;66;32;1;2;2;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;308;0;308;0;0;0;308;0;0
141767;2004;4;1;34;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;2100;2100
141769;2004;4;1;62;32;1;2;7;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;4200;0;3500;0;0;0;0;0;700
141769;2004;4;2;59;32;1;2;7;1;1;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141769;2004;4;1;27;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;3;1;1200;0;0;0;0;0;0;1200;1200
141769;2004;4;1;23;32;1;2;7;2;1;5;1;0;3;2;2;2;2;5;2;2;2;4;180;0;0;0;80;0;0;100;100
141947;2004;4;2;76;32;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;289;0;289;0;0;0;289;0;0
141947;2004;4;2;73;32;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;289;0;289;0;0;0;289;0;0
141962;2004;4;1;59;32;1;2;4;1;1;3;1;0;3;2;2;2;2;5;2;2;1;4;350;0;0;0;0;0;0;350;350
141962;2004;4;1;25;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
142155;2004;4;1;47;32;1;2;7;1;1;2;1;0;3;2;2;2;2;5;2;1;1;3;5000;0;0;0;2000;0;0;3000;3000
142155;2004;4;2;45;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
142155;2004;4;2;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142155;2004;4;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142155;2004;4;2;33;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;4;450;0;0;0;0;0;0;450;450
