CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
127521;2004;3;2;32;32;1;2;2;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127934;2004;3;2;28;32;1;2;4;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;700;700
127934;2004;3;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128087;2004;3;2;53;32;1;2;6;1;3;5;0;3;1;1;1;1;0;1;0;1;1;4900;0;4000;0;0;0;0;670;670
128214;2004;3;1;77;32;1;2;4;1;4;2;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;900;0;0
128214;2004;3;2;73;32;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128383;2004;3;1;54;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1200
128383;2004;3;2;53;32;1;2;4;1;4;2;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
128383;2004;3;2;26;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;750;0;0;0;0;0;0;500;500
128383;2004;3;2;26;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;600;600
128383;2004;3;2;18;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;3;1;44;32;1;2;2;1;3;2;0;3;1;2;2;1;0;1;0;3;4;480;0;0;0;0;0;0;480;480
128447;2004;3;2;52;32;1;2;2;1;3;2;0;3;2;2;2;2;5;2;2;1;4;140;0;0;0;60;0;0;80;80
128447;2004;3;1;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;3;1;17;32;1;1;4;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;3;2;10;32;1;1;2;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;3;1;9;32;1;1;2;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2004;3;2;29;32;1;2;4;1;3;3;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
128452;2004;3;1;55;32;1;2;7;1;1;2;0;3;1;2;1;2;0;2;1;3;3;5400;0;0;0;400;0;0;5000;5000
128452;2004;3;2;52;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2004;3;1;20;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2004;3;1;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128894;2004;3;1;51;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;2;1;900;0;0;0;0;0;0;600;600
128894;2004;3;2;51;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;2;1;530;0;0;0;0;0;0;530;530
128894;2004;3;2;25;32;1;1;6;2;1;5;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
128894;2004;3;2;22;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
128894;2004;3;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128952;2004;3;2;77;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1100;0;1100;0;0;0;1100;0;0
129214;2004;3;2;65;32;1;2;6;1;1;3;0;2;0;0;0;0;0;0;0;0;0;230;0;230;0;0;0;230;0;0
129214;2004;3;1;39;32;1;2;7;1;1;5;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
129214;2004;3;2;36;32;1;2;7;1;3;5;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
129214;2004;3;2;32;32;1;2;7;1;1;5;0;3;2;2;2;2;5;2;2;1;3;700;0;0;0;0;0;0;700;700
129284;2004;3;1;77;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;464;0;464;50;0;0;279;0;0
129284;2004;3;2;78;32;1;2;2;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129426;2004;3;1;55;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;4850;0;0;0;2200;0;0;2650;2650
129618;2004;3;2;67;32;1;2;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1280;0;1280;90;0;0;800;0;0
129730;2004;3;1;30;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1600;1600
129730;2004;3;1;26;32;1;1;7;2;1;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130229;2004;3;1;32;32;1;1;6;2;1;5;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;200;0;0;1200;1200
130524;2004;3;2;50;32;1;2;4;2;2;4;0;3;1;1;1;1;0;1;0;1;1;910;0;0;0;0;0;0;610;610
130524;2004;3;1;21;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;280;0;0;0;0;0;0;280;280
130524;2004;3;2;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130524;2004;3;2;74;32;1;2;2;1;2;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;3;1;55;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;1;1;830;0;0;0;0;0;0;830;830
130718;2004;3;2;48;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;3;2;26;32;1;2;4;2;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;3;2;21;32;1;1;7;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;3;2;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2004;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130974;2004;3;1;68;32;1;2;7;1;2;3;0;1;0;0;0;0;0;0;0;0;0;1800;0;1000;0;0;0;700;0;800
130974;2004;3;2;45;32;1;2;2;1;4;5;0;3;1;1;1;1;0;1;0;1;1;960;0;0;0;0;0;0;960;960
131176;2004;3;1;39;32;1;2;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0
131176;2004;3;2;39;32;1;2;4;1;4;2;0;3;2;2;1;2;0;2;2;1;1;150;0;0;0;0;0;0;150;150
131176;2004;3;2;15;32;1;1;4;2;4;5;3;0;0;0;0;0;0;0;0;0;0;120;0;120;0;0;0;0;0;0
131176;2004;3;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131502;2004;3;2;36;32;1;2;7;1;1;5;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
131579;2004;3;2;46;32;1;2;4;1;1;3;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
131579;2004;3;1;23;32;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2004;3;1;21;32;1;2;4;1;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131709;2004;3;1;32;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
131709;2004;3;2;33;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
131709;2004;3;2;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132730;2004;3;2;84;32;1;2;2;1;1;5;1;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;250;0;0
132751;2004;3;1;58;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;3700;0;0;0;0;0;0;0;2500
132751;2004;3;2;57;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132846;2004;3;1;50;32;1;2;4;1;3;1;0;3;2;2;2;2;5;2;1;1;3;1500;0;0;0;0;0;0;1500;1500
132846;2004;3;2;48;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
132846;2004;3;2;10;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132849;2004;3;1;37;32;1;2;7;2;3;2;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;2100;2100
132849;2004;3;2;37;32;1;2;7;1;1;2;0;3;0;0;0;0;0;0;0;0;0;500;0;500;500;0;0;0;0;0
132849;2004;3;1;2;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2004;3;1;38;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1100;1100
133219;2004;3;2;33;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2004;3;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2004;3;2;6;32;1;1;1;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133392;2004;3;2;84;32;1;2;4;2;3;5;1;0;0;0;0;0;0;0;0;0;0;538;0;538;0;0;0;393;0;0
133941;2004;3;1;82;32;1;2;7;1;1;2;1;0;0;0;0;0;0;0;0;0;0;4650;0;4650;0;0;0;3100;0;0
133941;2004;3;2;81;32;1;2;6;1;1;2;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;260;0;0
134009;2004;3;1;64;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
134009;2004;3;2;58;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134009;2004;3;1;31;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
134022;2004;3;2;28;32;1;2;4;1;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134023;2004;3;1;63;32;1;2;4;1;1;1;0;3;1;1;1;1;0;1;0;3;1;1200;0;0;0;0;0;0;800;800
134023;2004;3;2;52;32;1;2;2;1;3;1;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;700;700
134360;2004;3;1;61;32;1;2;7;1;3;3;0;3;1;2;1;1;0;2;2;1;3;4000;0;0;0;0;0;0;4000;4000
134637;2004;3;1;33;32;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
134637;2004;3;2;31;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2004;3;1;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2004;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;0;0;0
134637;2004;3;1;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2004;3;2;6;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135015;2004;3;1;62;32;1;2;7;2;1;2;0;2;0;0;0;0;0;0;0;0;0;3500;0;0;0;0;0;0;0;3500
135015;2004;3;2;61;32;1;2;7;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135028;2004;3;1;76;32;1;2;4;2;1;2;1;0;0;0;0;0;0;0;0;0;0;240;0;240;0;0;0;240;0;0
135028;2004;3;2;75;32;1;2;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;700;0;700;0;0;0;700;0;0
135028;2004;3;2;57;32;1;2;4;1;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135289;2004;3;2;82;32;1;2;4;2;2;4;1;0;0;0;0;0;0;0;0;0;0;610;0;610;50;0;0;370;0;0
135834;2004;3;1;81;32;1;2;2;1;3;2;1;0;0;0;0;0;0;0;0;0;0;560;0;560;0;0;0;560;0;0
135834;2004;3;2;83;32;1;2;4;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136057;2004;3;1;71;32;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;250;0;0
136057;2004;3;2;65;32;1;2;4;2;1;2;0;3;2;2;2;2;5;2;1;1;1;35;0;0;0;0;0;0;0;35
136310;2004;3;1;74;32;1;2;7;2;1;4;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;500;0;0
136337;2004;3;2;38;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;350;0;0;500;500
136472;2004;3;1;29;32;1;2;4;2;1;2;0;3;2;2;2;2;5;2;2;1;4;1780;0;0;0;580;0;0;0;1200
136472;2004;3;2;31;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136472;2004;3;2;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136472;2004;3;2;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136729;2004;3;2;55;32;1;1;7;2;1;3;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
137093;2004;3;1;40;32;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;3;1;3900;0;0;0;900;0;0;2000;2000
137093;2004;3;2;40;32;1;2;7;1;1;1;0;2;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;900
137093;2004;3;1;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137093;2004;3;1;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137093;2004;3;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137093;2004;3;2;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137107;2004;3;1;78;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;594;0;594;200;0;0;394;0;0
137107;2004;3;2;70;32;1;2;4;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137107;2004;3;1;30;32;1;2;4;2;1;5;0;3;1;1;1;1;0;1;0;1;1;650;0;0;0;0;0;0;650;650
137135;2004;3;2;22;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;2;4;1050;0;0;0;150;0;0;900;900
137628;2004;3;1;32;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1650;0;350;350;0;0;0;950;950
137628;2004;3;2;31;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1750;0;0;0;700;0;0;750;750
137628;2004;3;1;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137652;2004;3;2;55;32;1;2;7;1;1;3;0;3;1;1;1;2;0;1;0;1;1;1580;0;0;0;380;0;0;800;800
137826;2004;3;1;43;32;1;2;8;1;4;2;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;2000;2000
137826;2004;3;2;45;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1700;0;0;0;200;0;0;1000;1000
137826;2004;3;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137826;2004;3;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138318;2004;3;1;45;32;1;2;6;2;1;2;0;2;0;0;0;0;0;0;0;0;0;1100;0;0;0;300;0;0;0;800
138318;2004;3;2;39;32;1;2;6;1;1;2;0;3;2;2;2;2;5;2;1;1;3;4000;0;0;0;0;0;0;4000;4000
138318;2004;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138318;2004;3;1;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138432;2004;3;1;48;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
138432;2004;3;2;44;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138432;2004;3;1;20;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138432;2004;3;1;20;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138432;2004;3;2;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138605;2004;3;1;38;32;1;2;6;1;1;1;0;3;2;2;2;2;5;2;1;3;3;1600;0;0;0;400;0;0;1200;1200
138605;2004;3;2;20;32;1;1;7;2;5;1;0;3;2;2;2;2;5;2;2;1;1;200;0;0;0;0;0;0;200;200
138792;2004;3;2;48;32;1;2;4;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138792;2004;3;2;27;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;2;4;1350;0;900;0;0;0;0;150;450
138794;2004;3;2;76;32;1;3;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;240;0;240;0;0;0;240;0;0
139107;2004;3;1;37;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1000;1000
139107;2004;3;2;36;32;1;2;6;1;3;2;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
139107;2004;3;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139107;2004;3;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139167;2004;3;1;31;32;1;2;4;1;3;1;0;3;2;2;2;2;5;2;2;2;2;450;0;0;0;0;0;0;450;450
139167;2004;3;2;52;32;1;2;2;2;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139167;2004;3;1;14;32;1;1;9;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139185;2004;3;1;74;32;1;2;4;1;3;2;1;0;0;0;0;0;0;0;0;0;0;1144;0;1144;0;0;0;764;0;0
139185;2004;3;2;68;32;1;2;4;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139737;2004;3;2;83;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;540;0;540;0;0;0;540;0;0
139737;2004;3;2;78;32;1;2;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;250;0;250;0;0;0;250;0;0
139872;2004;3;1;42;32;1;2;7;2;1;1;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
139872;2004;3;2;44;32;1;2;7;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1930;0;0;0;1000;0;0;730;730
139872;2004;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;80;0;80;80;0;0;0;0;0
139892;2004;3;1;50;32;1;2;7;1;1;1;0;3;1;1;1;1;0;2;1;1;1;5300;0;300;0;0;0;0;3000;3000
139892;2004;3;2;46;32;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;1;1;6200;0;0;0;200;0;0;4000;4000
139892;2004;3;2;84;32;1;2;4;1;4;4;1;0;0;0;0;0;0;0;0;0;0;720;0;720;0;0;0;480;0;0
140981;2004;3;2;24;32;1;1;7;2;1;1;0;3;1;1;1;2;0;2;2;1;4;1175;0;500;500;0;0;0;450;450
140981;2004;3;1;28;32;1;2;7;1;1;1;0;3;1;1;1;1;0;1;0;1;1;800;0;200;200;0;0;0;600;600
141188;2004;3;1;23;32;1;1;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
141188;2004;3;2;24;32;1;2;4;1;1;2;0;3;2;2;2;2;5;2;2;1;4;680;0;0;0;0;0;0;680;680
141188;2004;3;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141358;2004;3;1;31;32;1;2;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1160;0;0;0;400;0;0;760;760
141466;2004;3;1;41;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;200;0;0;0;800
141466;2004;3;2;45;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
141619;2004;3;1;62;32;1;2;2;1;5;2;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;500;500
141619;2004;3;2;65;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141867;2004;3;1;62;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;8800;0;0;0;2000;0;0;4500;4500
141867;2004;3;2;45;32;1;1;7;2;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141867;2004;3;1;27;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;200;200
141867;2004;3;2;24;32;1;1;6;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;650;650
141867;2004;3;2;21;32;1;2;6;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141867;2004;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141947;2004;3;2;76;32;1;2;2;2;5;4;1;0;0;0;0;0;0;0;0;0;0;450;0;450;0;0;0;450;0;0
141947;2004;3;2;73;32;1;2;2;2;5;4;1;0;0;0;0;0;0;0;0;0;0;230;0;230;0;0;0;230;0;0
141995;2004;3;1;81;32;1;2;7;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1400;0;1400;500;0;0;900;0;0
141995;2004;3;1;22;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;700;700
142087;2004;3;1;71;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;600;0;0
