CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
127530;2003;3;2;74;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;220;0;220;0;0;0;220;0;0
127539;2003;3;2;78;32;1;3;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
128347;2003;3;2;51;32;1;2;6;1;2;5;0;3;1;1;1;1;0;1;0;1;1;1095;0;0;0;0;0;0;730;730
128447;2003;3;1;43;32;1;2;4;2;3;2;0;3;1;1;1;1;0;1;0;3;1;650;0;0;0;0;0;0;400;450
128447;2003;3;2;51;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2003;3;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128447;2003;3;2;16;32;1;1;4;2;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128894;2003;3;1;50;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;310;0;0;0;0;0;0;160;160
128894;2003;3;2;50;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;640;0;0;0;0;0;0;530;530
128894;2003;3;2;24;32;1;2;6;1;1;5;0;3;1;1;1;1;0;1;0;1;1;480;0;0;0;0;0;0;400;400
128894;2003;3;2;21;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;480;0;0;0;0;0;0;400;400
129000;2003;3;2;65;32;1;2;7;2;1;3;1;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;600;0;0
129000;2003;3;1;24;32;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129128;2003;3;1;85;32;1;2;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;1244;0;1244;1000;0;0;244;0;0
129128;2003;3;2;78;32;1;2;2;2;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129135;2003;3;2;78;32;1;2;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;280;0;280;0;0;0;280;0;0
129284;2003;3;1;76;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;805;0;805;500;0;0;230;0;0
129284;2003;3;2;77;32;1;2;2;1;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129398;2003;3;1;33;32;1;2;2;1;3;1;0;3;1;1;1;1;0;1;0;1;1;885;0;0;0;0;0;0;590;640
129398;2003;3;2;19;32;1;2;4;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129398;2003;3;1;2;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129618;2003;3;2;66;32;1;2;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;1300;0;1300;0;0;0;900;0;0
129632;2003;3;1;54;32;1;2;7;2;1;2;0;1;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
129632;2003;3;2;46;32;1;1;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
129632;2003;3;1;25;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129632;2003;3;1;23;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129632;2003;3;2;18;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129632;2003;3;1;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129971;2003;3;1;26;32;1;2;4;1;1;1;0;2;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0;0;0;450
129971;2003;3;2;22;32;1;2;4;1;3;1;0;3;2;2;2;2;5;2;2;1;4;150;0;0;0;0;0;0;150;150
130067;2003;3;2;87;32;1;2;4;1;1;4;1;0;0;0;0;0;0;0;0;0;0;180;0;180;0;0;0;180;0;0
130524;2003;3;1;49;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1940;0;0;0;0;0;0;1362;1362
130524;2003;3;2;49;32;1;2;2;1;2;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;500;500
130524;2003;3;2;20;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;884;0;0;0;0;0;0;484;884
130524;2003;3;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130524;2003;3;2;73;32;1;2;2;1;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130524;2003;3;2;35;32;1;2;4;1;4;5;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
130661;2003;3;2;73;32;1;2;4;1;5;4;1;0;0;0;0;0;0;0;0;0;0;190;0;190;0;0;0;190;0;0
130661;2003;3;2;29;32;1;2;6;1;3;5;0;3;2;2;1;1;0;1;9;9;9;9;0;0;0;0;0;0;0;9
130661;2003;3;2;27;32;1;2;7;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130661;2003;3;2;21;32;1;1;7;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130803;2003;3;1;63;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130803;2003;3;2;54;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
130803;2003;3;1;23;32;1;2;7;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130803;2003;3;1;20;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130904;2003;3;1;30;32;1;2;7;1;3;5;0;3;1;1;1;1;0;1;0;1;1;4350;0;0;0;3000;0;0;900;900
131068;2003;3;1;39;32;1;2;4;1;1;2;0;3;1;1;1;2;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
131068;2003;3;2;38;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131068;2003;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131068;2003;3;2;12;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131068;2003;3;2;10;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131068;2003;3;2;7;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131068;2003;3;2;5;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131173;2003;3;1;29;32;1;1;6;2;2;5;0;3;1;1;1;1;0;1;0;1;1;1370;0;0;0;0;0;0;970;970
131173;2003;3;1;27;32;1;2;7;2;2;5;0;3;1;1;1;1;0;1;0;1;1;930;0;0;0;0;0;0;600;650
131688;2003;3;1;59;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
131688;2003;3;2;60;32;1;2;8;2;3;2;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;2000;2000
131826;2003;3;1;42;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1670;0;0;0;0;0;0;1670;1670
131826;2003;3;2;40;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
131826;2003;3;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131826;2003;3;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131826;2003;3;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131826;2003;3;2;68;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;360;0;360;0;0;0;360;0;0
132154;2003;3;1;48;32;1;2;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;400;0;0;0;400;0;0;0;0
132154;2003;3;2;46;32;1;2;6;1;1;2;0;2;0;0;0;0;0;0;0;0;0;180;0;0;0;100;0;0;0;80
132154;2003;3;2;19;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;50;0;0;0;20;0;0;30;30
132154;2003;3;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132154;2003;3;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132195;2003;3;1;64;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;2;1;270;0;0;0;0;0;0;190;190
132195;2003;3;2;54;32;1;2;6;1;3;2;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
132195;2003;3;1;23;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;400;400
132195;2003;3;1;21;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;830;0;0;0;0;0;0;550;550
132195;2003;3;2;20;32;1;1;6;2;1;5;0;3;2;2;2;2;5;2;2;2;4;420;0;0;0;0;0;0;400;420
132195;2003;3;1;12;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132208;2003;3;1;44;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;2250;0;0;0;0;0;0;1500;1500
132208;2003;3;2;41;32;1;2;6;1;2;2;0;1;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
132208;2003;3;2;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132340;2003;3;1;26;32;1;2;6;2;1;1;0;3;2;2;2;2;5;2;2;3;4;950;0;0;0;0;0;0;950;950
132340;2003;3;2;26;32;1;2;6;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132340;2003;3;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132371;2003;3;1;86;32;1;2;4;2;1;2;1;0;0;0;0;0;0;0;0;0;0;458;0;458;0;0;0;308;0;0
132371;2003;3;2;87;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;320;0;320;0;0;0;215;0;0
132751;2003;3;1;57;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;0;2000
132751;2003;3;2;54;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132751;2003;3;2;28;32;1;2;6;1;1;5;0;3;2;1;1;2;0;2;2;1;2;600;0;0;0;300;0;0;300;300
132800;2003;3;1;57;32;1;2;2;1;1;2;0;2;0;0;0;0;0;0;0;0;0;700;0;200;0;0;0;200;0;500
132800;2003;3;2;57;32;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132800;2003;3;2;22;32;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132846;2003;3;1;50;32;1;2;4;1;3;1;0;3;1;2;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
132846;2003;3;2;47;32;1;2;6;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
132846;2003;3;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132849;2003;3;1;36;32;1;2;4;1;3;2;0;3;1;1;1;1;0;1;0;1;1;2450;0;0;0;0;0;0;2450;2450
132849;2003;3;2;36;32;1;2;7;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132849;2003;3;1;1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2003;3;1;37;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1070;0;0;0;0;0;0;720;720
133219;2003;3;2;32;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2003;3;2;8;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133219;2003;3;2;5;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133223;2003;3;2;37;32;1;2;4;1;1;5;0;2;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200
133240;2003;3;1;29;32;1;2;4;2;1;1;0;3;1;1;1;1;0;1;0;1;1;1150;0;300;0;0;0;0;850;850
133240;2003;3;2;32;32;1;2;7;2;1;1;0;3;1;1;1;1;0;1;0;1;1;760;0;0;0;0;0;0;760;760
133240;2003;3;1;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133240;2003;3;2;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133298;2003;3;1;55;32;1;2;4;2;5;2;0;2;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1200
133298;2003;3;2;40;32;1;2;6;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133298;2003;3;2;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133298;2003;3;2;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133298;2003;3;1;6;32;2;1;1;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133356;2003;3;1;85;32;1;2;4;1;3;5;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
133392;2003;3;2;83;32;1;2;2;1;3;5;1;0;0;0;0;0;0;0;0;0;0;760;0;760;200;0;0;390;0;0
133488;2003;3;1;53;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;400
133488;2003;3;2;52;32;1;2;4;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133488;2003;3;2;25;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133488;2003;3;2;25;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;5;0;0;0;0;0;0;0;0;0
133488;2003;3;2;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133511;2003;3;2;64;32;1;2;6;1;2;5;0;2;0;0;0;0;0;0;0;0;0;400;0;300;0;0;0;200;0;100
133891;2003;3;1;42;32;1;2;2;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133891;2003;3;2;39;32;1;2;4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1800;0;0;0;0;0;0;0;1800
133891;2003;3;1;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133891;2003;3;1;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133891;2003;3;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133991;2003;3;1;66;32;1;2;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1200
133991;2003;3;2;62;32;1;2;4;1;1;2;0;1;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
133991;2003;3;1;28;32;1;1;7;2;1;5;0;1;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
134029;2003;3;1;31;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1000;1000
134029;2003;3;2;37;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;530;530
134029;2003;3;2;5;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134029;2003;3;1;8;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134087;2003;3;1;39;32;1;2;7;1;1;2;0;3;1;1;1;2;0;1;0;3;2;700;0;0;0;0;0;0;700;700
134087;2003;3;2;42;32;1;2;6;1;1;2;0;3;1;1;1;2;0;2;2;1;2;700;0;0;0;0;0;0;700;700
134087;2003;3;2;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134087;2003;3;2;19;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134494;2003;3;1;70;32;1;2;7;1;1;2;0;1;0;0;0;0;0;0;0;0;0;3300;0;0;0;1500;0;0;0;1800
134494;2003;3;2;70;32;1;2;7;2;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134494;2003;3;2;72;32;1;2;2;1;3;5;0;3;1;1;1;2;0;2;2;1;1;900;0;0;0;0;0;0;600;600
134637;2003;3;1;32;32;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;3;1;800;0;0;0;0;0;0;600;600
134637;2003;3;2;30;32;1;2;4;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2003;3;1;14;32;1;1;3;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2003;3;2;12;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2003;3;1;10;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134637;2003;3;2;5;32;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134751;2003;3;1;76;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;800;0;800;800;0;0;0;0;0
134751;2003;3;2;70;32;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134943;2003;3;1;31;32;1;2;2;2;4;2;0;3;1;1;1;1;0;1;0;1;1;1250;0;0;0;0;0;0;900;900
134943;2003;3;2;27;32;1;2;4;2;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134943;2003;3;1;8;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134943;2003;3;2;6;32;2;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135015;2003;3;1;61;32;1;2;4;1;1;2;0;3;1;2;1;1;0;1;0;1;3;2000;0;0;0;0;0;0;2000;2000
135015;2003;3;2;60;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;600;0;0
135028;2003;3;1;75;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;295;0;295;0;0;0;220;0;0
135028;2003;3;2;74;32;1;2;4;2;3;2;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;600;0;0
135028;2003;3;2;56;32;1;2;4;2;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135069;2003;3;1;44;32;1;2;7;1;1;3;0;1;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
135285;2003;3;1;50;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1950;0;0;0;0;0;0;1950;1950
135285;2003;3;2;49;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135285;2003;3;2;22;32;1;2;4;2;1;5;0;3;2;2;2;2;9;2;2;2;4;0;0;0;0;0;0;0;0;0
135285;2003;3;2;17;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135285;2003;3;1;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135289;2003;3;2;81;32;1;2;2;1;3;4;1;0;0;0;0;0;0;0;0;0;0;670;0;670;100;0;0;380;0;0
135897;2003;3;2;25;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;2;1;780;0;0;0;0;0;0;300;780
135897;2003;3;2;23;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;2;1;1000;0;0;0;0;0;0;400;800
135897;2003;3;2;20;32;1;2;4;1;3;5;0;3;2;2;2;2;5;2;2;1;4;610;0;0;0;0;0;0;350;610
