CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
128148;2005;2;2;48;32;1;2;7;1;3;2;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;600;0;0;1200;1200
128148;2005;2;2;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128148;2005;2;1;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128184;2005;2;1;31;32;1;2;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128184;2005;2;2;24;32;1;2;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128184;2005;2;2;32;32;1;2;4;1;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2005;2;1;44;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;2300;0;0;0;0;0;0;2300;2300
128301;2005;2;2;44;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2005;2;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2005;2;2;11;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128301;2005;2;2;5;32;1;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128340;2005;2;2;46;32;1;2;4;1;1;3;0;3;1;2;2;2;0;2;2;1;4;600;0;0;0;0;0;0;600;600
128340;2005;2;2;19;32;1;2;4;1;1;5;0;3;2;2;2;2;5;2;2;1;4;380;0;0;0;0;0;0;380;380
128340;2005;2;1;22;32;1;2;7;2;1;5;0;3;2;2;2;2;5;2;2;1;4;500;0;0;0;0;0;0;0;500
128383;2005;2;1;55;32;1;2;6;2;1;2;0;2;0;0;0;0;0;0;0;0;0;1200;0;0;0;0;0;0;0;1200
128383;2005;2;2;54;32;1;2;7;1;4;2;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;0;400
128383;2005;2;2;27;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
128383;2005;2;2;27;32;1;1;7;2;1;5;0;3;2;2;2;2;5;2;2;1;5;0;0;0;0;0;0;0;0;0
128383;2005;2;2;19;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128400;2005;2;1;50;32;1;2;7;1;5;2;0;3;1;1;1;1;0;1;0;1;1;1750;0;0;0;0;0;0;1750;1750
128400;2005;2;2;53;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;2400;0;0;0;0;0;0;2400;2400
128400;2005;2;2;83;32;1;2;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
128452;2005;2;1;55;32;1;2;6;1;1;2;0;3;2;2;2;2;5;2;1;1;1;4000;0;0;0;0;0;0;4000;4000
128452;2005;2;2;53;32;1;2;6;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2005;2;1;20;32;1;1;6;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2005;2;1;18;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128792;2005;2;2;59;32;2;3;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;608;0;608;300;0;0;308;0;0
128841;2005;2;1;76;32;1;2;6;1;1;2;1;0;0;0;0;0;0;0;0;0;0;2000;0;2000;0;0;0;2000;0;0
128841;2005;2;2;70;32;1;2;6;1;1;2;1;0;0;0;0;0;0;0;0;0;0;350;0;350;0;0;0;350;0;0
128841;2005;2;2;37;32;1;2;7;1;1;3;0;3;1;1;1;1;0;1;0;1;1;1650;0;0;0;0;0;0;1650;1650
128841;2005;2;2;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128841;2005;2;2;96;32;1;2;2;2;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128921;2005;2;2;33;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;900;1200
128921;2005;2;2;60;32;1;2;2;1;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129214;2005;2;2;66;32;1;2;6;1;1;4;0;2;0;0;0;0;0;0;0;0;0;328;0;298;0;0;0;298;0;30
129214;2005;2;1;40;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
129214;2005;2;2;37;32;1;2;7;1;3;5;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
129214;2005;2;2;32;32;1;2;7;1;1;5;0;3;2;2;2;2;5;2;1;1;3;1200;0;0;0;600;0;0;600;600
129328;2005;2;2;31;32;1;2;7;1;2;3;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;1000;0;0;0;2000
129474;2005;2;1;51;32;1;2;4;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
129474;2005;2;2;55;32;1;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129474;2005;2;2;28;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129474;2005;2;2;25;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
129670;2005;2;2;60;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
129866;2005;2;1;27;32;1;2;4;1;5;1;0;3;2;1;2;2;0;2;2;1;4;500;0;0;0;0;0;0;500;500
129866;2005;2;2;24;32;1;2;4;1;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129866;2005;2;1;-1;32;3;0;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129906;2005;2;1;74;32;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
129906;2005;2;2;68;32;1;2;2;1;5;2;1;0;0;0;0;0;0;0;0;0;0;396;0;396;0;0;0;396;0;0
129906;2005;2;2;87;32;1;2;2;1;4;4;1;0;0;0;0;0;0;0;0;0;0;312;0;312;0;0;0;312;0;0
129936;2005;2;2;55;32;1;2;6;2;4;3;0;1;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
129936;2005;2;2;15;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129959;2005;2;2;25;32;1;1;7;2;1;5;0;3;0;0;0;0;0;0;0;0;0;450;0;450;450;0;0;0;0;0
129959;2005;2;2;29;32;1;1;7;2;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130657;2005;2;1;60;32;1;2;4;1;1;2;0;2;0;0;0;0;0;0;0;0;0;1000;0;1000;0;0;1000;0;0;0
130657;2005;2;2;60;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130657;2005;2;1;34;32;1;2;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
130657;2005;2;1;29;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
130718;2005;2;1;55;32;1;2;4;2;3;2;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
130718;2005;2;2;48;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;2;2;27;32;1;2;2;1;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;2;2;23;32;1;1;7;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;2;2;18;32;1;2;4;1;1;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;2;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130914;2005;2;1;26;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
130930;2005;2;2;51;32;1;2;7;2;1;3;0;1;0;0;0;0;0;0;0;0;0;2800;0;1000;1000;0;0;0;0;1800
130930;2005;2;2;20;32;1;2;6;1;1;5;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
130930;2005;2;2;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130931;2005;2;1;71;32;1;2;4;1;1;2;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;400;400
130931;2005;2;2;57;32;1;2;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130938;2005;2;1;35;32;1;2;8;1;3;2;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
130938;2005;2;2;35;32;1;2;8;1;1;2;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
130938;2005;2;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130974;2005;2;1;68;32;1;2;7;1;2;3;0;1;0;0;0;0;0;0;0;0;0;3350;0;1350;0;0;0;1350;0;2000
130974;2005;2;2;46;32;1;2;2;1;4;5;0;3;1;1;1;1;0;1;0;3;1;320;0;0;0;0;0;0;320;320
131075;2005;2;1;34;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1290;0;0;0;600;0;0;690;690
131075;2005;2;2;36;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;438;0;0;0;0;0;0;438;438
131176;2005;2;1;39;32;1;2;2;1;4;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131176;2005;2;2;40;32;1;2;2;2;4;2;0;3;2;2;2;2;5;2;2;1;1;150;0;0;0;0;0;0;150;150
131176;2005;2;2;16;32;1;1;4;2;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131176;2005;2;1;4;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131176;2005;2;2;7;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131243;2005;2;1;68;32;1;2;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1700;0;1400;0;0;0;1400;0;0
131243;2005;2;2;63;32;1;2;4;2;5;2;1;0;0;0;0;0;0;0;0;0;0;320;0;320;0;0;0;320;0;0
131548;2005;2;1;30;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;3;1;1000;0;0;0;0;0;0;1000;1000
131548;2005;2;2;32;32;1;2;4;2;3;2;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
131548;2005;2;2;4;32;2;1;1;2;3;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2005;2;2;46;32;1;2;4;1;1;3;0;3;1;1;1;2;0;1;0;3;1;800;0;0;0;0;0;0;800;800
131579;2005;2;1;24;32;1;1;6;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2005;2;1;22;32;1;2;4;1;1;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131685;2005;2;2;94;32;1;2;2;1;1;4;1;0;0;0;0;0;0;0;0;0;0;900;0;900;300;0;0;600;0;0
131709;2005;2;1;33;32;1;2;6;1;1;2;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
131709;2005;2;2;34;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
131709;2005;2;2;2;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131837;2005;2;1;75;32;1;2;4;1;1;2;0;3;1;1;1;2;0;2;1;1;1;1800;0;400;0;400;0;400;1000;1000
131837;2005;2;2;66;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2005;2;1;55;32;1;2;7;1;1;2;0;3;2;2;2;2;5;2;2;1;1;620;0;0;0;0;0;0;620;620
131977;2005;2;2;52;32;1;2;7;1;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2005;2;1;18;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2005;2;1;13;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2005;2;1;44;32;1;2;7;1;3;2;0;3;2;2;2;2;5;2;2;1;3;300;0;0;0;0;0;0;300;300
132039;2005;2;2;41;32;1;2;6;1;1;2;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
132039;2005;2;1;8;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2005;2;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2005;2;1;60;32;1;2;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
132112;2005;2;2;56;32;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
132112;2005;2;2;28;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;500;0;0;0;0;0;0;500;500
132112;2005;2;1;25;32;1;2;2;1;1;5;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
132112;2005;2;1;18;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2005;2;2;24;32;1;1;4;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2005;2;2;5;32;1;1;2;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132112;2005;2;1;4;32;2;3;0;0;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132113;2005;2;1;55;32;1;2;7;1;1;2;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
132113;2005;2;2;49;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132113;2005;2;1;24;32;1;1;7;2;1;5;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;1050;1050
132350;2005;2;2;29;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;800;1000
132730;2005;2;2;86;32;1;2;2;1;1;5;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
132832;2005;2;1;75;32;1;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;750;0;750;0;0;0;750;0;0
132832;2005;2;2;71;32;1;2;2;2;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133492;2005;2;1;33;32;1;2;4;2;1;5;0;2;0;0;0;0;0;0;0;0;0;1750;0;0;0;1300;0;0;0;450
133492;2005;2;1;33;32;1;2;4;1;1;5;0;3;1;1;1;1;0;1;0;1;1;850;0;0;0;0;0;0;750;850
133534;2005;2;2;58;32;1;2;4;2;1;3;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
133534;2005;2;1;33;32;1;2;4;2;1;5;0;3;2;2;2;2;5;2;2;1;4;1000;0;0;0;0;0;0;1000;1000
133534;2005;2;1;29;32;1;2;4;2;1;5;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
133619;2005;2;2;72;32;1;2;4;2;1;5;0;3;2;2;2;2;5;2;2;1;4;350;0;350;0;0;0;350;0;0
134009;2005;2;1;65;32;1;2;7;2;1;2;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
134009;2005;2;2;59;32;1;2;4;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134009;2005;2;1;33;32;1;2;7;1;1;5;0;3;1;1;1;1;0;1;0;1;1;2400;0;0;0;0;0;0;2400;2400
134023;2005;2;1;64;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
134023;2005;2;2;53;32;1;2;2;1;3;2;0;3;1;1;1;1;0;1;0;3;1;900;0;0;0;0;0;0;900;900
134146;2005;2;1;56;32;1;2;2;2;3;3;0;3;1;1;1;1;0;1;0;1;1;400;0;0;0;0;0;0;400;400
134256;2005;2;1;71;32;1;2;7;2;3;2;0;2;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;500
134256;2005;2;2;69;32;1;2;2;1;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134256;2005;2;2;26;32;1;2;6;1;3;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134360;2005;2;1;62;32;1;2;7;1;3;3;0;3;2;2;2;2;5;2;1;1;3;4600;0;300;0;0;0;0;4300;4300
135678;2005;2;2;40;32;1;2;4;1;3;3;0;3;2;2;2;2;5;2;2;1;4;1000;0;0;0;0;0;0;1000;1000
135688;2005;2;1;74;32;1;2;7;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1000;0;1000;0;0;0;1000;0;0
135688;2005;2;2;74;32;1;2;7;1;1;2;1;0;0;0;0;0;0;0;0;0;0;800;0;800;0;0;0;800;0;0
135867;2005;2;1;22;32;1;2;4;2;1;1;0;3;2;1;2;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
135867;2005;2;2;28;32;1;2;4;2;5;1;4;0;0;0;0;0;0;0;0;0;0;116;0;116;0;0;116;0;0;0
135867;2005;2;1;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136082;2005;2;2;43;32;1;2;7;1;3;3;0;2;0;0;0;0;0;0;0;0;0;1400;0;500;500;0;0;0;0;900
136082;2005;2;1;16;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136082;2005;2;2;14;32;1;1;4;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136620;2005;2;1;41;32;1;2;7;2;1;5;0;3;2;2;2;2;9;2;1;1;3;400;0;0;0;0;0;0;0;400
136767;2005;2;1;34;32;1;2;2;1;1;2;0;3;1;1;1;1;0;1;0;3;1;1406;0;0;0;0;0;0;1406;1406
136767;2005;2;2;34;32;1;2;4;1;1;2;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
136767;2005;2;2;9;32;1;1;2;2;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136767;2005;2;2;3;32;2;1;1;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136892;2005;2;2;70;32;1;2;4;2;1;4;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
136892;2005;2;1;42;32;1;2;4;2;1;3;0;3;2;2;2;2;5;2;2;3;4;900;0;0;0;0;0;0;0;900
137513;2005;2;1;56;32;1;2;7;1;1;2;0;3;1;1;1;1;0;1;0;1;1;5600;0;0;0;5600;0;0;0;0
137513;2005;2;2;54;32;1;2;7;1;1;2;0;3;2;2;2;2;5;2;2;1;4;300;0;0;0;0;0;0;0;300
