CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;ESTADO;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
128383;2005;3;2;27;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1350;0;0;0;0;0;0;900;900
128383;2005;3;2;19;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2005;3;1;56;32;1;2;6;1;1;2;1;0;3;2;2;2;2;5;2;1;3;3;6500;0;0;0;0;0;0;6500;6500
128452;2005;3;2;53;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2005;3;1;21;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128452;2005;3;1;18;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128633;2005;3;2;85;32;1;2;7;2;1;4;3;1;0;0;0;0;0;0;0;0;0;0;1900;0;1900;0;0;0;1900;0;0
128952;2005;3;2;82;32;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;600;0;600;0;0;0;600;0;0
129214;2005;3;2;66;32;1;2;7;1;2;4;1;0;2;0;0;0;0;0;0;0;0;0;649;0;499;0;0;0;339;0;150
129214;2005;3;1;40;32;1;2;7;1;2;5;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;900;900
129214;2005;3;2;36;32;1;2;7;1;3;5;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1200;1200
129214;2005;3;2;33;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0
129426;2005;3;1;56;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;5750;0;0;0;2500;0;0;3250;3250
129936;2005;3;2;56;32;1;2;6;1;4;3;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
129936;2005;3;2;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;3;1;56;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
130718;2005;3;2;49;32;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;3;2;25;32;1;2;4;2;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;3;2;22;32;1;2;4;1;1;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;3;2;17;32;1;2;4;1;1;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130718;2005;3;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130938;2005;3;1;35;32;1;1;8;2;3;1;1;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
130938;2005;3;2;35;32;1;2;8;1;1;1;1;0;3;1;2;2;2;0;2;1;1;3;2000;0;0;0;0;0;0;0;2000
130938;2005;3;1;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130974;2005;3;1;69;32;1;2;7;1;1;3;1;0;1;0;0;0;0;0;0;0;0;0;4080;0;580;0;0;0;580;0;3500
130974;2005;3;2;46;32;1;2;4;1;4;5;1;0;3;1;1;1;1;0;1;0;1;2;360;0;0;0;0;0;0;360;360
131075;2005;3;1;34;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1845;0;0;0;700;0;0;630;830
131075;2005;3;2;36;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;700;700
131243;2005;3;1;69;32;1;2;4;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;1800;0;1800;0;0;0;1200;0;0
131243;2005;3;2;64;32;1;2;4;2;5;2;3;1;0;0;0;0;0;0;0;0;0;0;520;0;520;0;0;0;350;0;0
131502;2005;3;2;37;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
131502;2005;3;1;38;32;1;2;7;1;5;2;1;0;3;2;2;2;2;5;2;2;1;4;600;0;0;0;0;0;0;600;600
131579;2005;3;2;47;32;1;2;4;1;1;3;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
131579;2005;3;1;24;32;1;2;6;1;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131579;2005;3;1;22;32;1;2;4;1;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131709;2005;3;1;33;32;1;2;6;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1035;0;0;0;35;0;0;0;1000
131709;2005;3;2;34;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1600;1600
131709;2005;3;2;3;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2005;3;1;44;32;1;2;7;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
132039;2005;3;2;41;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;750;0;0;0;0;0;0;750;750
132039;2005;3;1;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132039;2005;3;2;3;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132068;2005;3;2;82;32;1;2;2;2;2;4;3;1;0;0;0;0;0;0;0;0;0;0;440;0;440;120;0;0;320;0;0
132695;2005;3;1;75;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
132695;2005;3;2;64;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;215;0;215;0;0;0;215;0;0
132730;2005;3;2;85;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;330;0;330;0;0;0;330;0;0
133063;2005;3;1;38;32;1;2;6;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
133063;2005;3;2;39;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;300;0;0;0;0;0;0;300;300
133063;2005;3;2;6;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133619;2005;3;2;72;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;336;0;336;0;0;0;336;0;0
133941;2005;3;1;83;32;1;2;7;2;1;2;3;1;0;0;0;0;0;0;0;0;0;0;3100;0;3100;0;0;0;3100;0;0
133941;2005;3;2;82;32;1;2;7;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
134009;2005;3;1;65;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
134009;2005;3;2;59;32;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134009;2005;3;1;33;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
134022;2005;3;2;29;32;1;2;4;1;3;5;2;0;3;0;0;0;0;0;0;0;0;0;170;0;170;170;0;0;0;0;0
134023;2005;3;1;64;32;1;2;4;1;1;1;1;0;3;1;1;1;1;0;1;0;3;1;1350;0;0;0;0;0;0;900;900
134023;2005;3;2;55;32;1;2;2;1;3;1;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
134146;2005;3;1;56;32;1;2;2;2;3;3;1;0;3;2;1;1;1;0;1;0;1;1;1050;0;0;0;200;0;0;850;850
134174;2005;3;1;64;32;1;2;4;1;4;2;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1200;1200
134174;2005;3;2;61;32;1;2;4;1;4;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134360;2005;3;1;62;32;1;2;7;2;3;3;1;0;3;1;2;1;2;0;2;1;1;3;4250;0;0;0;0;0;0;4250;4250
134872;2005;3;1;64;32;1;2;7;1;1;4;1;0;2;0;0;0;0;0;0;0;0;0;5316;0;316;0;0;0;211;0;5000
135546;2005;3;1;30;32;1;1;6;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;2000;0;0;0;500;0;0;0;1500
135546;2005;3;2;27;32;1;2;7;2;1;1;1;0;3;2;2;1;1;0;1;0;1;1;3200;0;0;0;0;0;0;2200;2200
135678;2005;3;2;51;32;1;2;4;1;3;5;1;0;3;2;2;2;2;5;2;1;1;4;500;0;0;0;0;0;0;500;500
135834;2005;3;1;82;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;650;0;650;0;0;0;650;0;0
135834;2005;3;2;84;32;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135867;2005;3;1;22;32;1;2;4;2;1;1;1;0;3;1;1;1;1;0;1;0;1;1;600;0;0;0;0;0;0;600;600
135867;2005;3;2;28;32;1;2;4;2;5;1;3;4;0;0;0;0;0;0;0;0;0;0;120;0;120;0;0;120;0;0;0
135867;2005;3;1;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135867;2005;3;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136097;2005;3;1;38;32;1;1;7;2;2;2;1;0;3;1;1;1;1;0;1;0;1;1;4700;0;0;0;0;0;0;3200;3200
136097;2005;3;2;27;32;1;1;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;2200;0;0;0;0;0;0;1500;1500
136097;2005;3;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136337;2005;3;2;39;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
136398;2005;3;1;42;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
136539;2005;3;1;39;32;1;2;6;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1700;0;0;0;0;0;0;1700;1700
136539;2005;3;2;37;32;1;2;6;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2005;3;1;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2005;3;2;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136539;2005;3;1;5;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137135;2005;3;2;23;32;1;2;6;1;1;5;1;0;2;0;0;0;0;0;0;0;0;0;1100;0;0;0;0;0;0;0;1100
137255;2005;3;1;40;32;1;2;4;2;3;2;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;1100;1100
137255;2005;3;2;30;32;1;2;4;1;3;2;1;0;3;2;2;2;2;5;2;2;1;4;250;0;0;0;0;0;0;250;250
138030;2005;3;2;70;32;1;2;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;970;0;970;0;0;0;700;0;0
138216;2005;3;1;25;32;1;1;7;2;3;5;1;0;3;1;1;1;1;0;1;0;1;1;1425;0;0;0;0;0;0;950;950
138216;2005;3;2;20;32;1;1;7;2;3;5;2;0;3;0;0;0;0;0;0;0;0;0;100;0;100;100;0;0;0;0;0
138216;2005;3;2;57;32;1;2;2;1;3;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138550;2005;3;2;62;32;1;2;7;2;1;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138550;2005;3;2;32;32;1;2;4;1;1;5;1;0;3;2;2;2;2;5;2;2;1;9;1750;0;0;0;750;0;0;0;1000
138568;2005;3;1;46;32;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
138568;2005;3;2;45;32;1;2;6;1;1;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138568;2005;3;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138605;2005;3;1;39;32;1;2;7;2;1;1;1;0;3;2;2;2;2;5;2;1;1;3;1500;0;0;0;400;0;0;1100;1100
138605;2005;3;2;21;32;1;2;7;2;5;1;1;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
138790;2005;3;1;53;32;1;2;4;1;2;3;1;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
139035;2005;3;1;67;32;1;2;2;1;4;5;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
139035;2005;3;2;62;32;1;2;2;1;4;5;1;0;2;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;300
139035;2005;3;2;89;32;1;2;2;2;4;4;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139185;2005;3;1;75;32;1;2;7;2;3;2;3;1;0;0;0;0;0;0;0;0;0;0;1224;0;1224;100;0;0;774;0;0
139185;2005;3;2;69;32;1;2;4;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139543;2005;3;1;51;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
139543;2005;3;2;48;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;555;0;0;0;0;0;0;350;380
139785;2005;3;1;25;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2670;0;0;0;0;0;0;1770;1770
139785;2005;3;1;25;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;600;600
139785;2005;3;1;25;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1050;0;0;0;0;0;0;600;600
139785;2005;3;1;29;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2400;0;0;0;0;0;0;1600;1600
139872;2005;3;1;43;32;1;2;4;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
139872;2005;3;2;45;32;1;2;7;1;5;1;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
139872;2005;3;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140517;2005;3;2;30;32;1;1;8;2;2;5;1;0;3;1;1;1;1;0;1;0;3;1;3100;0;0;0;1900;0;0;1200;1200
140873;2005;3;1;48;32;1;2;2;2;4;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140873;2005;3;2;54;32;1;2;2;2;4;2;1;0;2;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100
140873;2005;3;2;18;32;1;1;4;2;4;5;1;0;2;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50
140873;2005;3;2;16;32;1;1;4;2;4;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140873;2005;3;1;13;32;1;1;4;2;4;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141273;2005;3;1;77;32;1;2;6;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;4200;0;4200;0;0;0;2800;0;0
141273;2005;3;2;73;32;1;2;4;1;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;3;2;47;32;1;2;4;1;1;3;1;0;3;2;2;2;2;5;2;2;1;4;2400;0;2000;2000;0;0;0;0;400
141595;2005;3;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;3;1;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141595;2005;3;1;6;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141619;2005;3;1;62;32;1;2;2;1;5;2;1;0;2;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;700
141619;2005;3;2;67;32;1;2;4;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142077;2005;3;1;69;32;1;2;4;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;1200;0;1200;0;0;0;1200;0;0
142077;2005;3;2;63;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142229;2005;3;1;47;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
142229;2005;3;2;44;32;1;2;7;1;1;2;1;0;3;2;2;2;2;5;2;1;1;3;1100;0;0;0;600;0;0;500;500
142229;2005;3;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142229;2005;3;1;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143760;2005;3;1;41;32;1;2;4;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2000;0;0;0;0;0;0;0;2000
143760;2005;3;2;47;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2900;0;0;0;800;0;0;2100;2100
143760;2005;3;1;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143760;2005;3;2;33;32;1;2;2;1;4;5;1;0;3;1;1;1;2;0;2;2;1;4;500;0;0;0;0;0;0;500;500
143898;2005;3;1;31;32;1;1;6;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
143898;2005;3;2;35;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;600
143898;2005;3;1;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143932;2005;3;1;50;32;1;2;7;1;2;2;1;0;3;1;1;1;1;0;1;0;1;1;2200;0;0;0;0;0;0;2200;2200
143932;2005;3;2;47;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143932;2005;3;2;18;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143932;2005;3;2;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
