CODUSU;ANO4;TRIMESTRE;CH04;CH06;AGLOMERADO;CH09;CH10;CH12;CH13;CH15;CH07;ESTADO;CAT_INAC;CAT_OCUP;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;P47T;V3_M;T_VI;V12_M;TOT_P12;V5_M;V2_M;PP08D1;P21
125533;2006;1;1;76;32;1;2;7;1;3;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125533;2006;1;2;67;32;1;2;7;2;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125533;2006;1;2;77;32;1;2;2;2;3;4;1;0;3;1;1;1;2;0;2;2;1;4;900;0;0;0;0;0;0;600;600
125768;2006;1;1;48;32;1;2;4;1;4;1;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;300;0;0;0;1200
125768;2006;1;2;44;32;1;2;4;2;3;1;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
126264;2006;1;2;65;32;1;2;4;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1500;0;1500;300;0;0;1200;0;0
126264;2006;1;2;91;32;1;2;2;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;680;0;680;0;0;0;680;0;0
126264;2006;1;1;33;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;730;0;0;0;0;0;0;730;730
126449;2006;1;1;38;32;1;2;2;1;4;2;1;0;2;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;250
126449;2006;1;2;32;32;1;2;2;1;4;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126449;2006;1;1;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126449;2006;1;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126489;2006;1;1;36;32;1;2;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2700;0;0;0;0;0;0;2700;2700
126652;2006;1;1;33;32;1;2;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
126683;2006;1;1;34;32;1;2;4;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;2200;0;0;0;800;0;0;0;1400
126683;2006;1;2;33;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;475;0;0;0;0;0;0;475;475
126683;2006;1;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126750;2006;1;1;43;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1900;0;0;0;0;0;0;1900;1900
126750;2006;1;2;44;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
126750;2006;1;1;17;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126750;2006;1;1;12;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126750;2006;1;2;3;32;1;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126799;2006;1;1;32;32;1;2;4;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1350;0;0;0;0;0;0;1000;1000
126799;2006;1;2;27;32;1;2;4;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;291;0;0;0;0;0;0;111;111
126799;2006;1;2;66;32;1;2;4;2;1;3;3;4;0;0;0;0;0;0;0;0;0;0;295;0;225;225;70;0;0;0;0
126799;2006;1;2;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127087;2006;1;1;27;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1350;0;0;0;300;0;0;750;750
127087;2006;1;2;27;32;1;2;7;2;1;1;1;0;3;2;2;2;2;5;2;2;1;1;200;0;0;0;0;0;0;200;200
127125;2006;1;2;72;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
127125;2006;1;2;79;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;536;0;536;0;0;0;536;0;0
127125;2006;1;2;77;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;536;0;536;0;0;0;536;0;0
127125;2006;1;2;76;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
127125;2006;1;2;66;32;1;2;2;1;1;5;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127251;2006;1;1;25;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
127327;2006;1;1;48;32;1;2;7;1;1;2;1;0;3;2;2;2;2;5;2;1;3;3;7275;0;0;0;275;0;0;7000;7000
127327;2006;1;2;46;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;6000;0;0;0;1000;0;0;5000;5000
127327;2006;1;1;12;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127666;2006;1;1;55;32;1;2;7;2;1;2;1;0;2;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;6000
127666;2006;1;2;50;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;5200;0;0;0;0;0;0;5200;5200
127666;2006;1;2;17;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127666;2006;1;1;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127924;2006;1;1;28;32;1;2;7;1;1;1;1;0;3;2;2;2;2;5;2;1;1;3;2000;0;0;0;0;0;0;2000;2000
127924;2006;1;2;30;32;1;2;6;1;3;1;1;0;3;2;2;2;2;5;1;0;1;1;1550;0;0;0;0;0;0;1550;1550
128696;2006;1;1;32;32;1;2;6;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3600;0;0;0;0;0;0;1800;3600
128696;2006;1;2;29;32;1;2;6;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128696;2006;1;1;2;32;2;3;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128792;2006;1;2;59;32;1;2;2;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;1090;0;1090;700;0;0;390;0;0
129001;2006;1;2;75;32;1;2;4;2;3;4;3;1;0;0;0;0;0;0;0;0;0;0;780;0;780;0;0;0;780;0;0
129001;2006;1;1;41;32;1;2;6;1;3;5;1;0;3;1;1;1;1;0;1;0;1;1;800;0;0;0;0;0;0;800;800
129057;2006;1;1;77;32;1;2;2;2;5;2;1;0;3;1;1;1;1;0;2;2;1;1;800;0;300;0;0;0;300;500;500
129057;2006;1;2;70;32;1;2;2;2;5;2;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
129272;2006;1;1;45;32;1;1;6;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;900;0;0
129303;2006;1;1;44;32;1;2;7;2;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129303;2006;1;2;44;32;1;2;7;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
129504;2006;1;2;71;32;1;2;6;1;1;5;3;1;0;0;0;0;0;0;0;0;0;0;679;0;679;0;0;0;429;0;0
129504;2006;1;1;62;32;1;2;6;1;1;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129564;2006;1;2;78;32;1;2;6;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;1800;0;1800;0;0;0;1800;0;0
129564;2006;1;1;47;32;1;2;6;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;1000;1000
129564;2006;1;1;46;32;1;2;7;1;1;3;1;0;3;1;1;1;1;0;2;1;1;1;1000;0;0;0;0;0;0;1000;1000
129564;2006;1;2;18;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129670;2006;1;2;61;32;1;2;4;1;1;5;1;0;3;2;2;2;2;5;2;1;1;3;2600;0;1000;0;0;0;1000;1600;1600
129866;2006;1;1;26;32;1;2;4;1;5;1;1;0;3;1;2;2;2;0;2;2;1;4;500;0;0;0;0;0;0;500;500
129866;2006;1;2;25;32;1;2;6;2;5;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129866;2006;1;1;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129866;2006;1;2;20;32;1;2;4;1;5;5;1;0;3;2;2;2;2;5;2;2;1;4;240;0;0;0;0;0;0;240;240
129866;2006;1;1;23;32;1;2;4;1;5;5;1;0;3;2;2;2;2;5;2;2;1;4;0;0;0;0;0;0;0;0;0
130029;2006;1;2;34;32;1;2;7;1;2;3;1;0;3;1;1;1;1;0;1;0;1;1;1870;0;0;0;0;0;0;1870;1870
130100;2006;1;1;37;32;1;2;2;1;4;5;1;0;3;2;2;2;2;5;2;2;1;4;225;0;0;0;200;0;0;25;25
130100;2006;1;2;27;32;1;2;5;2;4;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130100;2006;1;1;21;32;1;2;2;1;4;5;1;0;3;2;2;2;2;5;2;2;1;4;30;0;0;0;0;0;0;30;30
130100;2006;1;2;18;32;1;2;2;1;3;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130100;2006;1;1;47;32;1;2;2;2;3;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130127;2006;1;1;39;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
130127;2006;1;2;39;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
130127;2006;1;1;-1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130195;2006;1;2;80;32;1;1;2;2;5;4;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
131242;2006;1;1;39;32;1;2;4;1;1;1;1;0;3;1;1;1;1;0;1;0;1;1;2200;0;0;0;0;0;0;2200;2200
131242;2006;1;2;47;32;1;2;6;2;1;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131469;2006;1;2;75;32;1;2;2;1;5;4;3;1;0;0;0;0;0;0;0;0;0;0;300;0;300;0;0;0;300;0;0
131830;2006;1;1;66;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
131830;2006;1;2;67;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;800;800
131977;2006;1;1;56;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;450;0;0;0;0;0;0;450;450
131977;2006;1;2;47;32;1;2;7;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2006;1;1;19;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131977;2006;1;1;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132011;2006;1;1;30;32;1;2;7;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;2000;0;0;0;0;0;0;2000;2000
132011;2006;1;2;30;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1300;0;0;0;0;0;0;1300;1300
132504;2006;1;2;63;32;1;2;4;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2100;0;0;0;0;0;0;2100;2100
132532;2006;1;2;31;32;1;1;6;2;1;3;1;0;3;2;2;2;2;5;2;2;1;4;1680;0;1460;1460;0;0;0;220;220
132532;2006;1;2;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;38;0;38;0;0;0;0;0;0
132828;2006;1;1;63;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;2800;0;0;0;0;0;0;0;2000
132828;2006;1;2;67;32;1;2;2;1;1;2;3;2;0;0;0;0;0;0;0;0;0;0;1500;0;1500;0;0;0;0;0;0
132828;2006;1;1;27;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;1100;0;0;0;0;0;0;800;1100
132832;2006;1;1;75;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;1260;0;1260;0;0;0;840;0;0
132832;2006;1;2;72;32;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132848;2006;1;2;61;32;1;2;2;1;3;2;1;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
132848;2006;1;1;39;32;1;2;7;2;1;3;1;0;3;1;1;1;1;0;1;0;1;1;900;0;0;0;0;0;0;900;900
132876;2006;1;1;40;32;1;2;7;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;10500;0;500;0;0;0;0;0;10000
132876;2006;1;2;39;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;1500
132876;2006;1;2;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132876;2006;1;2;8;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132876;2006;1;1;3;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133069;2006;1;1;39;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3700;0;0;0;0;0;0;2700;2700
133069;2006;1;2;37;32;1;2;7;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133069;2006;1;2;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133069;2006;1;1;4;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133376;2006;1;1;85;32;1;2;4;2;4;2;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
133376;2006;1;2;85;32;1;2;2;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
133754;2006;1;1;25;32;1;2;2;1;1;5;1;0;3;1;1;1;1;0;1;0;2;1;1350;0;0;0;0;0;0;900;900
134256;2006;1;1;71;32;1;2;4;1;3;2;1;0;3;2;2;2;2;5;2;2;1;4;200;0;0;0;0;0;0;200;200
134256;2006;1;2;70;32;1;2;2;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134256;2006;1;2;34;32;1;2;4;1;3;5;3;7;0;0;0;0;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0
134414;2006;1;1;43;32;1;2;4;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1600;0;0;0;0;0;0;1600;1600
134414;2006;1;2;41;32;1;2;6;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1500;0;0;0;0;0;0;1500;1500
134414;2006;1;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134414;2006;1;2;10;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2006;1;1;41;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1260;0;0;0;460;0;0;0;800
134746;2006;1;2;36;32;1;2;6;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2006;1;2;5;32;1;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134746;2006;1;2;1;32;3;0;0;0;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135031;2006;1;2;77;32;1;2;4;1;3;4;3;1;0;0;0;0;0;0;0;0;0;0;530;0;530;0;0;0;390;0;0
135717;2006;1;2;48;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3450;0;0;0;0;0;0;2300;2300
135717;2006;1;1;52;32;1;2;4;1;1;2;1;0;3;2;1;1;2;0;2;2;1;4;2250;0;0;0;0;0;0;1500;1500
135717;2006;1;2;20;32;1;1;7;2;1;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135717;2006;1;2;17;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;1;1;44;32;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1200;0;0;0;0;0;0;1200;1200
135956;2006;1;2;40;32;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
135956;2006;1;2;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;1;2;11;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;1;1;3;32;1;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135956;2006;1;1;3;32;1;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136082;2006;1;2;44;32;1;2;7;1;3;3;1;0;2;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;800
136082;2006;1;1;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136082;2006;1;2;14;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136238;2006;1;1;65;32;1;2;6;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2450;0;0;0;0;0;0;1700;1700
136553;2006;1;1;70;32;1;2;4;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;7000;0;7000;0;0;0;4500;0;0
136553;2006;1;2;66;32;1;2;2;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136595;2006;1;1;38;32;1;2;8;1;1;5;1;0;1;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;0;0;0;3000
136767;2006;1;1;35;32;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;3;1;1600;0;0;0;0;0;0;1600;1600
136767;2006;1;2;34;32;1;2;6;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1700;0;0;0;0;0;0;1700;1700
136767;2006;1;2;10;32;1;1;2;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136767;2006;1;2;3;32;2;1;1;2;1;5;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137435;2006;1;1;59;32;1;2;7;1;5;2;1;0;1;0;0;0;0;0;0;0;0;0;3150;0;0;0;150;0;0;0;3000
137435;2006;1;2;49;32;1;2;7;1;1;2;1;0;2;0;0;0;0;0;0;0;0;0;1650;0;0;0;150;0;0;0;1500
137435;2006;1;1;25;32;1;1;7;2;1;5;1;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
137435;2006;1;1;21;32;1;1;6;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137513;2006;1;1;52;32;1;2;7;2;3;2;1;0;2;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;1000
137513;2006;1;2;50;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;10000;0;0;0;0;0;0;10000;10000
137513;2006;1;1;23;32;1;2;7;1;1;5;1;0;3;1;1;1;1;0;1;0;1;1;2500;0;0;0;0;0;0;2500;2500
137513;2006;1;1;21;32;1;2;7;2;1;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137513;2006;1;1;15;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137513;2006;1;2;21;32;1;1;6;2;4;5;1;0;3;1;1;1;1;0;1;0;1;1;570;0;0;0;0;0;0;570;570
137674;2006;1;1;37;32;1;2;2;2;4;2;1;0;3;1;1;1;1;0;1;0;3;1;1700;0;0;0;0;0;0;900;900
137674;2006;1;2;40;32;1;1;7;2;4;2;1;0;3;1;1;1;1;0;1;0;1;1;1800;0;0;0;0;0;0;1800;1800
137674;2006;1;1;9;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137690;2006;1;1;72;32;1;2;2;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;593;0;593;0;0;0;593;0;0
137690;2006;1;2;70;32;1;2;2;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138160;2006;1;1;73;32;1;2;4;1;3;2;3;1;0;0;0;0;0;0;0;0;0;0;900;0;900;0;0;0;900;0;0
138160;2006;1;2;69;32;1;2;4;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138269;2006;1;2;75;32;1;2;7;2;1;3;3;1;0;0;0;0;0;0;0;0;0;0;310;0;310;0;0;0;310;0;0
138590;2006;1;1;88;32;1;2;4;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;390;0;390;0;0;0;390;0;0
138590;2006;1;2;62;32;1;2;7;1;1;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138590;2006;1;1;66;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;700;0;0;0;0;0;0;700;700
139313;2006;1;1;80;32;1;2;2;2;2;2;3;1;0;0;0;0;0;0;0;0;0;0;1200;0;1200;0;0;0;1200;0;0
139313;2006;1;2;67;32;1;2;2;1;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139452;2006;1;2;36;32;1;2;7;2;3;5;1;0;3;1;1;1;1;0;1;0;1;1;4125;0;0;0;0;0;0;2750;2750
139586;2006;1;2;66;32;1;2;4;1;5;3;1;0;3;2;2;2;2;5;2;2;1;4;720;0;300;300;120;0;0;300;300
139586;2006;1;2;66;32;1;2;4;1;5;5;3;1;0;0;0;0;0;0;0;0;0;0;400;0;400;0;0;0;400;0;0
139624;2006;1;2;86;32;1;2;2;1;2;4;3;1;0;0;0;0;0;0;0;0;0;0;1409;0;1409;1000;0;0;409;0;0
140054;2006;1;1;52;32;1;2;8;1;2;2;1;0;3;1;1;1;1;0;1;0;1;1;2500;0;0;0;0;0;0;2500;2500
140054;2006;1;2;49;32;1;2;4;1;3;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140054;2006;1;2;23;32;1;1;7;2;1;5;1;0;3;2;2;2;2;5;2;2;1;4;400;0;0;0;0;0;0;400;400
140054;2006;1;1;21;32;1;1;7;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140054;2006;1;2;16;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2006;1;1;47;32;1;2;7;1;1;2;1;0;3;1;1;1;1;0;1;0;1;1;3000;0;0;0;0;0;0;3000;3000
140286;2006;1;2;49;32;1;2;7;1;1;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2006;1;1;17;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140286;2006;1;2;13;32;1;1;4;2;1;5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140419;2006;1;2;68;32;1;2;4;1;1;4;3;1;0;0;0;0;0;0;0;0;0;0;380;0;380;0;0;0;380;0;0
140999;2006;1;1;30;32;1;2;4;2;1;2;1;0;3;1;1;1;1;0;1;0;1;1;1000;0;0;0;0;0;0;750;750
140999;2006;1;2;31;32;1;2;6;2;1;2;1;0;3;2;2;2;2;5;2;2;1;4;300;0;0;0;0;0;0;300;300
140999;2006;1;1;7;32;1;1;2;2;1;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
